gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27
KLHL41,-0.00070162036,0.0054192785,-0.0047066538,0.013817067,0.0044031558,-0.0018881843,-0.004063335,-0.0022075009,-0.011588872,0.0111945765,-0.0006771393,0.0028713143,-0.00028174496,0.012216016,-0.016865192,-0.001585599,-0.0106536215,-0.0012329716,0.006426164,-0.002387019,0.0011892209,0.0032644044,-0.0060238303,0.0001875672,0.004129153,-0.0010715261,-0.0046288893,0.0012206925
CCDC173,-0.009388165,-0.014686152,-0.0013555521,-0.0017124226,0.0007493228,0.0036016856,0.0020304874,-0.0040745805,-0.005466895,-0.0004973911,0.009572381,0.0013100991,-0.012458387,-0.00023359571,0.005550064,-0.00458503,0.005970046,-0.019288003,-0.00044213556,0.0025101267,-0.002977343,0.002396051,-0.00665113,0.0019270603,-0.003626183,-0.00759192,-0.031227868,0.0361985
SSB,0.0070302836,0.02479661,0.021334657,-0.0042846804,-4.925534e-05,0.026551696,-0.035173424,0.0025348724,0.004150293,-0.0053831683,0.003118073,0.00012051536,0.004452764,0.0029501,-0.001361702,0.0050157,-0.0070495466,0.013087297,-0.0028322213,0.0008595965,-0.0027782666,0.0023221977,0.00015126563,0.0064864447,0.007554129,0.003934889,0.009347331,-0.028588861
GAD1,-0.0004608289,0.003513799,0.014733553,0.012986064,-0.013881341,0.012655856,-0.004290896,-0.0016944417,0.0050182007,0.0037425717,0.0010547942,0.00022821598,0.009878784,-0.002431612,-0.0012391417,-0.0014879239,-0.0010524733,-0.0035604232,-0.0012878004,-0.0021656847,-0.0054274313,0.0015213306,-0.006149764,0.0007014958,-0.0030315924,0.0028777323,0.004961676,-0.0067346073
CYBRD1,0.002828129,0.0024864827,-0.004964424,-0.0030752546,0.000310427,0.013473116,0.010783381,0.0011775038,-0.002400023,0.0023538964,-0.0043947715,0.0020349787,-0.005046029,0.00047784523,-0.0012888969,-0.0007133306,0.0001073184,0.0005264779,0.004214169,0.0060292617,-0.001798018,-0.0032640605,-0.0012848091,0.0020963536,0.0036823547,-0.00051564,0.0018239332,0.0009031599
DLX2,0.018607868,0.006098269,-0.016424239,0.010390705,-0.0071953502,-0.016691577,0.0076058884,0.0015626128,5.217292e-05,0.007572824,-4.6078196e-05,0.0019968888,-0.0012836641,0.00090547465,0.0041061966,-0.0015233008,0.0016007078,-0.0009947136,-0.0008243356,-0.000573794,-0.00064373476,0.0007095141,-0.0012087597,0.0007098532,-0.00482166,-0.0035471667,0.00018775553,0.0010796102
CDCA7,0.006360691,0.010185494,0.00023982918,-0.012616067,0.014493672,-0.008948298,-0.006763206,0.0042283423,0.0021419849,-0.0040958165,0.0013850839,-0.0039065825,0.008165198,6.724619e-05,-0.0038396749,-0.0016606676,-0.008611089,0.01212815,-0.0016024143,-0.0015206878,-0.0040081767,-0.008877586,0.006591737,-0.00082257594,0.0034309973,-0.0024764016,0.0047038244,-0.031385005
LINC01305,-0.004735792,-0.006511491,0.0028251235,0.005484198,0.0032371634,0.0040896568,0.003157832,-0.00040591473,0.005346786,0.003953716,-0.0020836848,-0.001711583,-0.0037110858,-0.00063669495,-0.00463304,-0.0038269544,-0.0024010476,-0.0063843825,0.0029184853,-1.5480462e-05,-0.002507972,0.0016237514,0.00062674907,-0.0015148139,0.0024293542,-0.0009415975,0.004674039,0.0049684127
HOXD8,-0.00067550526,0.00033055388,0.00014649957,0.0059459577,-0.004466529,-0.0060393517,0.0027101946,-0.0010842755,-0.002756225,-0.00030062237,-0.0016300462,0.002204037,-2.824815e-05,-0.0023767136,0.00018214561,-0.0031315587,-0.0033358408,0.0007761056,0.0021228855,-0.00087838277,-0.0066126804,0.0039548487,0.0005126544,0.003367061,-0.0032860488,-0.005190952,-0.0022084832,0.0027237788
HOXD1,-0.0027225937,-0.0023002874,-0.0012586624,-0.0041332883,0.00088106684,-0.0015472198,-0.0027540599,0.0006806221,0.0007978671,0.0009844019,-0.00033324436,0.0012473558,0.0007256679,-0.0013335019,-0.0023615765,-0.00030286214,4.49769e-07,-0.0005320439,0.00061849743,0.0014339043,-0.00059280224,0.0011611176,-2.2678929e-05,-0.0015212117,6.697046e-05,0.0006837611,0.0018649213,-0.000107319815
NFE2L2,-0.00010953393,-0.0116809085,0.01764139,0.034717463,0.015820127,-0.011775087,-0.0037992846,-3.5383055e-05,-0.00059581053,-0.0034254217,-0.0019175273,0.008665575,0.003930129,0.0011169609,0.0012297411,0.0015873341,0.0016121208,0.013051853,0.0005052765,-0.0043948623,0.007606225,0.013022182,0.0016846965,0.0007560378,0.003233465,0.0031670944,0.012791232,-0.0018272753
PDE11A,-0.0019777985,-0.0014172358,0.0027624152,0.0044292794,-0.0018580396,-0.00385419,-0.0010579595,-0.0014425615,-0.0020066667,-0.00028807955,-0.00027031382,-0.0008301592,-0.0019718786,-0.0017128023,-0.0006121002,-0.00012327776,-0.0011562675,0.0008153038,-0.001386543,-0.00064870843,-0.0012144836,-0.0012894244,-0.00142263,0.00075418275,-6.369384e-05,-0.0011651757,-0.0025148357,0.0014997139
ITGA4,0.00515771,-0.01723907,0.0007591499,-0.007376877,0.02361849,0.0118671525,0.006544825,0.009756708,0.0058223796,0.018991219,-0.011593304,-0.0011940236,-0.0029553105,-0.00047738085,0.0060845553,-0.009175961,0.0015898185,-0.010082396,0.004013066,-0.01394243,-0.00083113567,-0.0063016023,0.0047193933,-0.0037939306,-0.004404163,-0.0003716665,-0.0059080427,0.00052076794
FSIP2-AS1,-0.0014943832,0.00068790343,-0.0031888227,0.0021172117,-0.003547092,-0.0013178678,0.0023605165,-4.817098e-05,-0.0022706792,-0.0008237893,-0.0022875983,0.0053570676,-0.0014662554,-0.0024540264,-0.0023380038,-0.0019147358,-0.0013091877,0.0014045929,-0.0012948869,0.0010308311,-0.0005902035,0.00032748672,0.00029867634,-0.0029931155,-0.0021395872,-0.0008610726,-0.003992559,0.0069654034
LINC01473,-0.004372861,-0.00033441052,-0.0015951156,0.0014307554,-0.00014659006,-0.0021773076,-0.00037261387,-0.0008303985,0.00042398885,-0.0007412537,0.001379163,0.0015094067,-0.0030563679,0.00027745974,0.0018445683,0.0002962582,-0.0021981397,-0.006821103,0.0005403446,0.0020661328,-0.0015986952,0.003313947,-0.00253726,-0.0017267141,-0.0051650614,0.0019266462,-0.0022985663,0.006587525
TFPI,0.003768542,0.011709029,0.004493127,0.0023448078,0.002316456,0.0050276183,-0.0079589905,-0.0023304233,-0.00026095126,0.0001643582,-0.00048061495,0.0069072177,-0.00064842444,0.0029139968,0.0074441815,0.0021503458,0.006526253,0.0029361907,0.002309258,-0.0029123656,0.0011319915,0.010882253,-0.004444385,-0.0021802038,-0.0020682595,0.0023060346,-0.0028651645,0.012447729
SLC40A1,-0.009381587,-0.016892564,0.0018293438,-0.0072602173,0.00879516,-0.0053368555,-0.015039697,0.00019026893,0.004623184,-0.0020768829,0.0040363776,-0.0008556331,-0.0072172293,-0.0013556969,-0.0036364654,-0.0077511882,0.002145453,-0.017573267,-0.00086481555,0.0068413164,-0.0011504081,-0.0025292353,-0.0021434487,-0.0019185739,-3.7159905e-05,-0.0025669106,-0.009642942,0.0060782144
C2orf88,0.011400476,0.015635064,-0.009524567,0.0035147935,-0.021508317,-0.0092966,0.00076338684,-0.0020264671,0.0029938945,0.0024068449,0.0074990876,-0.010377767,0.007017072,-0.003315392,-0.0075788423,-0.0016805772,-0.0006379497,-0.013544933,-0.0018192728,-0.004250565,-0.0060820705,-0.0048891804,-0.0027539546,-0.004927404,-0.012754288,0.008871769,-0.0011253252,-0.011507691
STAT4,-0.013036849,-0.108722515,0.14244816,-0.069885634,0.064162865,0.103451565,-0.11846222,0.013454811,-0.1563564,0.040442888,-0.09096759,-0.119782,0.093369916,0.015356159,-0.015745522,0.06343528,0.080056846,-0.10471997,-0.03047271,-0.057677664,0.008550205,0.101734444,0.025540309,0.08645042,-0.10201072,-0.0014373317,-0.117577136,0.033021823
NABP1,-0.0032620677,-0.004888292,-0.0020786216,0.006193731,0.00036289985,-0.0034892245,0.0033685067,-0.0021782955,-0.0023979633,-0.0039068656,-0.0012841685,-0.001803523,-0.0029244174,0.0022699835,0.001673487,-0.005155684,0.0027468007,-0.006646078,0.0029231177,0.0034285365,-0.00078005507,0.0028502939,-0.0051779826,-0.00086486654,0.0023557954,0.004335228,-0.0073953997,0.0116000585
HECW2,-0.0035305927,0.0021657352,-0.00051917514,0.0031176745,0.00020700724,-0.0013803318,0.0017067904,-0.0021706554,0.0039525786,-0.005144618,0.004917555,-8.593076e-05,-0.0017133076,0.0002461984,-0.0058104694,0.0044800704,0.003265923,-0.0028003908,0.0035256757,-0.006200348,-0.002847642,0.0044982913,0.00091364613,-0.0013357012,-0.0024572886,0.0017281933,0.0021955676,0.0013944423
ANKRD44,-0.004317143,-0.00931651,0.0048717186,-0.0035442326,-0.00036238984,0.007899247,-0.0069028805,0.003546825,0.010408907,0.021091832,0.0010378668,0.0034226086,-0.007403266,-0.00761146,0.0064036488,-0.0108066425,0.00048470043,-0.012538194,0.020015487,-0.003464996,-0.0024380973,-0.0140533345,-0.0072263503,-0.0041603297,-0.0015247065,-0.0009301871,-0.008902233,0.006884146
PLCL1,-0.0007619087,0.0034115228,0.0018663426,-0.0042378665,0.0018694741,-0.003871031,-0.0058785533,-0.001006904,6.552076e-05,0.0014837454,-0.00047669624,0.0002816325,-0.0010405036,0.0003002244,0.00021374373,0.00035345604,-0.0010478869,0.00089892367,0.00033367082,-0.000805429,0.0010156564,0.0031497597,-8.5536354e-05,0.00032302557,-0.0010451151,-0.000693905,0.0022721423,0.0026332415
CDK15,-0.0031893577,0.0028169337,-0.002098084,0.0023416057,-0.0045818132,-0.0010312696,0.00077394897,0.013259793,0.005792942,0.00944576,-0.007973512,-0.0033158332,-0.015446332,-0.0021220213,0.0077804113,-0.002339301,-0.0032236897,-0.0030657207,0.0038143017,4.593607e-05,-0.0032803286,-0.00718921,-0.0036199514,0.0013618426,0.0018802969,0.00019545367,0.001719629,-0.000115692994
FZD7,-0.0060026594,0.001728897,0.0013539798,0.0065484806,-0.007565383,0.0035541076,0.0026960552,0.0015503007,-0.0013403316,-0.0051652333,-0.0073804166,-0.0003082912,-0.0044447286,-0.0018134611,0.003869008,-0.009613857,0.0044635558,-0.00031425903,0.00053579855,0.0024000905,-0.004492652,0.0022485468,0.006795454,-0.0039138016,0.004248892,0.0009766317,0.003640299,0.0023094525
KIAA2012,0.0028695164,-0.0064652083,0.0046509164,0.0016220062,0.0021233985,0.0060914923,0.0006062616,0.0005581485,0.001476362,0.0050568683,-0.00394128,0.0053203423,-0.0035600313,-0.0030568072,0.00072679616,-0.0036674296,0.0067645237,-0.0012897102,0.009895503,0.0019649807,0.0060323556,-0.007896197,0.0037875548,-0.004712826,0.0059254616,-0.00087058515,-0.0010821555,0.0043944567
CARF,-0.004253969,-0.0055103484,-0.0025430718,0.010475116,-0.0050276346,-0.004201703,0.0046097124,-0.0010234795,0.0044544903,-0.00352928,0.002049524,-0.0025624582,-0.004172283,-0.0007310364,-0.0039265263,-0.0023533525,0.001239768,-0.004690088,0.0013641565,-0.00029968857,-0.0068210564,-0.003202808,-0.001431933,-0.0009990034,-5.859369e-06,-0.002307505,-0.006771511,0.0075457967
KLF7,-0.008185073,-0.00031775137,-0.0020271,0.009989091,-0.0023265048,-0.0035620725,-0.0015658835,0.011754653,-0.011214288,0.0018393929,-0.011007084,0.00894796,-0.0035068132,-0.0003396932,-0.0013553455,-0.0023457543,0.002148343,0.0024630285,-0.0042655794,0.0015153235,0.004118675,0.0034248482,0.002252738,-0.009948469,-0.00082375633,0.0012037175,-0.0058531538,-0.0029515196
PTH2R,0.0010143437,-4.9936323e-05,-0.0060569504,0.0012274869,-0.002068342,-0.0013970116,0.0040899417,0.0015403923,0.001620703,0.0049392884,0.0021727309,-0.0021770461,-0.004762429,-0.0022688403,0.0018515147,-0.0064138095,0.0014119914,-0.0073252562,4.1685023e-05,-0.002712811,-0.0013870476,-0.0034677074,0.0012914108,-0.00035309332,-0.002227745,-0.0038936045,-0.004130043,0.004455835
IKZF2,-0.0074764965,-0.03338547,0.0077172993,-0.013870242,0.005688416,-0.013668534,0.005483978,0.010348105,-0.00645963,0.017273894,-0.0095054135,0.027650954,-0.004244597,0.0007742009,-0.00501269,0.0067998418,-0.0037893492,0.010497347,0.0034977545,-0.019557497,0.017347682,-0.015899153,0.0044790097,-0.024532385,0.009216597,0.004102633,-0.010146782,0.0010350468
SPAG16,0.0016150974,-0.00024183298,-2.3733883e-05,-0.0015792098,0.0002209829,-0.0012820887,-0.0013543939,0.00012751369,0.0005486533,0.0031445143,-0.00083983527,0.0031482934,-0.0005284275,-0.00056952547,-0.0016043546,0.0010763113,0.00022912418,0.0003354952,0.001498075,-0.00041968262,0.001584997,2.6480677e-05,-0.00062014186,9.201791e-05,0.00083178876,-0.00078798516,0.0029421174,-0.0003255713
FN1,-0.0076322905,0.009289835,-0.0038624702,-0.006746051,-0.003140153,0.010513321,-0.005887492,-0.005768747,-0.011733005,-0.025934463,-0.009362617,0.012720489,-0.014940234,-0.012289351,-0.00072549836,-0.0013904362,0.0022557292,0.007854306,0.015254224,0.017989721,-0.025343925,0.016171327,0.0014078727,-0.00019154834,7.019632e-06,0.005887176,-0.012684201,0.013768714
TMEM169,-0.004931358,-0.004111112,-0.0032949254,0.0006421833,0.0037781075,0.0013769683,-0.0036661588,-0.0003231212,0.0019736604,0.0011422915,-0.0014340931,-0.0027679186,-0.003434113,0.0009482407,-0.00018424993,0.00012306336,0.0009903037,-0.002130675,-0.00072197424,-0.0016906298,-0.0007381968,-0.00032069453,-6.158209e-05,0.0022496018,0.0025154885,-0.00207446,0.0009039204,0.0054845777
IGFBP2,0.00082747894,-0.026592072,0.025012486,-0.005898338,0.04100972,0.011615604,-0.004162238,-0.0044793594,-0.0043244814,-0.014930496,0.0008783365,0.009975107,0.007580466,0.0022501424,-0.010267739,0.008461336,0.0012651653,0.0255361,-0.0071280478,0.00035602378,0.00031406325,0.002454636,0.008970717,-0.005616401,0.014963309,-0.005403001,0.010264352,-0.015634993
CXCR2,-0.0019616166,-0.0038802787,-0.0003495822,-0.0037854675,-0.0019616296,0.0066811913,0.0052034226,0.004737764,0.0007087,0.0055953045,-0.0029233382,0.0025492695,-0.0051518613,0.0038897835,-0.0011521019,0.0010001798,0.0013089081,-0.001126228,-0.0010348416,-0.0019747443,0.0035591854,-0.004700287,-0.0009853945,-0.0043878625,0.003152903,-0.0016147612,-0.00064744864,0.0009414934
VIL1,0.01621832,-0.005205829,0.013707699,0.01226882,0.012617249,-0.023572221,0.01296556,-0.008888593,0.0015828176,-8.522018e-05,-0.003280208,0.003959185,-0.005597289,0.008928584,0.014737728,0.025477994,-0.0118160555,-0.009412834,0.002944545,0.018376265,-0.0024335035,-0.023602951,0.0022424788,-0.01353815,-0.011301676,0.001324981,0.008693151,0.005977992
CYP27A1,-0.0019921733,0.0054418333,-0.0032820755,-0.00071063195,-0.005603864,-0.00044533258,0.0040490767,0.0035638034,0.0018678806,-0.00686968,-0.0018998275,0.0010852912,-0.0033490846,0.0057249204,-0.001058366,0.0039044141,0.0035777483,0.0008309872,-0.00015841259,0.0038339274,-0.0025177149,0.005365541,-0.0012572581,0.0017141441,0.002775683,-0.00011714053,-0.002665674,0.0015342364
CDK5R2,-0.00069742155,0.0019836545,-0.0023733675,0.0035646101,0.00076526054,-0.008493655,0.0040003583,-0.0037463326,-0.00040289696,0.0011183361,0.0019066435,-0.00027275938,0.0014133198,-0.004665476,-0.0011048858,-0.0007430728,-0.00047338358,-0.0040186304,0.0006620914,-0.0022971923,0.0022806264,0.0022964897,0.00062142336,0.0013426412,-0.003826673,-0.001803748,-0.0013773906,0.005713687
FEV,0.027412064,0.01593848,-0.0024755916,0.07350229,-0.04736743,0.07158738,0.04545339,0.00010224253,0.008568914,0.007659433,-0.0076003373,0.0104932785,0.013667374,-0.008609292,-0.029138595,0.009659531,-0.018889898,-0.0017729043,-0.0032857826,-0.015985537,0.0018330103,0.015461407,0.014712744,-0.009992341,-0.013570455,0.00023291737,0.02278367,-0.01387286
CRYBA2,0.035450365,0.015326596,-0.014475452,0.041864,-0.027691087,0.033247016,0.054160655,-0.00084413163,0.0026274712,0.006097481,-0.001299006,0.0031766244,0.005943206,-0.006470785,-0.023985852,0.0121127535,-0.022438884,-0.004697732,-0.0023481185,-0.021729656,0.008956325,0.015981385,0.012268115,-0.014545374,-0.01280634,0.0024372004,0.017290767,-0.0066045374
DNAJB2,-0.014163074,-0.004711277,0.0006947875,0.006660198,-0.0027483616,-0.0019984865,0.002105492,-0.003936763,-0.00805198,-0.0046897414,0.003560307,0.0019972257,-0.008388099,0.0044036326,0.013028216,-0.0038335905,0.0013112132,0.0025936945,0.0053518657,-0.006522388,0.004470737,0.006971829,0.00029256896,0.0026487268,-0.0012572007,-0.007136626,-0.012603207,0.015747033
GMPPA,0.020576227,0.028025849,0.0070827934,0.015064722,-0.023232652,-0.008484999,0.009760626,9.401383e-05,0.0007700037,-0.0091166245,0.0034985181,-0.013948032,0.004987675,0.00033034306,-0.0020960388,0.0034872252,-0.006238867,0.0010133709,0.00020959503,-0.002885159,-0.0071219592,0.00081994006,-0.0073146317,0.006473517,-0.0014618011,0.0077726957,-0.0031500747,-0.0119106285
ASIC4,0.0040895194,-0.000652713,-0.016918601,0.010055824,-0.017265312,-0.009922033,0.028182179,-0.0041120797,-0.0023910345,0.0008430185,0.008086053,-0.0055359555,0.0053202827,-0.001765708,-0.00013319365,3.234731e-05,-0.0034570238,-0.012432531,-0.0025425816,-0.002865852,0.0019662434,-0.005986422,-0.0019767496,0.0050606835,-0.0081154015,-0.0054806434,-0.009440655,0.0032886486
INHA,-0.004803039,-0.0056877653,-0.005341916,0.0041256957,-0.0020152908,0.002156079,0.006079516,-0.00408905,-0.0019325798,0.0058695674,-0.0003193198,0.0019724679,0.0020116817,-0.005017433,-0.0020348353,-0.0018778204,0.0006192411,-0.0021458713,-0.0020506633,-0.00094277185,-0.00081348105,0.003381191,-0.0001379161,-0.004206634,-0.0056225364,0.001032001,0.002181275,0.0049414933
SGPP2,-6.0206272e-05,-0.0023738313,-0.000727168,0.0005724719,0.00081971305,0.00021824884,0.0009732135,-0.0009798979,-0.00041428485,-0.00073699944,0.0001292077,-0.0009704665,0.00037917437,-0.000158844,0.0018564875,0.0014092661,0.00015436906,0.0011394303,-0.0010205519,7.2832604e-06,0.001342944,-0.000832038,-0.0009803289,0.001425,0.00044814395,0.00012524806,0.00022615507,-0.0011164838
NCL,0.029170763,0.039446607,0.0135114,-0.010344928,0.006360836,0.002106964,-0.036292747,0.0029688266,-0.000339994,-0.013901237,0.012438065,-0.01705957,0.023185989,0.004169491,-0.009296137,0.0077889697,-0.015687453,0.024819545,-0.006835635,-0.0018496558,-0.008320227,-0.017237723,0.0038117848,-0.001221439,0.003851205,0.0033443125,0.012753632,-0.06895178
PTMA,0.05121767,0.041394982,0.015978465,-0.02032346,0.010370343,0.01160832,-0.019218672,0.007324952,0.0055932845,-0.02264958,0.016891485,-0.023091907,0.050250657,0.003339079,-0.022711022,0.014218876,-0.028444543,0.04469853,-0.010558722,-0.0077701793,-0.017278396,-0.028447418,0.015743554,-0.0045105196,0.013840035,0.011775634,0.01927339,-0.13483883
SAG,-0.004267287,-0.0001275627,0.0009866026,-0.0017074309,0.0006442082,0.0009916321,-0.0044896314,-0.00082338543,0.0015649947,-0.00096767535,-0.0005688039,-0.00067474536,-0.0005296083,-0.0010490242,0.0022579944,-0.00021018246,-0.00092435844,-0.0008386227,0.0014082581,0.0019894366,-0.0040550483,-0.0005476596,0.001415279,-0.0018088137,-0.004697097,0.0010044815,-0.0016465423,0.0011046354
KLHL30,-0.0031515388,-0.0010796867,-0.0060252747,-0.0015050761,-0.005103818,-0.000639485,0.0021820508,-0.0026683114,-0.0010664095,0.0011705174,0.002834281,-0.0033398364,-0.00042518682,-0.0019935132,0.0033203643,-0.00050225307,-6.8509995e-05,-0.0034463636,-0.00021076333,0.0009636048,0.0017287628,-0.0024990244,-0.0014058552,0.0011673789,0.00053883356,-0.0018408439,-0.0031741185,0.003374696
HES6,-0.0026756679,0.010413531,0.019086914,-0.017968874,0.014479156,-0.0004377132,-0.03918549,0.008726189,0.002283259,-8.136846e-05,0.006113259,-0.004928206,0.0042554443,0.0035481735,-0.0021418987,-0.0019710995,-0.007902137,0.011323723,-0.0038751261,0.0003672591,-0.007514351,-0.0067211045,-0.00046627666,-0.0007997198,0.0052620955,-0.00048801684,0.005546491,-0.030331355
GPR35,0.0009938123,-0.0032156028,0.009630804,0.005716557,-0.0037898053,-0.00743356,0.0039309463,0.010479705,0.0031010255,0.008742055,-0.0023829727,0.009551881,-0.025202068,0.002662241,0.001987518,0.013180903,-0.0082035875,-0.0005880915,-0.0019268745,0.0010238184,0.010415275,-0.015267319,-0.009275979,-0.009367779,0.0072359983,-0.0015871075,-0.003029576,0.0135999005
BHLHE40-AS1,-0.0010607565,-0.0065288395,-0.004683287,0.0036899236,-0.00065387477,0.0034934895,-0.0003631958,-0.00018433771,-0.0032441113,-0.0033808164,-0.003646219,0.002426582,-0.0009877919,0.0015746814,0.001015511,0.00049211795,0.0021938214,0.004583589,3.2919772e-06,0.0030507806,0.00704353,0.0052459557,0.003147119,0.001198776,0.00926102,0.0019982872,0.004122172,0.00038300783
BHLHE40,-0.013335651,-0.041531008,0.012306633,0.06347048,0.009003369,-0.0031861765,0.024761083,-0.012997349,-0.012194063,-0.029597988,-0.0005046361,0.008312294,-0.008239181,-0.0013247407,-0.011063215,0.0015817623,0.0070319185,-0.0005478755,0.00089782546,0.008697512,0.0104744015,0.015950637,0.008801515,0.0025638477,0.02057196,-0.0097894585,-0.0054425145,0.022326846
SRGAP3,0.0022734012,0.0018414888,-0.0041650217,0.0016321806,0.00077961327,-0.0019765606,0.0072978893,0.0040939357,-0.00289998,0.005552013,-0.0021202653,0.003139998,0.0010608572,-0.0009929091,-0.005453215,0.0036624675,-0.003518148,0.0031372341,0.0016352847,-0.0021973383,-0.00030337521,0.0026468148,-0.001569714,-0.0027519322,-0.0054758103,-0.0033333183,0.0018250574,-0.0056050364
THUMPD3-AS1,-0.007462959,-0.011127367,0.004744678,0.008958438,-0.0030776728,0.004432913,0.006688066,-0.0061402963,-0.0015309602,-0.0048851185,-0.0019409459,-0.00017357549,0.003648278,-0.00084011554,-0.0015657999,-0.0017096695,-0.0012244717,0.00032925434,0.0015916595,-0.0022507077,0.00022755643,0.0038065077,0.0013191747,-0.0042258636,0.0023129631,-0.0011411173,-0.000818523,0.0057068714
CIDEC,-0.0013075487,-0.00018570274,0.0004383764,0.004665214,-0.0008284674,-0.0023135091,-0.00024983357,-0.00085502217,0.0013676304,0.0019176619,-0.0016264084,0.0052543418,0.0017711172,-0.0013009204,-0.0013131541,0.00025452022,-0.0018801248,0.000194878,-0.002787619,0.00030321933,-0.0014817911,0.002441257,-0.00068638544,-0.0016203321,-0.0017845521,-0.0011079885,-0.0007275307,0.0010476469
CRELD1,-0.0070930766,-0.0020788843,-0.004100962,0.00044603925,-0.0014869702,-0.003477712,-0.0012124969,-0.0020424358,-0.0010444919,-0.0029275825,0.0031399073,0.009863634,-0.0049065216,-0.0026493685,-0.001460865,0.0021737406,0.0006894107,-0.0019329907,-0.00036117228,-0.0014083589,-0.005522082,0.009018243,0.0006565988,-0.003582878,-0.008118783,0.00034867067,-0.0058241845,0.012287109
GHRL,-0.007715208,-0.0022441512,-0.0018695833,0.0014957436,-0.004572878,-0.000845967,-0.0087398905,0.005930734,0.0028524299,0.008628408,-0.0076819556,-0.0016437046,-0.012443541,-0.0031126589,0.0009559325,-0.0009874974,-0.0010412884,-0.0058404817,0.0039015512,-0.0012009068,-0.0020929808,-0.0027794645,0.0015042835,0.0018458212,0.005405438,-0.00057819823,0.00011793387,0.009203183
TIMP4,-0.0008332199,0.00049212197,-0.0013128424,5.4988377e-05,-0.0015118622,-0.0013520253,-0.0007379158,-0.00032332787,-0.00052368775,-0.00033511987,-0.00032645842,0.0004964816,-0.00061755616,0.00070022367,0.0006897055,-0.00060358876,-0.00021536535,0.0011478591,0.00024384318,0.0002579779,-0.0015643786,-0.0005522202,-0.0003670836,0.0005232286,0.00021347319,-0.00010608299,-0.00020695866,-0.00077776826
FBLN2,-0.007926941,-0.011317339,-0.007461397,0.0055350782,-0.0055833785,0.00032237044,0.008608109,-0.0045880224,-0.0011272697,-0.004336827,0.00478074,-0.00044518913,-0.0046061394,0.0012388556,-0.0030034876,0.002925416,-0.0032643422,-0.0077995337,0.0014654867,-0.0053370926,-0.0023336157,0.0030319928,-0.0010482079,-0.0015520588,-0.0041660056,-0.0013975983,-0.0037583883,0.0069169914
ANKRD28,-0.00042225918,-0.010871079,0.00752212,0.0020118987,0.013665586,-0.0028495288,0.0016035537,0.0011443092,-0.0032375015,-0.0069650942,0.0005093839,0.0013247812,-0.008076853,0.00073710555,-0.0066573606,0.002698839,0.0017638087,0.0001861436,-0.003455431,0.0035539046,-0.003623469,-0.00021751055,0.00434309,-0.0016255075,0.012863155,0.0037945127,-0.0046443804,0.0069559184
ZNF385D,-0.00082525,0.0010972961,-0.0012706844,0.00017084321,0.000739176,0.001593172,-0.0015252237,-0.0009969883,-5.997536e-05,0.002596382,0.0013935067,-0.002255039,0.002233997,-0.0017326096,0.0003247585,0.0006774112,-0.0020103035,0.00029660083,0.0005446074,0.0017777355,-0.0008735421,0.001954264,-0.0014020744,-0.0013232003,0.0023798137,-0.00041811218,-0.0021213572,0.00034406138
RARB,0.007988449,-0.021355085,0.053977598,-0.16462347,-0.027200522,-0.038271442,-0.010295138,-0.039658807,-0.022561727,0.006248257,-0.044441413,-5.291823e-05,0.018930417,-0.07052192,-0.14182276,-0.053731784,0.06366657,-0.11244448,0.23541963,0.22586223,0.13027176,0.016905863,0.0011313793,0.012233862,0.0708398,-0.0376093,0.053489346,-0.0028486475
TGFBR2,-0.0034613446,-0.0073697125,0.0015095186,-0.0008688539,-0.0015011973,0.0071686096,-0.002072517,0.017705748,-0.0011264009,0.0007474896,-0.009029956,0.0034722015,-0.021577395,0.0035562383,0.008149856,-0.0032194024,-0.006878808,-0.0015280152,0.0009853577,0.0029336656,0.010533697,0.0053691277,-0.0056067263,0.0020832971,0.012125157,0.00046836294,0.0063229185,0.010452847
OSBPL10,0.0017471402,-0.0060535157,-0.005097654,0.0013312702,-0.0024019382,-0.0004352693,-0.00026244513,0.0013075061,-0.00051068154,-0.0036171074,1.6006961e-05,0.0038435971,0.0026617392,0.00052664045,0.0049964287,0.0009902844,0.0014839977,-0.004794739,0.0014119528,0.0014969349,0.0007373428,-0.0061440323,0.002148364,-0.000477211,-0.00021939969,-0.004307381,-0.0020961282,0.003135396
CMTM6,-0.020824634,-0.010344224,0.018064938,0.007826496,0.0024014816,0.0049026776,-0.021577848,0.0010928275,0.006613113,-0.0050869347,-0.0019262788,0.0049903495,-0.00530603,0.0056912713,0.0036697476,0.00093381666,0.002937556,0.011796064,0.00174802,0.00080627605,-0.010174249,0.010879425,-0.004502552,-0.0007024718,0.010609524,0.007539401,0.00048277687,0.0015546759
