gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54
ADAM19,-0.00080327934,-0.0041908147,-0.0019914224,-0.00035792787,-0.003634319,-0.003778706,-0.003971905,0.0028437637,0.005612863,0.0043184096,-0.001719935,-0.007687164,-0.0053745825,0.0023528344,0.008843862,0.00030409513,-0.004326261,-0.0030746716,-0.0021656074,-0.005679036,0.0062528867,-0.0010062637,-0.0030401738,-0.002908738,-0.004420045,0.0017219922,0.0004827821,0.0034459413,0.009029269,-0.0048661307,0.001711396,0.0008437407,0.0007523052,-0.0022332515,0.001551567,-0.0069417628,0.00629753,-0.0064891935,-0.00928275,-0.009400995,0.004531377,-0.0019334339,0.006072919,0.0041944264,0.013052071,0.0011355511,-0.0020266545,0.00048965425,-0.0011793757,0.0025861552,0.0013429938,-5.847156e-05,0.0015287992,0.010580633,0.0038057507
C1QTNF2,-0.0024172277,-0.00017263094,-0.0030315865,0.00075408525,0.00050778734,0.0008342654,0.00023976948,-0.0018605782,-0.00010500087,-0.0020040658,-0.0001383824,-0.0017936066,0.0014625607,1.9461082e-05,-0.0011883888,-0.00013040008,3.3156077e-05,-0.00037863912,0.0015890179,-0.00075154036,0.0008780891,0.0011784277,0.0024333613,-0.0020554918,-0.00178042,-0.0005059906,-0.0033279997,0.00014758704,-0.0020519786,-0.0011597965,-0.00062903995,0.00045870067,0.00034040623,-0.0006239711,0.0010619094,0.0012775827,-0.0006372251,-0.0003212011,-0.00092629937,-0.0010071432,0.0015291368,-0.0005917313,-0.0009182621,-0.0014426002,-0.0026752967,0.00049228943,0.0017690611,0.00038058948,-0.0007322135,-0.00024722537,0.0005198933,0.0005705998,9.529141e-05,0.00015553627,-0.00040475873
PTTG1,0.015438517,0.0022774618,0.008952271,-0.00051652506,-0.0032906197,-0.0074744853,-0.013926538,6.420158e-05,-0.015922712,-0.0006582279,-0.0010411794,0.0127663985,0.001732468,-0.0013179599,0.0018620609,-0.013610152,-0.004229454,-0.007612706,-0.0033149158,0.0030067412,0.005926791,-0.001265278,0.00896594,-0.008231082,0.00739882,0.009174788,0.0023114437,0.006121233,0.012168092,-0.0036975679,0.01708738,-0.008941465,-0.015589675,-0.0063242926,-0.0043256846,0.010562199,-0.0024893482,0.0076212958,0.020255532,0.01676071,-0.0083171055,0.012153548,-0.016318118,-0.018199353,-0.015621515,-0.0016073227,0.0019098188,0.0017629736,-0.00057771313,-0.0039950046,-0.017316138,-0.0068999953,-0.01560313,-0.02462637,-0.008371595
HMMR,0.007880901,0.009903079,0.002862917,-0.0023004462,-8.163328e-05,0.003186807,-0.004138001,3.913425e-05,-0.004894169,-0.0052622617,-1.8735054e-05,0.008268312,0.0018254617,-0.0014875904,-0.0012600227,-0.0020533672,-0.0034547916,-0.001990205,-0.0046947426,0.0034122898,0.0037222842,0.00045577707,0.0046495516,-0.0032268974,0.0067165834,0.003097567,-0.0023984544,0.0026800549,0.0014609514,0.00018589376,0.0029688273,-0.0026746572,-0.00466935,-0.003886492,-0.0027099706,0.0037252756,-0.0014884844,0.0022955607,0.006852781,0.008063723,-0.002382682,0.007191668,-0.005591539,-0.0054564867,-0.0028301755,-0.0018986092,-0.00046369503,0.00084340223,-0.0038942748,-0.00037348966,-0.010719416,0.0008042181,-0.005460461,-0.011438521,-0.003963941
LCP2,0.001815743,0.011312975,-0.015111294,-0.005383424,-0.012486626,0.01405918,-0.015704202,0.0024715562,0.0041437172,-0.011865876,0.005987212,0.0016642545,0.01218555,-0.018607372,-0.0015344714,-0.011354094,0.0053697033,0.003408503,0.0006577308,-0.0054103653,0.0019426274,0.008095401,0.0075692064,0.004649477,-0.008775126,-0.0032528152,-0.013620885,0.005568602,0.004103526,0.003578443,-0.0029525752,0.005314996,-0.010491749,-0.0059157684,0.010862189,-0.003374425,0.00445288,-0.00536753,0.004448436,-3.7950238e-05,-0.0015020843,0.000120946075,0.0038845635,0.007773975,0.0021530816,0.010310631,-0.008527177,0.00011188685,0.0076850494,0.0009810224,0.0010854815,-0.008337127,-0.00631403,-0.004019517,-0.0075201336
KCNMB1,0.00029252018,-0.0022339898,-0.0003697147,-0.0010350574,-0.0007485832,0.00586273,0.0025591743,-0.00018299272,0.0023986986,0.0011793333,0.0027208054,-0.0031830654,0.0021440561,0.0015950114,0.0014978637,0.006008319,-0.0014084828,0.002301974,0.0018936414,-0.0020745033,-0.0019732113,-0.0008835645,-0.0021300935,-0.00090292183,0.0017861422,0.0005981457,0.0005762533,-0.00047809767,0.0012997008,-0.001159504,0.0007942308,0.0008230534,-0.002182473,0.0063692937,-0.0009815815,-0.00022168549,0.0011760705,-0.0034121044,0.00011886431,-0.00014429183,0.002296687,0.0007592168,0.0024773728,0.0012855278,-0.0019512648,0.0013493559,-0.0003679137,0.0016478068,0.001758214,-0.0011288491,0.0009824161,-0.0004665137,-0.00036103305,0.0049169958,0.0019211625
NPM1,0.013287328,0.014113085,0.03140527,0.003348858,0.01053753,-0.028387988,-0.0050350414,-0.0032288223,-0.048561245,-0.022001384,0.0012586811,0.02087186,-0.00252972,0.010503419,-0.009737808,-0.004607607,-0.014398588,-0.0046546627,-0.012289486,0.010214008,0.011979127,-0.017846867,-0.0011708393,-0.014150776,0.01588519,0.009883497,-0.0035765485,-0.003455177,0.01786965,-0.0043792618,0.00465604,-0.0060821716,-0.015844015,-0.007717994,-0.01650065,0.008795383,-0.011390794,0.015011718,0.023861809,0.0095864795,-0.00080761744,0.0018430433,-0.008172447,-0.0039564627,0.0062762722,-0.0016165981,0.0020149292,0.008905967,0.0015278514,-0.002357749,-0.030186674,-0.006975263,-0.017610554,-0.03294767,-0.020285217
DUSP1,-0.0040637935,-0.0031623258,0.0036515784,0.0012413765,0.007921299,0.0011575342,-0.011291309,0.0003377992,-0.01053228,-0.0012707451,0.00029215624,0.00422758,0.0040826127,-0.0011865088,4.1435673e-05,-0.004708152,0.0012501256,0.0019274388,0.00037506656,-0.0027564433,0.0044951783,-0.0030314005,-0.00026735212,-0.006700924,-0.0009281537,-0.0027308026,-0.002046356,0.0029062363,0.0055286656,0.001733656,-0.015344727,0.0061667706,-0.0020298988,-0.0023971088,-0.0027081643,-0.0041253422,-0.004742154,0.004636029,0.006021951,0.0006987459,-0.0017249297,-0.0012931732,0.00047616026,0.004043054,0.00062144466,0.010607137,-0.015912492,0.0065828,-0.00053235603,0.0030283486,-0.009151466,-0.00080516416,-0.0056734257,-0.0017450324,-0.003771476
ATP6V0E1,-0.0015931963,0.004435212,-0.0032061487,0.0014979187,-0.0009754427,-0.004816329,-0.0027007745,-0.00021957218,-0.0072700176,-0.009570325,0.0026210833,-0.0034560259,0.0029904773,-0.0099635925,0.001343688,-0.008605012,-0.0006873407,-0.0008010532,0.004393583,0.0036921385,-0.0020537402,0.009031285,-0.0039478233,0.0028654686,-0.006215861,0.00030125942,-0.0055555473,-0.0008183606,-0.0009453778,-0.004394682,-0.0014940463,0.003763652,-0.00081031333,0.0005681023,0.004501587,-0.007973529,0.0052293264,-0.005773936,-0.0007138075,0.00060651125,0.0077540977,-0.0020441264,-0.00049503346,0.011781344,0.0058749956,0.0032794324,-0.0026997472,0.0015582445,0.001667158,0.00052374473,-0.0005745792,-0.001203435,-0.0017205926,-0.0071246936,-0.0019702397
CREBRF,-0.0018146115,-0.0027386872,-0.010690485,0.00342039,-0.00046857868,0.012247883,-0.012824319,-0.0029144927,0.0016298513,-0.0030506684,-0.0018280324,-0.004311956,0.0015376243,0.0017679825,-0.00175444,-0.005730239,0.0008891413,-0.003486016,-0.005790853,-0.0043067816,0.004012649,-0.0004712159,-0.0027165285,-0.0021858541,-0.0041164933,-0.0046673813,-0.001400381,0.003175774,0.0021551608,0.006777733,-0.015082532,0.009464028,-0.00356788,-0.0009896421,-0.0017519759,-0.0102878725,-0.0056808386,-0.000626915,-0.0032914067,-0.0030881125,-0.00024860597,-0.007809325,0.0034328164,0.0074374047,0.0032152415,0.019039623,-0.011883219,0.007924478,0.0030936764,0.0058482406,-0.0025955148,0.00016164665,-0.0026017344,0.0074939155,0.0009766506
CPEB4,0.0021374172,-0.00522131,-0.00412955,0.0018219388,0.0006741299,0.008219497,-0.016565586,0.005353957,0.01070725,0.020419475,-0.0026372408,-0.007662502,-0.00043187465,0.004577744,0.0055022975,0.0008646509,0.0018015285,-0.008580908,0.008376769,-0.0034463995,0.0032629156,0.0011558742,0.006453499,-0.006934034,0.0065575917,0.0020515989,0.00035536295,0.0033512816,0.005960104,0.0025823487,-0.011097713,0.0045950236,0.0041945404,0.010728096,-0.0046620406,-0.0039100065,0.0005020069,0.003379194,-0.004260568,-0.008080129,0.003303372,-0.008470436,0.004062518,-0.0015023865,-0.0023168663,0.012589614,-0.012207006,0.0039126454,-0.0047907038,-0.0004969716,-0.00027307708,0.0017282483,2.151369e-06,0.012653778,0.012669919
FAM153B,0.0020087487,0.00070883037,0.0013453152,7.543909e-05,-0.0020977429,-0.00067620026,0.00023035139,-0.0014317282,-0.0019063953,0.002527493,0.00039653774,-0.0018158327,-0.0015444783,-0.0011263107,0.0014761771,-0.001172634,-0.00044151864,-0.0027898601,0.0006006005,0.00018062141,0.0009895304,-0.0009818486,-2.7253272e-05,-0.00011801466,0.0021695937,-0.00043126248,0.0008849972,9.421285e-05,0.001268627,0.0017917238,0.0018383001,0.0012820153,-0.0033506802,0.003073281,9.15279e-05,-0.0015092625,0.0013482665,-0.00075300725,0.0007306708,0.0006822372,-0.0014876894,-0.0010573432,-0.0021236767,-0.002532775,-0.00078990665,-8.528545e-05,0.00074947195,-0.0016195426,0.0012988716,-0.0010128372,0.000875326,-0.0014556199,0.00024647714,-0.0027304494,0.0010575204
DOK3,-0.0026057512,-0.0001566362,-0.0057596182,0.002751104,-0.0020846955,0.009053044,0.0007738864,0.0038515832,0.014108439,0.0032470108,-0.010748994,-0.012715328,0.005734174,0.0020421043,-0.00061703863,-0.0023036029,0.006982877,0.0030548994,-0.001684259,-0.0042574476,-0.0009847379,0.005883336,0.0016007257,-0.0012300791,-0.0019844505,-0.0008761925,-0.0045727678,-0.0015375705,-0.008987142,0.004603917,0.00061896915,0.0045626266,0.0038882326,0.0047107264,0.0067652767,-0.0043140347,0.007512458,-0.0006732529,-0.00958846,-0.0009374014,-0.00061333587,0.00011664002,8.823976e-06,0.0077403155,-0.00093186874,0.000519806,0.0019646585,-0.0032229533,0.00078240596,0.0004224674,0.010777049,0.0013919559,0.0044452073,0.017563041,0.0014345384
HNRNPH1,0.0056198593,-0.007811015,-0.0026898666,-0.0029503128,-0.0046319664,-0.0030522388,0.0012789047,-0.0018647016,0.007936414,0.007403535,-0.003670974,-0.00063200435,-0.002662378,0.0038283933,-0.00065141276,-0.002333914,-0.0010310198,-0.0016397927,0.0004100546,-0.0016667169,0.0051990272,-0.00107245,0.004510594,-0.0012745706,0.0029468015,0.008909263,0.0043558255,0.0012741957,0.004864957,-0.0018253265,0.007136805,-0.003248208,-0.0035704803,-0.004569138,-0.0008794968,0.0071445745,-0.006935905,0.0045320685,0.0074419784,0.0053948034,-0.0063278256,0.0015886702,-0.011789726,-0.012489324,-0.012124995,0.00082414737,0.0029961213,0.0062981467,0.0014598428,-0.0009229521,-0.004540855,-0.0012917394,-0.0033561734,-0.0039784736,-0.0021071672
SQSTM1,-0.0025236944,-0.0028579342,-0.003505496,0.0031018571,0.004051062,0.008090049,-0.015268459,0.0028642341,-0.0046596625,0.0018817516,0.0021936384,-0.00051122054,0.0070690676,-0.0028941364,-0.0046640835,0.0019828929,0.004503226,-0.0009895905,-0.0058208075,-0.0043396247,-0.00026547292,0.008129157,0.008558471,-0.0057883314,-0.0031589868,-0.0035984463,-0.0024987662,0.0054951683,0.0023631838,0.0047773244,-0.018616384,0.012306,-0.0040288838,0.00012637938,-0.001257844,-0.0051950645,0.0023645123,0.0015612687,-0.0005722338,0.006691222,0.0006538509,-0.0055013564,0.005482753,0.006006973,-0.0009537745,0.018281367,-0.015151708,0.009522412,-0.0012659081,0.003916105,-0.0055312496,-0.002962149,-0.004555435,-0.004303586,-0.0021746077
RNF130,0.0019052103,0.0080716275,-0.0005408718,-0.006291334,-0.003451833,-0.0016583769,0.012900235,-0.0023272438,-0.00719808,-0.0014706254,0.00080992235,0.010977456,-0.006038812,-0.008278917,0.0048905006,0.0040239072,-0.0027839357,-0.001196917,-0.0004345447,0.0029136264,-0.0038066658,0.0016176727,-0.012404132,-0.0009798759,-0.002922394,-0.000935485,-3.7155674e-05,0.0003567182,0.004718028,0.0005397504,0.0072970614,0.00076693227,-0.005820876,-0.006444977,0.0017099535,-0.008420607,-0.0032168492,0.0009930807,0.0038090895,0.008958028,0.0052530495,0.002342641,0.003895344,0.0024496652,0.0072467825,-0.0013301333,0.00034117035,0.004553068,-0.0011691415,0.00015954602,-0.0016821603,-0.0031036471,-0.0007925453,-0.014215786,-0.0020740354
BTNL9,0.00081092666,0.0025022975,0.0032508066,5.8587455e-05,-0.0039856937,-0.004730589,0.0034443948,0.0035200228,-0.0022559587,0.002940305,0.0025685325,0.0032581973,-0.0017756894,-0.001072124,-0.0022507492,-0.00015282427,-0.0012534074,0.002213298,0.0026365789,0.0013233314,-0.00055631396,0.0021339764,-0.002022911,-0.00047048597,0.001274016,-0.005979649,0.0038241153,-0.0013091874,0.001440588,-0.0028554483,0.00086804613,0.0013077521,-0.0020864944,0.0051572337,-0.0017172162,-0.000765683,-0.0033261625,-0.0014267837,-0.00086386385,0.0012106288,-0.0008436849,-0.000556087,-0.001209521,8.4958985e-05,-0.0030480558,-0.0005532948,-0.001154836,0.0025976235,0.00034721827,0.0005825547,0.00066621753,0.0002748582,0.0006229388,-0.005996147,0.0014951916
SERPINB1,-0.00095414056,0.00569083,0.0022117705,0.0012574755,0.0018547816,-0.002010139,-0.0013961914,-0.00032181447,-0.0022868018,-0.0017197529,0.0008672822,-0.0014104065,0.00044594862,0.002246092,-0.0023905898,-0.007299431,0.003972846,0.002835581,0.0049494677,-9.886771e-05,-0.0059236367,0.009020427,-0.01142997,-0.009303399,-0.0014687686,-0.007242519,0.0026501876,-0.0022884249,-0.0064068614,0.001344202,-0.0028524387,0.0067851045,0.0014792163,-0.003436277,0.0025664603,-0.009374664,-0.00036741258,-0.0035630304,-0.013878223,0.0070770048,0.008904287,0.0016469605,0.009120429,0.014720645,0.0019293141,-0.0077944715,0.00031545965,0.00562495,-0.004137313,0.00025603428,0.0076286914,-0.005964834,0.0031569456,-0.011316832,0.005181982
SERPINB9,0.002586158,0.00042998188,-0.005331014,0.00035465846,-0.0050678435,0.002779802,-0.012126762,-0.0033107088,0.0040886314,0.005456754,-0.0025116347,0.004908782,-0.0028077702,0.004964343,0.0063315034,-0.0020474007,0.0021743663,-0.0064137885,0.00023598527,-0.0017680532,-0.0017936605,0.00019159947,0.011412113,-0.0011759162,-0.0016154194,0.0012264652,0.0016760138,0.0038963335,0.00085016055,-0.00027433806,-0.0016333716,-0.0017753349,0.0017121662,0.0018217026,-0.0031354283,0.0019654594,0.002456685,0.0014308142,-0.0038398337,-0.0028224909,-0.0023084013,0.00069687504,0.0010253269,-0.0061627445,-0.0010962207,0.0020707268,4.404141e-06,-0.00034659414,-0.004885858,-0.004039072,-0.0011630342,-0.0029986075,-0.0020198645,-0.005658848,0.0017444188
TUBB2A,-0.0003591159,0.005250146,0.0021490434,-0.0026641402,0.0010987411,-0.0023534147,-0.012161589,-0.0021447595,-0.01112807,-0.0068198405,-0.001976078,0.0034662657,0.0009267843,-0.0006774778,-0.0021349315,-0.0036192322,-0.0017040794,0.0026785373,-0.0003798149,0.0027850894,0.006630326,0.001113182,-0.0034539166,0.0047165165,-0.0010097126,0.003581863,-0.004605175,0.0015407214,0.0040119416,0.0037858605,-0.013220104,0.015269088,-0.010678096,-0.00503116,-0.0075003747,-0.0045088297,-0.000577536,-0.00079832575,0.007479385,-0.00013444376,-0.001868471,-0.010527045,-0.003244231,0.0025448634,0.0010305947,0.02613909,-0.020841751,0.013578699,-0.003092171,0.0058765323,-0.006969475,-0.00041078564,-0.00834663,-0.006156654,-0.0010038841
TUBB2B,-0.0031667422,0.01273986,0.014100231,-0.00800558,0.0078087593,-0.010349473,-0.008331166,0.004415388,-0.010199265,-0.0022660673,0.0028067871,0.015382795,0.00047403752,-0.002770534,-0.005997158,-0.0016995689,0.0065268986,-0.00082692865,0.009322373,0.010527638,0.0024298758,0.0021647322,-0.0044999938,-0.009247103,0.0063951043,-0.0026066697,-0.0008079464,-0.0030467696,0.011277226,-0.0017817245,-0.00041678167,0.00391584,-0.008639223,-0.0006833874,-0.0076951585,-0.003366718,0.0019509867,-0.0021168184,0.005237023,0.0056549837,0.0028974125,-0.00967501,-0.0019138241,0.00018690217,0.00071922556,0.005086463,-0.007460498,0.0074868836,-0.0043283985,0.0044416306,-0.006952966,0.0015170504,-0.0076902485,-0.010666664,-0.0023869928
TFAP2A,-0.00054436794,0.011819456,-0.009951057,0.007815533,-0.010321198,0.0033106068,-0.00264578,0.00905888,0.010147285,-0.016663505,-0.0013578873,0.0023849027,0.009010368,-0.014350765,0.0135071855,0.007632627,0.015170565,0.011044959,-0.009340889,-2.978468e-05,-0.000112631584,0.010115057,-0.0002683306,0.0019728956,-0.015294479,-0.0011230914,-0.004259918,-0.00085379067,-0.008608034,0.00068834296,-0.004520017,0.0012618295,-0.002322351,-0.0027994777,0.014506723,-0.004684202,0.0030767368,-0.009698708,-0.0045263474,0.010977946,-0.007452506,-0.005237177,-0.00016096298,0.0067319223,0.0055109113,0.003799817,-0.004430978,0.0040436857,0.004019667,0.0035665226,0.0058244583,-0.008097404,0.002929145,-0.0091453185,-0.001560232
TFAP2A-AS1,-0.0015087858,-0.00028795493,-0.0044287974,-0.0019985628,-0.0007949181,0.0074009937,-0.0005695031,0.0031450235,0.004470968,-0.0036042612,-0.0018279824,-0.0019593237,-0.0030274275,-0.0037639386,0.007935053,-0.00055014744,-0.0016601654,-0.0013156743,0.0050446196,-0.0058060223,0.0029630936,0.0046341666,-0.0012546931,-0.0013169177,-0.0021186143,0.0027123229,0.0025099143,0.0045123906,-0.0022624289,0.0026243967,0.0018641246,-0.0014324012,0.00012962121,0.00038704896,0.004975406,-0.009791536,0.0007661453,-0.0012739401,-0.0043932446,-0.001739735,0.001258398,0.0030369845,-0.001234459,0.0022375244,0.00090561854,0.00091741,8.503651e-05,0.005454147,-0.0010767375,0.001338636,-0.001184134,0.0025150538,-0.0014111631,-0.0045091575,0.003937037
GCNT2,-0.003957139,0.0019976362,-0.008601728,-0.0029595771,0.005051616,0.006196602,-0.0025835151,0.003943302,0.0014014712,-0.0002748069,0.00012417759,-0.0029490264,-0.004275871,-0.0018531013,0.0047643874,0.00078158063,0.008177473,0.0034854505,0.0013001837,0.00041908634,-0.003031619,-0.00037648843,-0.0014468082,-0.00046499638,0.00018755026,-0.009493593,-0.003217467,0.0019343771,-0.0006205378,-0.0023268287,-0.0069801235,0.0024511379,0.0061234767,0.002983357,0.0032180056,-0.00746017,-0.002348426,0.003811781,-0.0045814756,-0.010695785,-0.0026364834,-0.0005657098,0.006401922,0.0054750494,0.009138818,0.0032980444,-0.004948847,-0.006197975,-0.0027484875,0.0033089605,-0.00054105395,0.00019867114,-0.0035904176,0.01192642,0.0067392183
ADTRP,0.003137372,0.0005722476,0.0032773404,0.0019998325,-0.003542605,0.0004882329,-0.0014003643,-0.00024833894,0.0018144436,0.004722097,-0.004913635,-0.00604369,-0.0029405055,0.0021969255,0.0036980894,-0.0013024292,-0.00042495775,0.0014107379,0.00017189776,0.005626017,0.0051819547,0.0004856598,-0.004275631,-0.0059114364,-0.0032944197,-0.005277619,0.0026402744,-0.0011241593,-0.0020811073,9.9586956e-05,-0.0016591019,-0.0016729065,0.0020226901,0.0037850891,0.002882534,-0.0027125797,0.00022258222,0.0013864385,-0.0038257902,-0.0012657502,0.00088785536,0.0005791734,0.002269857,0.00095911796,0.00052760413,0.00020058027,0.00048465925,0.0021966076,-8.306149e-05,0.001103899,0.003028506,-0.0021448694,0.0008538888,0.0019680022,-0.0015370552
PHACTR1,-0.0014908856,-0.0035543677,-0.014481226,0.000674637,-0.006536464,0.014961957,-0.005254583,-0.0048550298,-0.0006252581,-0.007778834,-0.0025297427,0.0011160341,-0.003058099,0.004781136,0.0039507383,0.008537619,-0.0028693762,0.00010381541,-0.009401662,-0.0029628281,-0.0038145548,-0.0014660443,0.0063048215,0.0039559472,-0.0027378001,0.0019706318,-0.009478798,0.0023645705,-0.0055706366,0.0042095017,-0.008441322,0.0053621554,0.0013577421,0.001177546,0.003238625,0.004465397,0.0025172108,0.0011044857,0.0031882979,0.004631359,-0.004129413,0.0060866578,0.00057957356,-0.005188553,0.00091514335,0.0059021045,-0.003262142,-0.008230939,-0.0020927184,-0.0043047424,-0.003773146,-0.004160926,-0.0016513488,0.002519318,-0.0066561806
MYLIP,0.0016851086,0.0012815301,-0.0021172753,0.0042904173,0.0010824708,0.00735278,-0.003467185,0.00029019988,0.0002984351,-0.004926575,-0.0034653638,0.0062685665,-0.0004887435,0.00065480755,0.0031959317,0.007040294,0.001917671,-0.00018217404,-0.0027699026,0.00033876795,0.0010302102,-0.0010197816,-0.0009622893,0.0007652536,-0.0046017463,-0.0048600286,-0.0029430944,0.0034937821,0.0022925234,0.00027118003,-0.0025372084,-0.00061390153,0.0030092753,0.00054925913,0.001657379,-0.0015656132,-0.006528952,-0.0013661553,0.0009584322,0.0025957627,-0.0006025839,0.0021742852,0.0007889158,0.00024951392,0.0008938177,0.0066690557,-0.0010614533,-0.000678891,-0.002919222,-0.0004982519,-0.0004050349,-0.00028938887,-0.0016565768,-0.00084173324,-0.0014879976
GMPR,-0.010175538,0.0058310223,0.0021281831,-0.0020452705,0.0069239973,-0.00924723,0.0064451187,-0.0025532648,0.0008085882,-0.012424287,-0.0020431005,-0.0037411686,0.005050688,-0.0050624255,-0.02079344,-0.008612595,0.0031477774,0.0030370306,3.9125967e-05,0.000866653,-0.00787314,-0.00252585,0.0017351754,-0.0018145252,0.0030178975,-0.0046352,-0.005160363,-0.0056082243,-0.010966641,1.6011078e-05,0.0030191757,0.00040553583,0.0015289955,-0.005015962,-0.0020845642,0.009788622,-0.00021383235,0.001407869,0.00804983,0.004017925,0.000956917,0.0015668568,-0.007501465,-0.00034209722,0.0050404035,-0.010328847,0.0032315867,-0.0047836835,1.6272403e-05,-0.0021593051,0.0037950522,0.0047465884,0.0022476136,0.003914536,-0.0048440173
DEK,0.0074124495,0.011962028,0.009650239,-0.009949637,-0.00032467488,-0.017906195,0.0014995803,-0.00026117614,-0.01715347,-0.0057793166,0.009498421,0.02572296,0.010752565,-0.012786497,-0.0063636005,-0.006491423,0.005106211,-0.00099976,0.0057638944,0.0012313634,0.0035569577,-0.0016105769,0.0072133774,0.00044962976,0.0037007884,0.012319542,-0.0056840414,-0.0009946285,0.013678258,-0.0070574526,0.010239536,-0.008260345,-0.021205446,-0.011372445,-0.0046739457,0.01716053,-0.009136834,0.009449439,0.0322815,0.020852188,-0.008894121,0.009013156,-0.019094877,-0.02677956,-0.02242156,-0.0023056169,0.011267032,0.0072597456,0.00085228635,6.956782e-05,-0.01737025,-0.012721524,-0.019093983,-0.029228834,-0.01242077
MBOAT1,0.0029187077,0.0034230237,0.00020097944,-0.0022870973,-0.001484316,0.0010426298,0.0020736307,0.004002847,0.0028398184,-0.001202265,-0.001162582,0.0009663148,1.4937925e-05,1.4160718e-05,0.0009796134,-0.0035040525,0.0037949018,0.0011775239,0.0005972487,0.0012088023,0.000494446,-0.0025299052,0.00037498304,0.0036421723,0.0006248959,0.0017517023,-0.0074499967,-0.0002211638,0.0021513773,0.00034018327,0.0050033284,-0.0008813114,0.00035008148,0.0014797363,-0.00082426367,-0.0012113141,-8.142851e-05,-0.0007549987,-0.0036220977,-0.0019064153,-0.0041399514,0.002287569,0.001889472,0.0024825325,0.005442334,0.0037043642,0.004702162,0.0018822463,-0.004825994,0.0012119943,0.002077106,-0.002411442,-0.0011420436,-0.0052832942,0.004918617
SOX4,0.019212311,0.020563593,-0.012198101,-0.02823951,-0.0010941108,0.025400536,-0.0106393,-0.030355169,-0.0018432981,0.0039407252,0.0003822383,0.007041421,-0.009827636,-0.00847759,0.0028185062,-0.0035751094,-0.009703965,-0.0070388587,0.0057645105,0.012572344,0.013334229,-0.0040661287,-0.012267081,-0.004373014,0.0033080007,-0.0013915172,-0.028715832,0.002437145,0.030789237,-0.002222709,0.010723445,-0.01459962,-0.0014475005,-0.023434259,-0.007025431,-0.011592256,0.0051028165,0.014739755,0.011784673,0.0035337731,0.0057550482,-0.0048212972,0.005792929,-0.0062293666,0.037945613,0.0008190464,-0.0016321797,0.001089306,-0.015751453,-0.0083857365,-0.0055446937,-0.018791666,-0.013620065,-0.0031639684,0.008568659
CASC15,-0.001807902,-0.0013162928,0.0012381726,-6.475318e-05,-0.0013849852,0.0030705065,-0.0046032076,0.0040543624,-0.0031292704,-0.0016057461,-0.0021808497,-0.004425316,0.0042343205,0.00022093569,0.006098492,-0.001093796,0.004914589,-0.00027133612,-0.0011765752,0.0004522124,0.0017216892,-0.00089479174,0.00051929505,-0.00081199285,-0.0020084342,-0.007320959,-0.003202566,0.002812176,-0.0030904545,0.0073402515,-0.0030756623,0.003219585,0.0002621867,0.00020781893,-0.0019321766,-0.0015528012,0.0015241103,0.0017162727,-0.0100217005,-0.0061203544,-0.0005111627,-0.0030574645,-0.0011054524,0.0073835393,0.0024534564,-0.0015993711,-0.0013071762,-0.004125626,0.007201399,6.743473e-05,0.0072154547,0.000166388,0.006401122,0.0029555564,0.0064096753
KIAA0319,0.0048788283,0.0019036223,-0.0048282943,-0.00418122,-0.0073849163,0.009772044,0.0004708108,0.0008685916,0.0044838567,0.0053350795,0.00044368807,0.0016165358,-0.00040053928,0.001639558,-0.0017872825,-0.0016381654,-0.0012139895,-0.00048799915,0.011496257,0.0043511023,0.0020184424,0.0045560314,-0.01108761,-0.0047721323,-0.0015283045,-1.6436428e-05,-0.00025584892,-0.0014767044,0.004107088,-0.004360196,-0.0002812196,-0.0036208485,-0.00040387228,0.0040450576,-0.0012650725,-0.001163333,-0.003744453,0.0048151715,0.0011031164,-0.0031373953,0.003539852,0.006812767,-0.0038111666,0.0026848612,0.004489533,0.0023511506,-0.002666239,0.005712041,0.0022796146,-0.002946111,-0.0018075375,0.009060219,-0.0007488085,0.00042324915,-0.008320704
TRIM38,-0.0030778688,0.00050031615,-0.013407391,8.355734e-05,-0.003960755,0.016878529,-0.008197657,0.0034754423,0.005085355,-0.0064405096,-0.0049673696,-0.0073295943,-0.0027348474,-0.004703062,0.019116284,0.0057130167,0.0070714643,-0.0027603277,0.0026008016,-0.0029145747,0.0036373045,0.0016192781,0.0025741365,-0.0048551396,-0.0032713106,0.0018445348,0.0013685004,0.0026841979,-0.0013184716,0.0030464916,-0.001963904,0.0059140204,0.0023378662,-0.001327572,0.0050573926,-0.016713556,-0.0030246053,-0.01073455,-0.012729618,-0.0127123445,0.010604374,-0.005973397,0.009979716,0.018361796,0.015667075,0.008531731,-0.0039056311,0.0041612773,-0.002635273,0.001228357,0.005376574,0.0013520761,0.0030443005,0.007834012,0.0055755125
