gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27
ZBTB18,0.0007172504,-0.009402391,0.0012485584,-0.009913899,0.007288693,0.008323311,-0.002367237,0.0070067993,0.007739336,0.01947111,0.0004985783,-0.004586226,0.0022304624,-0.013234614,-0.0018341764,0.002521769,0.0035153476,-0.0067186337,0.00962047,-8.183371e-05,-0.0037238223,0.0028464494,-0.0043380824,0.0025041392,-0.0024000977,0.0030414525,0.0057974095,-0.0056367023
SMYD3,-0.0008330248,0.0022236344,-0.013126878,-0.020700915,-3.5699664e-05,-0.015933255,0.00048464406,0.011351126,0.0165858,0.022559106,-0.0051265946,0.025119793,0.0046065077,-0.018373322,-0.010766877,-0.0018079018,-0.013743994,-0.008507485,0.016771603,-0.011091863,0.038166516,-0.011758529,-0.0013794176,-0.004166434,0.0082893055,-0.0012084133,-0.01289833,-0.004227328
CMPK2,-0.0016157134,-0.0021506941,-0.010646058,-0.0025852998,0.003034462,-0.0082813455,0.0041142744,0.016793134,-0.00022631754,0.009509207,-0.007705583,0.021317882,-0.017389767,-0.010968694,0.007602749,0.011271691,-0.012806092,0.0042798514,-0.0068626376,-0.0037867215,0.0021339818,-0.00084599137,-0.0074514747,-0.00015506118,0.006284081,-0.000516273,-0.0058365874,0.010275879
RSAD2,-0.008925822,0.009531118,-0.0161067,0.00031678128,-0.0017593757,-0.0074809724,0.0019069052,0.0074367695,0.011574714,0.015155116,-0.008828408,0.037013713,-0.022583356,-0.015443034,0.011037632,0.004013409,-0.0043775267,0.008192572,0.0007207942,-0.0038932953,0.01001872,-0.0025939746,-0.013744683,0.0016659816,0.0034110197,0.01819816,-0.033706535,0.01822899
ID2,-0.0033278142,0.006156508,-0.0063001583,-0.0047530746,-4.147318e-05,-0.009631964,-8.443224e-05,-0.0017065571,0.022864215,0.030163314,-0.000341671,0.019922774,0.014048084,-0.01244902,-0.01922006,-0.00032713907,0.011186375,-0.0018193505,0.035741564,-0.024925537,0.06816392,-0.019831672,0.005256189,-0.011082445,0.0073980447,0.006064817,-0.0036000474,-0.008858937
IAH1,-0.0015596997,0.0036486122,0.0025603427,-0.00038057676,0.004601396,0.0025334912,-0.0011192231,-0.009773031,0.0010592896,-0.00049000897,-0.0011319747,-0.0016003044,-0.0016173914,0.008628949,-0.0011612178,-0.0029466096,-0.002284366,-0.0024839223,-0.0030950455,0.0037347553,0.002214596,-0.0037217264,0.01240777,0.0005091386,0.0023921023,-0.00841963,-0.002885139,0.0007914804
ADAM17,0.0007367827,-0.0032262863,0.0016777874,-0.0024465106,0.0025391122,0.0044790083,-0.002120596,-0.0014718269,0.005299719,0.0018587062,-0.0030239457,-0.0015593062,-0.0038213816,-0.0011636975,-0.0033331644,0.001462291,0.0040210313,-0.0041313036,-0.005966058,0.0031991291,0.0011187088,0.007815446,0.010542662,5.707074e-05,-0.0075520817,-0.0021310132,0.0035592306,0.0007634688
GRHL1,0.00082540937,0.0015011209,0.00081314065,0.003703516,-0.001986339,-0.004831978,0.002684239,-0.0031634157,0.00070417084,0.0018623419,0.0020960323,-0.002191356,-0.004580335,0.00026339435,0.0011902113,-0.0018670905,-0.0032689332,0.0021056007,0.000221036,-0.001797354,0.00026387145,0.00011783706,0.0014791,0.0050832042,0.0011991862,-0.000468212,-0.00068436516,0.0025440275
RRM2,0.004409767,-0.018681979,-0.006145685,0.0072961226,-0.008275743,-0.0007864963,1.8564899e-05,0.03141436,-0.0132260015,0.012602646,0.012368555,-0.0036505233,-0.010415898,-0.010416,0.017365314,-0.0065457127,0.0027434833,-0.014619773,-0.012737577,0.0018537126,-0.00030624366,0.01790998,-0.009580211,-0.0011727216,-0.0031027764,0.0027602979,0.0064566825,-0.0110361185
C2orf48,0.0012308172,-0.01398184,-0.00864263,-0.00393202,0.0020848406,0.009557338,-0.0008915232,0.025380393,0.0021905277,0.017724274,0.001096278,-0.0059787375,-0.010319335,-0.019573309,0.014030666,0.0052516065,0.006068684,-0.0095239505,-0.0029900742,0.0025109602,-0.003254234,0.009252081,-0.005841011,-0.0013990995,-0.002000055,0.0037497154,0.009287996,-0.0026179892
ODC1,0.005152879,-0.029303158,0.025225326,0.02621111,0.012419675,0.011701043,-0.022408696,0.025815407,-0.04282633,-0.0058099283,0.011140673,-0.015275058,-1.6177537e-05,0.028355198,0.014079668,-0.0038636466,0.015257486,-0.0061943545,-0.03205624,-0.004665486,0.0026537864,0.04060313,-0.004128223,-0.003484822,0.006311963,-0.009516101,0.008640117,-0.026891215
RN7SL832P,-0.001140136,-0.00030599066,0.00073062966,0.0010845143,-0.00013255789,-0.0006459857,-0.004074727,-0.0037450024,-0.00054804835,-3.7278856e-05,-0.00043025744,0.0024750964,0.00089810987,0.00011142792,-0.00011374575,-0.0024184685,0.0011886617,-0.0040235627,0.00013621314,-0.0010487364,0.00066798093,0.003765073,-0.0013733838,0.0003013676,0.0032473572,-0.0030099126,-0.0022769463,-0.0037109645
MIR3681HG,-0.0022218842,0.0030306675,-0.004480052,0.001586783,-0.006348286,-0.00045805,0.0024566154,0.000854172,0.003033989,0.0055144005,0.002960651,0.0122854635,-0.008787123,-0.009474205,0.002657952,-0.0010410446,-0.0020923824,-0.00092334894,0.010435893,0.0076166983,-0.004981745,-0.006574325,-0.003076407,-0.002698894,0.0004676737,0.004284613,-0.0050951783,0.0015158869
DDX1,0.010009165,-0.021618355,0.02251747,0.01328358,0.030243037,0.011136335,-0.006520073,0.013174892,-0.017471362,0.008066989,-0.0055395234,0.0009478911,-0.009930593,0.016605409,0.00041586408,0.019441176,0.0039437497,0.014826981,-0.034858912,-0.014553035,0.0031629633,0.0347758,-0.008661862,-0.0014275581,0.023057606,-0.0068228054,0.007201087,-0.0112495655
MYCN,-0.009392574,-0.0060554617,-0.018027771,-0.005274632,0.02193371,0.007073697,-0.019820739,-0.020737836,-0.07880448,0.030369367,0.004311855,0.08905689,0.06297882,0.029479552,-0.018534748,0.044104192,-0.10814566,-0.13133374,-0.0011638827,-0.007491048,0.03340656,0.031696428,-0.039336875,-0.02526007,-0.06539264,0.030520907,0.15671101,0.093507186
RHOB,0.0025419346,-0.00090675417,0.00044947304,0.000371706,-0.0073797475,-0.004150494,0.003275936,0.0016249989,0.00619551,0.0049283886,0.010377539,0.0034604638,-0.0025381534,-0.0040996047,-0.003418139,-0.0038667254,0.0028553512,0.0025508376,-0.008008067,0.0069994614,0.011763207,-0.0046845726,0.021192005,-0.00035366614,-0.015823273,-0.0007073385,0.008253099,-0.0032675983
FAM228B,-0.0023157785,0.0015517595,-0.00329303,-0.0017135754,0.0015196571,0.0006468255,0.00052807643,-0.0035843463,0.0047475826,0.003029566,0.0033615897,0.003729058,-0.0025242972,-0.007034954,-0.0023013963,0.0025094224,-0.0012271632,-0.0013917969,0.010499082,-0.0043322775,0.0011996864,-0.007376269,-0.0021942875,-0.0037125533,0.0013438466,0.0016613157,0.0014755271,0.0024150885
CENPA,0.0019391718,-0.029962042,-0.014576646,0.001753434,-0.005234199,0.012418478,0.0011272428,0.05234011,-0.0047150953,0.026405225,0.008657399,-0.013015607,-0.01514192,-0.027185993,0.023714086,-0.0023311384,0.014543294,-0.0168354,-0.015634729,0.0015285192,-0.0017538685,0.015321006,-0.006662562,-0.007135833,-0.006008066,0.00267163,0.015209437,-0.009639304
MAPRE3,-0.0013868245,0.00213699,-0.005814937,-0.0031296362,0.002952536,0.0023742756,0.009590698,0.0011847557,0.014643436,0.0036631722,-0.0020954853,-0.004220774,-0.0009767801,-0.008518801,0.0069771656,0.0054905284,0.0011711624,0.0069048405,0.00127871,-0.01673336,0.015235005,-0.018995594,0.0006499458,-0.0040658596,0.003916547,-0.005481469,0.011756786,0.013977399
ABHD1,0.00062683807,-0.00041785635,-0.00011265518,-0.0012779831,-0.0014017405,0.0017278866,-0.0020408214,1.621341e-06,5.5863733e-05,0.0012220868,-0.0030056895,0.006186297,-0.00032733098,-0.0024246941,0.00030554362,-0.00043685563,0.004032693,0.0018272692,0.0011658601,0.00011188435,-0.00089274783,0.001099241,-0.0008709344,-1.565129e-05,0.0009970837,-0.00026239298,-0.002425628,-0.0027894746
TCF23,-0.0009811444,0.001386115,-0.00094333396,0.004122305,-0.0024926842,0.00030797595,-0.0011233953,-0.0019345346,-0.0007268534,-0.0018758972,0.00042279053,-0.0014060953,0.0003788842,-0.00018632512,0.00030175634,-0.0038038625,-0.002611923,-0.0026429838,-0.0013173975,0.0012799898,0.00035566548,-0.00036146538,-0.0023092907,0.0011166042,-0.0022776942,-0.0025487966,-0.00013039749,0.00262191
FNDC4,0.00311755,0.0029197347,-0.0021258797,-0.0044912808,0.0025695108,-0.008239845,0.007840624,0.0006253178,0.0045804055,0.0049457187,-0.002074531,0.009393706,-0.0058067157,-0.004105973,-0.0016013234,0.003811476,-0.00013447263,0.0044550244,-0.00564456,-0.0068862964,0.013309146,-0.00315995,0.0017231669,-0.0046146163,0.01110263,0.0018241908,-0.007935279,0.011769155
FOSL2,0.0051541664,0.00840501,-0.005859528,-0.00015375891,-0.008117545,-0.007035189,0.007635084,-0.007518234,-0.0010827874,-0.0038174985,-0.00040920166,-0.008905959,0.000852569,-0.0011742248,0.0073906137,0.0062638596,0.0033830232,-0.01474697,-0.0026070974,0.010567307,0.0016329065,-0.006502232,0.012735661,0.0055069095,-0.021427516,0.0004501309,-0.011637819,0.007602209
PPP1CB,0.0034922187,0.0015372601,0.008091,0.0007403849,0.011609811,-0.0018319276,0.00048199785,-0.0061664605,-0.0033515787,0.006745303,-0.004334465,0.0018571535,0.0027251074,0.0076351636,-0.006300616,0.0012068137,-0.0015034335,0.01204646,-0.010327198,-0.00086137856,0.0026399815,0.008999005,0.003247982,-0.0020210869,0.0053855903,-0.0015515236,0.003682208,-0.00090918125
WDR43,0.0053829886,-0.024323063,0.018691778,0.018356865,0.012384158,0.013437683,-0.014657198,0.02769946,-0.029595155,-0.00072860415,0.007180567,-0.008492668,-0.0016650157,0.01653585,0.016220685,-0.010377852,0.011154407,-0.008125213,-0.024912016,-0.0015700071,-0.00031044122,0.030507319,-0.0049294056,-0.00032611768,0.0059945253,-0.008311172,0.012064482,-0.022544442
YPEL5,-0.0038221576,0.0106029175,-0.009506758,-0.0033982308,-0.009187706,-0.011394942,0.0066682207,-0.012725046,0.016554685,-0.0025079807,0.011396443,0.0017082966,-0.008968606,-0.012003389,-0.0013396157,0.0020590422,-0.013171413,-0.0013124441,0.017799165,-0.0031258655,0.009696621,-0.021072177,0.012898901,0.0009628656,-0.013450019,0.00092925935,-0.00464473,0.016501114
LBH,-0.005595108,0.0083829975,-0.0118748555,0.005483855,0.0029443374,-0.004266374,0.011358931,-0.01010625,0.008232,-0.0034642844,-0.0040105884,-0.0029042852,-0.012288494,-0.00524173,0.0030762823,0.009493885,0.00095909496,0.0110520935,-0.006431766,-7.983022e-05,-0.012772689,-0.014018885,-0.0039482713,0.001220927,-0.0052156346,0.0029204926,-0.00019283054,0.029553495
RASGRP3,0.0015595905,-0.0018039251,-0.00087022444,0.0018322815,-0.0036333008,-0.0034196842,0.0027226638,-0.00526283,-0.0017358327,0.0008790775,0.0042723436,-0.013182842,-0.0008539786,-0.0022417966,0.00547114,-0.0035235533,0.005336082,-0.009489384,-0.00094284303,0.0011506805,-0.0005462765,0.001970219,-0.006947011,0.01781008,-0.023751969,0.0063927295,-0.018580785,0.018366387
CYP1B1,-0.0012549553,-0.0013602303,-0.0035090134,0.0017463597,0.0015004225,-0.002664406,-0.0011716852,0.0014517788,-0.007255167,-0.0009216038,-0.00059732806,0.00644117,-0.003923337,-0.00024556663,0.0011638023,0.00014695924,0.004459362,-0.00095167477,-0.00037842547,0.00051821506,0.0017784699,-0.00010384712,-0.0016548177,-0.0022146355,0.0001585296,0.0065660756,-0.009820379,-0.0007468767
SRSF7,0.0038122828,-0.016765084,0.020745104,0.014835419,-0.0040618707,-0.0012328011,-0.019182242,0.026421404,-0.03766628,0.0021134329,0.0016043212,0.005336605,-0.000981637,0.027016398,0.00047733108,-0.01838247,0.0043627066,-0.004350994,-0.028876001,0.0036257384,0.0048054513,0.044042926,-0.007439628,0.001756351,0.006009155,-0.0020939836,-0.0057898625,-0.033813078
PKDCC,-2.1944159e-05,0.0003826833,-0.0037145654,-0.003831054,0.0014772806,-0.0013107249,-0.0026533129,0.0051447833,-0.0011801423,0.005194334,-0.0091005815,0.0023358548,0.004990467,-0.0023322627,-0.0026795177,0.0018896633,-0.0029215785,-0.0048816786,-0.003542577,0.003232492,0.0062925853,0.0045873644,-0.0007927993,0.004508609,-0.0027145736,0.003423274,-0.00033818829,0.002982607
ZFP36L2,0.002264679,-0.006503616,-0.0085561415,-0.00989494,0.0044454164,0.019708017,-0.0062185386,0.012583595,0.003498698,0.0056742807,-0.0017920402,-0.0035499115,-0.011092634,-0.016807532,0.015892152,0.00025970905,0.014681556,-0.018001055,0.012479151,0.012129403,-0.039341614,0.0081094615,-0.0025753672,-0.01489843,-0.0053598345,0.013567316,0.008377586,-0.0044822795
PLEKHH2,-0.001505678,0.0026163342,-0.0041289604,-0.002816121,0.009502823,-0.0053450176,0.0005211032,-0.010060086,0.0028370772,0.0025590572,0.006836507,-0.0011908332,0.0016342686,-0.0047877105,0.0033236905,0.0038734484,0.0023552577,-0.0016159259,0.0109616835,-0.023797072,0.027240084,-0.013718708,-0.00050950993,-0.0053854473,0.0077797477,-0.0029207931,0.0007340118,0.0002778999
LINC01118,-0.00035184633,0.0015670581,-0.0026675845,-0.00057949143,0.0024989804,0.0010648806,0.0012830625,-0.0007709259,0.004859028,0.0022059581,-0.0010271743,0.0015649673,-0.0030549602,-0.004425227,2.997215e-05,-0.0005371851,-0.0018703253,-0.0004911675,-0.0038482216,0.0011668088,-0.0017858797,-0.00017381585,-6.010783e-05,-7.217891e-05,-0.0016996047,0.0010808512,-0.0009046543,0.0034361405
CALM2,-0.0063846996,-0.018062446,-0.00864795,0.008721491,-0.02058632,0.0034206896,-0.013744298,0.036060072,-0.024062907,0.0051851072,0.010620875,0.004634597,-0.01499129,-0.0070137205,0.021743407,-0.017580738,0.003958808,-0.024706677,0.001749448,0.01359927,-0.010332445,0.021727815,0.003172805,-0.013102589,-0.019867392,0.006206004,-0.00709986,-0.030417277
BCYRN1,0.005471301,-0.012987439,0.0049086693,0.012468696,0.011011755,0.0035704914,0.008322504,0.013621147,-0.0036272798,0.003179879,-0.004695707,-0.0010123971,-0.015586611,0.003284999,0.005438927,0.0035786491,0.010469472,0.003262398,-0.020944552,-0.005279478,0.0020992288,0.008907697,-0.00053183216,-0.0037674867,0.0037286158,-0.00066474214,0.0127475085,-0.00024580854
MSH6,0.008059373,0.0013323802,0.021965655,0.0041983984,0.004712772,-0.0036495752,-0.012160927,-0.012701004,-0.014164077,-0.00289353,-0.004269648,0.0023729776,0.0044832337,0.024406394,-0.013655908,-0.0008185936,-0.0034212153,0.007285659,-0.008053415,0.0047035664,-0.002362765,0.022673467,-0.00022571752,0.006114691,0.008769833,-0.002995333,-0.008616912,-0.013293468
RTN4,-0.0068616397,-0.004033961,-0.001374288,0.015157824,-0.011382498,0.0055856314,-0.004579684,0.011342765,-0.012374394,-0.0068423483,0.016729992,-0.001706883,-0.010784683,-0.0009640401,0.01268708,-0.010476426,0.008571194,-0.004884387,-0.00414182,0.009578914,-0.00036311787,0.006039896,0.011931409,-0.0056689857,-0.020848192,0.0031422412,0.004335407,-0.012465012
UGP2,-0.0011988862,0.0017721185,-0.00165496,-0.014773166,-0.0015625525,0.0029534106,-0.008619286,0.00017068449,0.013106378,0.016847463,-0.003001168,0.0052531133,0.008260197,-0.0065543447,-0.009061149,-0.011201514,-0.007429238,-0.011740102,0.025484553,0.008664415,0.006330629,0.005167062,0.0014959681,-0.000815659,0.0011441734,0.0020554557,-0.0015788676,-0.017007053
LGALSL,-0.00011428329,-8.8060784e-05,-0.0010922421,0.006725215,0.0015727081,-0.010238955,-0.0026215625,-0.0012216571,-0.009593103,-0.0019097083,-0.0017431193,0.00018368798,-0.005432774,0.0010426539,0.002656322,-0.0026266386,-0.0023907358,-0.0074136984,-0.009956121,0.006727428,-0.0007294242,0.0051642666,-0.0005522601,0.008955221,-0.011300298,0.010546887,-0.025373388,0.0056342357
MEIS1-AS3,0.00037196503,0.00015168541,-0.00065864995,-0.002216816,0.0026101784,-0.0018371731,0.00069615967,-0.00047820472,0.001239337,0.00018915703,0.00055193744,0.0014546417,-0.00014893462,-0.00041377882,-0.0021558763,0.002162569,-0.001093052,-0.00037968496,7.165006e-05,-5.381218e-07,0.0003486177,-4.7454196e-05,-0.00013385506,0.001876992,-0.0012701135,0.001627275,-0.0011738751,-0.00022629602
MEIS1,0.003183446,0.001608085,-0.0033118569,-0.0053331526,0.008463794,-0.011767107,0.0063451477,-0.00491446,0.00878148,0.003196983,-0.0060761617,0.0044471794,-0.0017592952,-0.00436257,-0.0031815027,0.0092984075,-0.008917543,0.0058774734,0.0014343464,-0.007913916,0.01018277,-0.008140723,0.00091414433,-0.0049634255,0.0067990925,0.002897822,-0.0065447865,0.006192776
PLEK,-0.0062075243,0.0034585923,-0.013946282,-0.016453464,-0.006219612,0.017684521,-0.013183623,-0.006576949,0.006056733,0.005668454,-0.0048485687,0.00940252,0.0027355014,-0.022591555,0.005172618,-0.012412665,-0.0005333398,-0.030789446,0.056320667,0.037029184,-0.0774868,0.012740261,-0.006638532,-0.018681876,-0.0021862916,0.02086953,-0.0032673771,-0.018146351
ARHGAP25,-0.0013581747,0.0034093047,-0.005218506,-0.0059571466,-0.0005066928,-0.0051906067,-0.00089143956,-0.0036551114,0.005998617,0.0045076627,-0.011826346,0.0088369,0.010998967,-0.0053127,0.0028583882,-0.0031726644,0.0005732531,-0.0020900585,0.01136214,0.013736828,-0.006855647,-0.0038861595,0.0046200743,0.010876223,-0.0113047585,0.009891996,-0.018112216,-0.0011632076
AAK1,-0.0029879166,0.012082661,-0.011141104,-0.010574978,0.00042344417,-0.0068959673,0.001764859,-0.0055806516,0.025959708,0.014301597,0.0019441748,0.013884198,-0.0022692939,-0.02824719,-0.007447083,-0.0013753033,-0.010510411,-0.008068655,0.02511155,0.006996703,0.01287571,-0.012203517,0.019996377,0.0022716855,-0.021964414,0.0026279248,-0.009981386,0.0015931394
NAGK,-0.0013413067,-0.0011961625,-0.0032643038,0.001792022,-0.003989902,0.0017410031,0.003704886,0.0027870669,0.0049014217,0.0025665963,0.009958119,-0.00057893345,-0.0036858988,-0.010173444,0.003318041,-0.0004445756,-0.006818591,-0.0067882463,0.016938554,-0.002786671,0.0061322735,-0.009152553,0.00025946624,-0.0097051365,-0.001430618,0.00055350957,0.0022085276,-0.002237151
CTNNA2,0.0011768435,0.00078883854,-0.002119454,-0.0014717033,-0.0021635988,-0.0011320869,0.0019926457,-0.0024926206,0.0032252593,0.0005361477,0.0006376466,-0.0046037068,-0.0013292114,-0.0027200934,0.00056566496,0.0017403414,-0.0035989373,-0.0017897187,-0.002782512,-0.0017991608,-0.0006961719,-0.0031261116,-0.0008619291,0.0028674412,-0.00071164494,-0.0035603489,0.002005628,0.0049434463
TMSB10,0.0075137713,-0.015861847,-0.0009886925,-0.003803982,-0.008644249,-0.007847572,-0.020758158,0.0071496787,-0.021801615,0.007014937,0.027173283,-0.013815983,0.0062160874,-0.0037621737,0.002876679,-0.01647869,-0.015396922,-0.03615803,0.030212702,-0.0037528803,0.02570488,0.021368314,0.013823361,0.0052498383,-0.015458369,-0.009036822,-0.011613852,-0.039815955
CAPG,-0.0056186263,0.003924523,0.0009163061,0.021094032,-0.018073224,-0.0020020667,-0.0017137124,0.00014807236,-0.016070599,-0.01652109,0.030287506,-0.014851138,-0.0019051787,0.0033357271,0.01594585,-0.012562146,0.007938108,-0.010068844,0.0072626546,-0.0054105967,0.016484944,-0.00894479,0.005323655,-0.004190556,-0.0141879795,-0.0024793483,0.0065285764,-0.006713511
VAMP8,0.0013598141,-0.002979163,-0.0016713941,-0.024679314,-0.013600682,0.000933306,-0.023021596,-0.00074665557,-0.0058166306,0.016786488,0.0057728244,0.0068287035,0.02106979,-0.006439412,-0.01584228,-0.015691016,-0.009464221,-0.02425654,0.03685523,0.017096702,-0.0204686,0.02083503,-0.0071788724,-0.00022808633,0.0034673272,0.0013110839,-0.008145861,-0.03174838
VAMP5,-0.003475544,0.0033615343,-0.006417346,0.004131197,0.00297152,0.0027044576,-0.0047317455,-0.0045475597,-0.0002923133,0.00032740095,0.002307329,0.0014309206,-0.0041902126,-0.005636449,0.0030225166,0.00035600158,-0.0042692055,-0.0035636683,0.010053394,0.007979447,0.0005967105,-0.00909069,0.01371019,-0.00860571,-0.0120458845,-0.0056018205,0.00257271,-0.00215241
ST3GAL5,-0.005327115,0.005824676,-0.008513893,0.0005263008,-0.0023956678,-0.0012005088,0.0064452384,-0.0015533916,0.011950596,0.0086665405,-0.012425082,0.010487383,-0.010654105,-0.011452018,-0.0017628669,0.014729139,-0.0015107499,0.0072288243,-0.0005180282,-0.012421721,0.008513617,-0.02249145,0.0021075993,0.0020855318,0.0036865838,0.003060358,-0.006985785,0.021477157
REEP1,-8.369261e-05,0.0009690693,-0.004765315,-0.0039695897,-0.0037711998,-0.0029746601,0.005131413,-0.0040221997,0.005897819,0.0015666726,0.00043643967,-0.003587308,0.0008375602,-0.0030398052,-0.003608309,-0.0001984991,0.003155479,0.0024757667,-0.0018863041,0.0012720523,0.0032741742,-0.005842163,-0.003438936,0.0041958718,-0.0029341634,0.0057124174,-0.0023169108,0.01009999
RGPD2,-1.9549965e-05,0.00027281666,0.00096573954,-0.0042128097,0.003198845,-0.0011835641,-0.00025065453,-0.0015361208,0.0029146452,0.0016648521,-0.0043178266,0.002611507,0.002115325,-0.0012754393,-0.0027494044,0.0029449537,-0.0007374856,0.0012085334,0.001993132,-0.0014696425,0.000406146,1.0487789e-05,-0.00034041808,0.0016913427,0.0015086661,-0.0007899513,-4.46437e-05,-0.0036963252
KRCC1,-0.0030437037,0.007595622,-0.005155955,-0.0049584964,-0.0026586268,-0.00509016,0.0024833824,-0.0032806792,0.003209106,0.0018163254,-0.0018284639,0.009231128,0.0072766542,-0.0052732276,-0.002251202,-0.0015152678,-0.005724896,0.0015472873,0.015648684,0.003821102,0.0022512407,-0.009185076,0.001977654,-0.0049896715,0.0048099463,0.0014404259,-0.008051778,0.0030438208
FAM178B,0.004678579,-0.0046198186,0.0092442,0.020511974,0.0023955689,0.02022284,0.011525316,-0.0025208953,-0.00111649,-0.010857923,0.0059117917,-0.015249333,-0.0039412314,0.0106019,0.0060777324,-0.0005135078,0.038803477,0.013936437,-0.016424887,-0.008100966,0.0010013061,8.037516e-05,-0.006016314,-0.011176944,-0.00075789733,0.008855357,0.027048815,0.005255359
IL1RL1,0.0017794495,0.0001779647,-0.0011076271,-0.009010245,-0.002630821,0.0034075703,-0.00025328278,-0.00028879236,0.0028821738,0.0070799347,-0.0029829908,-0.0029443542,0.0046184734,-0.00493499,-0.0038570976,-0.0023439655,0.0027806223,-0.008407563,0.0037562803,0.008968575,-0.0037553932,0.0020465374,-0.0023467818,0.0021030863,-0.0041122553,0.0044964044,-0.002591274,-0.0002643421
SULT1C2,0.00047194975,-0.0026404376,0.0005172913,0.0029247876,-0.0002446755,-0.0005126847,-0.0010862353,0.0024820103,-0.0016353759,-0.001725417,0.0023431303,-0.004121634,0.0028802403,0.0002624398,0.004574413,0.0022161854,0.00069199235,-0.003414925,0.0004976722,0.0015805203,0.0019817518,-0.00045064968,-0.00039052908,-0.00020085688,-0.0016098992,-0.00051728915,-0.0007632069,-0.0015726378
LIMS1,0.001082967,-0.0013642625,-0.0036742133,-0.0013851079,0.005805151,-0.0062236106,-0.002715906,0.005968771,0.001223741,0.0025963439,-0.008526804,0.006329988,-0.0042566345,-0.009644697,0.0037761598,0.005288852,-0.0058133844,-0.0031689084,-0.0069247093,0.0036533447,-0.002994014,0.0017042166,0.0012880972,0.0016679215,-0.00620786,0.010150387,-0.015801247,0.0077309874
RGPD5,0.0011856481,-0.00032718488,0.0013349876,-0.0017880655,0.0005611262,0.0005229543,-0.00016460782,-0.003285675,-0.0015111907,0.0012605361,-0.0005310396,-0.0004583479,-0.0022471326,0.0037454457,-0.0053172093,-0.0009266102,-0.002046913,0.0046688365,0.00013890715,0.001030326,-0.0013741388,-0.0029920482,-0.0019636175,3.3802673e-05,0.0027116986,-0.0041035917,0.002956827,0.0019125873
NPHP1,0.001829356,-0.0027540133,0.003240594,0.0015220437,0.0018591506,0.000173582,-0.0015438605,0.0010432439,0.0002294422,0.00075282215,-0.00094139227,-0.0009876501,0.0029346726,0.00036711758,-0.00058603846,-0.002355467,-0.0005877624,-0.0030149948,-0.00041203247,-0.0006880412,0.006279977,0.0019153849,-0.0018465458,0.0011184388,0.0005215891,0.00016659038,-0.00019616686,-0.00424614
BCL2L11,0.0038453536,-0.0018102695,0.0031793332,-0.009184952,0.0041215355,0.0018402652,-0.008262753,0.0017308664,0.00798011,0.01610968,0.0007430747,0.0056355945,0.01796873,-0.0034222293,-0.0069175605,-0.0011454833,0.0021708852,-0.015223111,0.021362532,0.006796354,0.006529639,0.005099895,-6.3654397e-06,-0.003221814,0.0062719267,0.0024541502,-0.0021614565,-0.0132832965
ZC3H6,-0.0034205317,0.006276274,-0.0049666325,-0.004322467,-0.005103482,-0.001989271,0.0018246602,-0.0043938966,0.01171231,0.002556791,0.0061988854,0.002694149,0.00405606,-0.0069027077,-0.002916404,0.0018166841,0.0056332373,0.00047738643,0.0075519397,-0.0026449568,0.011517917,-0.00840324,0.0027480158,-0.0026252358,0.0061936285,0.001216124,-0.006269171,0.009422586
SLC20A1,0.008362397,-0.015209739,-0.00076770736,9.110643e-05,-0.007561706,-0.0010484682,0.0007907845,0.014158381,0.001220945,0.017196558,0.005561426,-0.0044156434,-0.0038599507,-0.0060829083,0.00307203,-0.0019211238,0.0027054318,-0.011309792,-0.0097290035,0.009189461,0.012954912,0.01425218,0.013486074,0.0073690447,-0.013566227,-0.0039465833,0.00024826473,-0.007518047
DBI,-0.00055143936,-0.0004686664,0.002454697,-0.0059659285,-0.017478094,0.0002972108,-0.016857833,0.0019326011,-0.0047970884,0.0012464516,0.015557066,0.0015762491,0.020877825,0.00085234526,0.0006794303,-0.014304795,-0.013762292,-0.018933186,0.039181724,0.011558184,-0.01045212,0.009896544,-0.011242556,0.00074031693,0.009516923,-0.0059259357,0.0062360335,-0.029821938
GYPC,0.005226303,-0.0141729405,0.0019411803,0.003110857,0.0126403645,-0.0026603253,0.009182863,0.027054925,-0.0018959545,0.01026204,-0.00016496006,0.0036517924,-0.036594383,0.0033360138,0.016213005,0.02667201,-0.014776621,0.022170566,-0.041737735,-0.029089302,0.0011893603,0.00244802,-0.012043001,-0.008324943,0.036303565,-0.020812321,0.02739643,0.014443972
HNMT,6.596573e-05,0.0008983372,-0.0055496795,-0.007893865,-0.0020532105,-0.0033333707,0.00044996705,-0.0032089343,-0.00040431484,0.0030915576,-0.0029015576,0.0013469935,0.004440411,-0.00825666,-0.001990646,-0.0046360325,0.004866352,-0.009669478,0.008809203,0.004379878,0.0058421395,-0.0012449285,0.0054327557,-0.0057582012,-0.0047029327,0.0054448475,-0.005331037,-0.0075064697
