gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27
ARHGEF26,0.0017501302,0.0011922964,0.001688873,-0.00017160694,-0.002949793,0.00030960687,8.686478e-05,-0.0004728077,0.0002867115,0.0035284047,-0.0045793806,0.0006772369,0.000357321,-0.0015352989,-0.0005912242,-0.00074246706,-0.0011286652,-0.0015166646,0.0009424956,-0.0038557898,-0.0005278567,-0.0004733214,0.0020041727,-0.0027169292,-0.0018484404,-0.0012351377,-0.0017405542,0.0010938542
LINC00886,-0.00036517,0.0017175291,0.0014970285,-0.000984133,0.002016621,6.488636e-07,0.0016218827,0.0012839145,0.0032333096,-4.5536526e-05,0.00040311375,-0.0008626657,0.0038291507,-0.002373756,-0.0028670281,0.002152055,-0.002274133,0.0029129037,0.0020120353,1.7371924e-05,-0.0038828056,-0.001037443,-0.0052454225,0.0006127541,0.00094797637,-7.8485704e-05,-0.0024644453,0.0054364954
LINC00881,-0.00070955016,-0.0006784101,-0.0049215974,-0.00075253786,0.0020733566,-0.0028691583,0.0014417202,0.0059394874,0.009123765,-0.011287881,0.0031265279,-0.0061422535,-6.9329994e-06,-0.008689083,0.0006976373,0.009020554,-0.0023148772,0.0102177365,0.0020396996,-0.004522305,0.010580916,-0.0040921397,-0.00084574934,-0.005963531,0.0012426239,0.010150324,-0.006120307,-0.0076469337
CCNL1,-0.0012132758,-0.001441072,7.6953904e-05,-0.0038853555,0.004692805,-0.003941165,-0.0017838174,-0.00072389946,0.0076994984,-0.0026291753,0.0057471273,0.000551163,-0.0013228703,-0.0069464343,0.0010406778,0.0010259787,0.0043452703,0.0058250604,0.0042259186,0.004102487,-0.0025998598,-0.004985793,-0.005313497,0.001695328,0.0058401306,0.002486908,0.00015958531,0.0026100571
SMC4,0.0030664112,-0.007285046,0.01911156,-0.009887985,-0.009671171,0.00015572477,-0.014780256,-0.020986345,0.011695967,-0.0017906966,0.0030602224,-0.00021222442,-0.022638971,0.016255854,-0.01937064,-0.031097464,0.0044942736,0.0139944395,0.002263034,0.010820563,-0.0026833103,-0.005187685,0.021973412,-0.007035626,0.014013254,0.00050153554,0.0023694772,-0.026097056
GOLIM4,0.003399114,0.0037155966,0.012120321,0.0054007596,-0.005992156,-0.0040639956,0.0016493654,-0.005522079,0.0030266833,0.0049273246,0.0002574816,-0.0019912897,-0.00078100135,0.0046479683,-0.006885315,-0.0138217155,-0.0044333036,0.008210264,-0.0059138574,-0.009602026,0.0040205475,0.0035729806,0.00096889545,0.0017035959,0.0078039817,-0.0026351025,-0.0074248975,0.00027889735
SKIL,0.0015490991,0.005513938,0.0039652614,-0.0024221796,0.0016120276,1.714146e-05,-0.0012579137,0.0060163443,0.00908482,-0.01062842,-0.0015228413,0.0045020664,0.009132143,0.001818624,-0.00012837454,6.379518e-05,-0.0031021195,0.0037364261,0.00039241693,0.00127764,-0.0009344558,-0.0013506216,-0.01137305,0.0056249383,0.0028462405,0.0015421704,0.005373042,-0.0032403658
RPL22L1,0.006995897,-0.008414442,0.0072985585,0.0041749366,-0.01850062,0.00491933,-0.0061423243,-0.015619984,-0.0014494151,0.01535272,0.006514595,0.004521572,-0.019950967,-0.00028698536,0.0010603245,-0.009132721,-0.0017810924,-0.0024008062,-0.00766755,-0.007926909,-0.003900301,0.014248679,0.027424568,-0.014426125,-0.0032251102,-0.0008115422,0.0063614296,-0.01248756
PLD1,-0.0013389938,0.003009034,-0.0025438862,0.00020910891,0.008273991,0.0010208305,0.005715367,0.002760274,0.005904296,-0.0032069623,0.0033365726,0.00065435225,0.007650827,-0.0005952708,0.0010974001,0.007506169,0.005039222,0.01405604,-0.0010884713,-0.002463564,-0.0011954831,-0.007972166,-0.00937859,-0.0041989135,0.0067377863,0.0042173825,0.0042791413,0.014985642
FNDC3B,-0.00052480085,-0.0017513798,0.0037083703,-0.0029492371,0.007115082,0.0022957616,0.005705687,-0.005544288,0.005435284,-0.0038522491,0.012379912,0.0005837205,-0.0014692103,-0.00038907517,-0.007640246,6.1126793e-06,0.012904376,0.014578792,0.0042799423,-0.005627003,-0.009316565,-0.01504024,-0.015155245,0.0013530366,0.0018478447,0.0024565617,0.0155513305,0.01538905
TNFSF10,-0.006868918,-0.0011716648,-0.006228365,-0.005925514,0.021019343,0.008080025,0.0062557724,-0.012779307,-0.0021707832,-0.011282455,0.023062835,0.022991346,0.01222303,-0.0004783896,-0.012954314,0.0036049013,0.010336886,0.0077367914,0.0076384465,-0.0050325533,-0.020581566,-0.030305643,-0.014297878,-0.008451572,0.013521273,0.009432948,0.030254187,0.03704085
ZMAT3,0.00093641016,0.008371038,0.003295638,0.00078337226,0.0061157956,-0.0017098788,-0.0012420799,0.011570611,0.007042363,-0.0027485436,-0.0067331935,0.005282679,0.014225597,0.008324825,-0.0059138527,-0.00017584879,-0.0042990656,0.0021364526,0.0016647759,-0.004088271,0.0022948002,0.003044807,-0.009318236,0.005269222,0.013523218,-0.0042352728,-0.0017895773,-0.0030306356
KLHL24,0.0010333402,0.0030292175,-0.0059309555,-0.004519987,0.0054736002,-0.001862577,0.0020243777,0.012419488,0.0040223366,-0.0022682177,-0.004005317,0.0010529849,0.0011031155,0.002263664,0.0070178197,0.008222884,0.0063363044,-0.0012733297,0.003471959,0.00088595937,-0.010665385,0.002166374,-0.012383016,0.00021634034,0.0003363263,0.0018891644,-0.003913632,-0.00086833426
FAM131A,0.001104151,0.0032931976,-0.0062497514,-0.0036910374,0.0033974056,-0.0034286852,-0.00017696583,0.006656734,-0.0018574828,-0.004866194,0.0022101628,-0.0020609302,0.00044661394,0.0039182915,0.01603451,0.0035415632,0.005135212,0.0012161125,0.003951442,-0.0013015199,0.007867655,-0.0018428827,-0.0040779067,0.0053088884,-0.0015283437,-0.00073413283,0.002695879,-0.004210381
LIPH,-0.00078935595,0.0069063674,-0.013938985,-0.0061854245,0.004198835,-0.006663796,0.0026168197,0.012265038,-0.006399983,-0.0026577916,-0.018508798,-0.010074584,0.0032407388,-0.0022301064,0.009657994,0.020239752,-0.005692741,-0.0044934093,0.001213449,0.014072645,0.0045745494,-0.0053501152,-0.008639674,0.0020454205,-0.00959426,0.002908584,-0.008900514,-0.006912654
EIF4A2,-0.0022461598,-0.0060373894,0.0016381288,-0.007256701,0.004208381,-0.0027996292,-0.008787348,0.012735127,0.0026387798,-0.0037881944,0.01806078,-0.0042359657,0.013520446,0.0015622482,-0.00045060617,-0.008737816,-0.0020575742,0.006969092,0.006631608,0.0022479938,-0.01226179,0.006623736,0.0052574864,-0.0016857992,0.011693247,-0.0037266244,-0.005066407,-0.003939671
BCL6,0.0024199332,0.001808809,-7.067301e-05,-0.002643071,-0.0016043221,-0.0011488263,-0.0031167564,-0.0020546743,0.0018258187,0.0020530536,-0.00044265465,0.0052785203,0.010269766,0.0038090835,0.0018692075,-0.005471926,-0.0014128282,-0.0019575448,0.0050702617,0.0028775872,0.0045670564,0.013942779,-0.004235535,0.0007743466,0.0048302636,-3.402622e-05,-0.00074103137,0.004797213
P3H2-AS1,0.00029950062,-0.0013231722,0.00042556875,-0.0009553526,0.00208602,-0.00053986977,0.00086646376,-0.002668052,0.00075664336,0.0002631119,0.0016022166,0.0015494946,-0.00076135236,-0.0017719838,-0.000843155,-0.0027654024,-0.0021115064,-0.0013725936,-0.0003009881,-0.00023282478,0.0019043768,-0.0012902925,0.0007465323,0.00058178935,0.0020956157,-0.0005552977,-0.0038533998,0.0014788845
HES1,0.021438666,-0.0105704395,0.0280075,-0.0016496328,-0.010631623,0.006244352,-0.032044064,-0.011737466,0.019396557,-0.0074376147,0.018746613,0.01474571,0.0058090705,0.02866398,-0.0038029244,-0.040975384,0.012450065,0.016871175,0.0019790814,-0.026036559,-0.018668631,0.016261876,0.0060703354,-0.000860643,0.039349545,0.0039717387,-0.0013415366,-0.025860805
FAM43A,0.002946657,0.0023023665,0.00017664065,-0.005013263,0.0016077213,-0.0021800087,0.00205711,-0.0035154428,0.0076382225,0.00028018065,0.0049234573,-0.0013729,0.0057741213,-4.4022294e-05,0.0028847933,-0.0026294307,0.0021601934,0.0033917774,0.006568025,-0.0039706705,0.007191762,-0.00054544926,-0.006507147,0.0014447991,0.002970304,-0.0019855765,0.00012108987,0.008687903
MUC20,-0.00049390324,-0.00021161919,-0.0022880218,-0.0030012855,0.0031499523,-0.0020869637,-0.0013783404,0.0020598625,0.0014968555,-0.004670994,0.00069323654,0.0022498828,0.0066489843,-0.001997564,0.00044686132,0.00070193066,-0.006811377,0.00043305053,0.0033807724,-0.0011710201,-0.006652804,0.00075213023,-0.0072317114,0.004281939,0.007150822,-0.0018196977,-0.007525007,0.0036412755
MUC4,0.00072921306,0.01032981,0.0015106301,-0.0010309801,0.0017672823,0.0055871434,-0.004348244,0.024463696,0.006899936,-0.011535541,-0.0011247011,0.006138959,0.0070328745,-0.0034853301,-0.0017040051,0.0086480975,-0.006773661,0.0025108918,-0.004873624,0.0024033347,-0.0019290757,0.0043034945,-0.0055280346,-0.0048970887,0.0040674335,0.0024418612,0.0062710624,-0.01571858
TFRC,0.016595358,0.0063450364,0.02121175,0.005121055,-0.018273238,-0.008850825,0.0057846187,-0.012497396,0.018931752,0.01423376,-0.0015254759,-0.0043037296,-0.01442895,0.010197241,0.00043771343,-0.023244707,0.011484053,0.016717726,-0.015802465,-0.020926058,-0.0040112003,0.013124084,0.00440213,0.0026619805,-0.0036334873,0.0010763828,0.0030123217,-0.015637351
RNF168,0.0036051208,0.006055826,-0.00016835716,-0.0044084038,0.000971118,0.002001433,0.00253337,0.0046792245,0.002019599,-0.0011670908,-0.005987703,-0.006238698,-0.0034055759,0.007870134,-0.0031505346,-0.0026483464,0.004333968,0.008598198,0.002016582,0.005650369,0.002706885,-0.0035324825,-0.01341522,-0.0015964169,-0.002875491,0.0037116078,-0.0021208555,-0.009338472
PDE6B,0.0010507824,0.0024101245,-0.00023476033,-0.0021941203,-0.0008600692,-0.002566427,-0.0009955412,0.0026376327,-0.00085908873,-0.0040219706,-0.0022579941,-0.0029372575,0.0013191303,0.0014276011,0.0028674174,-0.0012653394,-0.0022060438,-0.0006980635,-0.0010748733,0.0023436511,0.002734788,7.841596e-06,-0.0009777283,-4.3831707e-05,0.000775374,-0.0019195994,-0.004078967,-0.0014161302
C4orf48,0.009824899,0.0148958685,0.008505522,0.0025089884,-0.0049998225,0.00080483296,0.0063486276,0.020727703,0.011536777,0.00022144332,-0.012431464,0.008194468,0.009017498,-0.0054829256,-0.017020928,0.0021601734,0.0019510643,0.013248318,-0.015834438,-0.00992653,-0.004268029,0.012053478,-0.01329564,0.0013182551,0.0019007007,0.0050677457,0.009846407,-0.012695189
LYAR,-0.003043499,-0.026684714,0.013743237,0.0040386315,-0.017885352,0.008786148,-0.019970097,-0.026820023,-0.002576685,0.009922117,0.022630196,0.007082421,-0.020755751,0.004532042,-0.010403497,-0.032045953,0.0038867756,-0.001918762,-0.0027209073,-0.006192626,-0.005173747,0.0021313145,0.05371516,-0.011800685,0.017897818,-0.004370706,0.007748667,-0.01641444
MSX1,-0.0011104844,-0.008689093,0.0073884074,-0.00093907735,-0.0023877705,0.0069659217,-0.0005542293,-0.0053700428,-0.0031963598,0.00092519185,0.013671006,0.0043156417,-0.012383427,0.007587954,-0.0072339103,-0.017098196,-0.0023569774,0.012240915,-0.0019979323,0.009865215,0.0002787895,-0.005437955,-0.0008541507,-0.0042986297,-0.006859709,0.0009888023,-0.00088915887,-0.0021640363
S100P,-0.002668307,0.0012075538,-0.0013625347,-0.005835949,0.012524191,0.0019168535,-0.0031097515,-0.0030399445,0.00844592,-0.011043998,0.018389873,0.0062108687,0.0050653266,-0.009079832,-0.008616432,0.0050192187,0.0025796404,0.010446809,0.005714937,-0.004918542,-0.007559084,-0.016771965,-0.0016038367,0.005318124,0.013178678,-0.0023990602,0.009683585,0.023476455
CCDC96,0.00026541314,0.0026456055,-0.0025310349,-0.0027103692,0.0025227412,-0.0013346517,-0.0005513435,0.004150326,-0.0018030728,-0.0027760353,0.006717705,-0.002659581,0.002025374,0.0003689571,0.000283278,-0.0043240176,0.0013197551,0.0014645745,0.003782623,-0.0003804259,-7.5843716e-05,0.0033412178,0.00027930178,-0.0017867222,-0.0010704232,-0.0013842885,-0.0019757159,0.003683207
CLNK,0.00045155422,0.00024664882,0.001982165,0.00038049242,-0.0023099927,0.0009294139,-0.0020542732,-0.0026606862,0.0036598074,-0.00037827663,0.0021198099,0.0023086402,0.001114527,0.0004114535,0.0064836987,-0.004111564,-0.004157198,-0.0002188137,0.0008138523,-0.00140822,-0.0020327691,0.002142478,0.0030033786,6.361665e-05,0.0021667313,-0.0014758371,-0.0020413464,0.00061636633
HS3ST1,0.00051934697,0.0012846912,0.00020316172,-0.00044313108,0.00043263123,0.0012501619,0.0007047079,0.0010094983,-0.0016281037,0.00012535961,-0.00226409,0.002881262,0.0016431423,0.0010781942,-0.0018607542,0.0012195186,-0.0012789705,-0.00061384734,0.0018584771,-0.0026795221,-0.001160451,-0.0009074384,-0.0012114574,-0.00091249845,0.00071549724,-0.00065164064,0.002907367,0.00011846317
TAPT1-AS1,-0.0004068339,0.0036457127,0.0010725599,0.00048439723,0.0016603863,-0.00040326928,-0.002801207,-0.0003996665,-0.0013251441,-0.0006687793,0.0005938586,-0.0003282391,0.004775501,-0.0044890908,-0.00075080886,-0.0018778979,-0.0013162374,-0.0019405626,0.0014522362,-0.0028325878,0.0005222347,-0.0032841437,-0.0002104534,0.0033016365,0.0031570762,-0.0019807986,-0.00023503693,0.008152078
FAM184B,4.0228915e-05,0.0010402404,-0.0001161763,0.00236244,0.00019563745,-0.0013302262,0.0009534412,-0.0012394084,0.0016694017,0.0026416027,-0.0004127923,-0.00082147133,-0.0001998734,-0.0021582015,-0.0020462363,0.0022584612,0.0019967607,0.0003066795,0.0016229314,-0.0036758021,-0.003321543,-0.002162647,0.0009343604,0.0030098706,-0.0023531264,-0.0008528749,0.0021743348,-8.775216e-05
LGI2,0.00051689317,0.0104976455,0.013233508,-0.0018664654,0.007233281,0.0155475475,0.009193668,0.0018682678,0.017600793,-0.007245296,-0.001359305,0.021781892,0.013743793,0.016808275,-0.013455574,0.0009784297,0.017046683,0.014935732,-0.0007796355,-0.013293821,-0.008458471,0.0013676479,-0.02040459,-0.0063290354,0.0018358114,0.013298146,0.01810975,-0.006706893
STIM2,0.0047398303,0.00758389,0.0011933341,-0.0023349794,-0.0010696355,0.0016343485,0.00079217466,0.007610868,-0.0009937674,0.0026396168,-0.001669271,0.009516622,0.009212687,0.0060746153,0.006661713,0.0022479165,-0.00560397,0.007841098,-0.0022415172,-0.0044353167,0.0051295287,0.0005476383,-0.011556533,0.0018027733,0.003973829,7.636977e-05,-0.00018397745,8.899685e-05
TLR1,-0.0018686731,-0.0023493967,-0.0018040522,-0.0019619507,0.0030104278,0.00026250127,-0.00094660546,-0.0048583504,0.0045982446,-0.0032811202,0.0048283897,5.8878322e-05,0.00045085227,0.0016623939,-0.003086263,-0.00090272736,0.00019313097,0.0051518567,0.00095464353,-0.00029883697,0.0021316851,-0.005926702,-0.0004923783,0.002212259,0.0071851835,-0.0017501098,-0.0014854867,0.00581985
TMEM156,0.001880745,0.0009065069,0.00479031,-0.0033865848,0.0038614299,0.003940899,0.008569462,0.00043085427,-0.0019002372,0.0050563556,0.0010585317,-0.0031543649,-0.0020023074,0.004484945,-0.007149478,0.0042895074,0.010622879,0.015978124,0.0013356912,-0.0023927377,-0.005820154,-0.007829293,-0.0057844594,-0.005594024,0.0029904484,-0.00063367095,0.013422787,0.014697569
KLB,-0.00045130923,-0.0023506777,-0.00066518085,-0.00037781717,-0.00046346712,0.0030631465,-0.0034615726,-0.0006997988,0.0007664983,0.0005430562,0.0005177566,0.0023001335,-0.0016620673,0.0012761474,-0.0022773675,-0.00021277169,-0.0022384187,0.00096546434,-0.00010248621,0.0014307239,-0.0013378006,0.0011352288,0.0010483842,-0.0037739505,-0.001847369,0.0014847671,-8.4370484e-05,-0.0031391557
SMIM14,-0.0075101233,0.0005259954,-0.018672474,-0.0048201648,0.020187506,0.00014769837,-0.0035936676,0.016789284,-0.010603614,-0.017897187,0.013961232,0.0006221656,0.014918422,-0.007315704,0.0154872155,0.013826603,-0.0034263341,-0.0030082306,0.0065737166,-0.007764512,-0.010533499,-5.4164557e-05,-0.011873303,-0.003238347,0.0077898097,0.0017507424,-0.0007129057,0.010687977
RHOH,-0.0025369825,-0.0001321509,-0.0029929702,-0.0036053346,0.008865567,0.0058937934,-0.0048541417,0.012446506,-0.0042935535,-0.006331411,0.008680368,0.00926354,0.0067454665,0.0066140536,-0.0029716617,-0.006922377,0.008837166,0.0070871394,0.0040804627,-0.0045479997,-0.009101153,-0.0028608355,-0.0003154159,-0.012628094,0.011422672,0.0019531911,0.013844473,-0.0056694634
ATP10D,-0.00053563144,-0.00028270992,0.00031690847,-0.0015334549,0.00080279406,0.0009184996,0.0007187418,0.0012312173,0.002415612,-0.0036721968,-0.0029036414,0.0028202895,0.0031100858,0.0015254897,0.0010175183,0.002496863,-0.005029127,0.00020425415,0.0009274977,0.0014078191,-0.0012785862,-0.0014474153,-0.0049287425,0.00020155143,0.0012507354,7.3643954e-05,-0.0021459365,-0.0009489268
KIT,-0.0055916095,-0.0068257153,-0.005871681,0.0034242289,0.003304624,-0.004965213,-0.0063170423,0.0035007624,-0.010382648,-0.022576272,-0.016265957,-0.012720033,-0.0004291806,0.013464532,0.007819387,0.009455317,0.019144395,-0.01436995,0.0122982,0.011687601,0.02542952,-0.030856183,-0.00888796,0.021026233,-0.0052581145,0.003351727,-0.013500215,-0.017045917
STAP1,4.372441e-05,0.0025403004,0.005037308,-0.0008904111,0.00734876,0.0073583196,0.008300214,0.00619841,0.0026210072,0.0013073441,0.011014404,0.0122478455,0.01125558,0.004835079,-0.008361513,0.0035248827,0.0030702497,0.001526244,-0.0036693313,-0.0025666284,-0.007531879,8.995317e-05,-0.010860748,-0.0053658052,0.003677322,0.0011041727,0.01456032,0.006937047
TMPRSS11F,-0.0016574817,1.0490842e-05,0.002166033,-0.0012636842,0.0035704235,-0.0010615803,0.0021441688,0.0002985164,0.002152331,0.003049731,-0.001102391,-0.0072569875,0.003679039,0.001512375,-0.0022500223,0.0001295443,-0.0044818004,0.0039617894,0.0013650531,-0.0028142876,0.0021679532,-0.0024461122,-0.007293459,0.004804225,0.0017022688,-0.0036186303,-0.0069859126,0.0063321083
JCHAIN,-0.0030566219,-0.0025989418,-0.00018767823,-0.002221655,0.004461831,0.0022871972,-0.003171798,0.009079681,-0.009397531,-0.012420903,-0.0032209822,0.020252734,0.01329758,4.890296e-05,-0.0021754184,0.0037015944,-0.005303382,-0.00948795,-0.00042607202,-0.009698478,-0.004341669,-0.0020017857,0.0035729522,0.0015600631,0.010132088,-8.1936785e-05,0.012412735,-0.006093934
CXCL8,-0.0035046,6.314327e-05,0.00035215382,0.00252121,0.003433187,0.0029915115,0.0017561598,-0.0037385859,0.009911813,0.0065604807,0.0062476904,-0.0021898865,0.002902917,0.0028231544,0.017608926,-0.013390852,-0.010968568,0.004458715,0.02751713,-0.017180217,-0.026687436,0.006633031,-0.005147688,-0.0033397328,-0.005378077,-0.0011751472,-0.013322275,1.5281903e-05
CXCL5,-0.00025659025,-0.0007464619,0.0003596902,-0.00024014882,-0.00027910277,0.0019640848,-0.0005480012,0.0010469634,-0.0010178213,-0.00277638,0.00091117097,0.002270162,-0.003563539,0.0011169814,0.003929066,-0.0012883377,-0.00013813125,0.0007779463,-0.0020338197,0.0031779257,0.00024270953,0.00086410565,0.0012647784,-0.00091050554,0.0012179861,0.0007229658,-0.0016462447,0.00200954
CXCL2,-0.0015290303,-0.0026327113,-0.0022278354,0.0011685549,0.00067549315,-0.0016473283,5.4062297e-05,0.0006041673,0.0006071341,-0.0009402723,0.0024027869,0.001820774,-0.0016399901,-0.00040096813,-0.0016285406,0.0019966916,0.0028445108,-0.0016250331,0.000950239,-0.0012866092,-0.001481946,-0.0014902201,0.0015461784,0.0025991665,0.00016966421,0.0002477405,-0.0015741143,0.0012903367
AREG,-0.0014890415,-0.0031522526,-0.014174036,-0.009477116,0.0028109616,-0.0023853097,-0.0024680486,-0.011110189,0.008764123,0.008838774,0.0090190945,0.0017760596,0.004204085,0.018710047,0.043009195,-0.008737963,-0.0041700266,-0.008560626,0.023978649,0.0138484575,0.007817307,-0.0059645018,-0.0058631366,-0.0025880777,-0.005693138,-0.004283177,-0.0038370264,-0.0005835621
PPEF2,0.00035711878,0.0008647646,0.00054402556,0.0005058689,0.00067226373,0.00084854837,-0.00015138666,-0.00088960433,-0.0005493726,0.0014700908,-0.00033184566,0.0007204097,-0.000897853,0.0029449349,-0.0011047382,0.00051696494,-0.0022595853,8.050048e-05,-0.0008922956,-0.00041607587,0.0005099041,0.0009265801,-0.0008501544,-0.00038741002,2.5743175e-05,-0.001166849,0.00067154685,-0.0011700611
CCNG2,-0.0003322072,0.002808067,-0.0036441458,-0.008766104,0.012006537,0.00014842491,0.0035238734,0.012254988,0.013550963,-0.00238336,0.008441674,0.004269983,-0.002501969,-0.008301349,-0.0014769092,0.0024535162,0.005595584,0.00225695,0.0035143849,0.0020741292,-0.011118968,-0.013267093,-0.012769151,0.00029807066,0.006063833,-0.0027703529,-0.003442156,0.011112632
ANXA3,-0.00023994765,0.00022470868,0.0053527146,-0.010401036,0.005310237,0.009463903,0.0038006757,-0.0046986695,-0.0018915932,-0.014320616,-0.003682274,-0.0026327928,-0.0089464355,0.0014746973,-0.02439567,-0.0019861613,0.009191217,0.009282493,0.009014694,0.024326779,0.014152807,-0.0136147775,-0.011246326,-0.008261525,-0.0009895009,0.008538787,0.006682847,-0.00045190312
LINC01094,-0.002948395,-0.0011485857,0.0009902748,-0.0012004744,0.011450661,-0.0016482464,0.0028967166,-0.006116661,0.010326729,-0.010460695,0.015855944,-0.0005177104,0.005501533,-0.008328845,-0.007886083,0.0013389272,0.0009832446,0.0091346,0.0045983763,-0.007414489,0.008144091,-0.017841766,-0.0070333127,0.0099173235,0.013634877,-0.002848953,0.004659552,0.028635291
BMP2K,0.004000604,0.012462368,0.011002334,0.0016338627,-0.0036243373,0.0016592896,-0.00039363804,0.018466456,0.0077345353,-0.005158229,-0.017886063,-0.0062618796,0.00981368,0.0021561966,-0.013106692,-0.0015030219,-0.0021062675,0.004594433,-0.000709967,0.004036179,0.008393675,0.0038720053,-0.015305738,0.0075996546,0.010856314,0.0023775317,-0.0026752118,-0.021798396
ANTXR2,0.00013402074,0.0043182787,-0.0026786253,-0.0034271092,0.0032597387,0.00060549215,7.891541e-05,0.012453317,-0.0012420116,-0.0046471627,0.00126972,-0.005075062,0.009180246,-0.0057469625,-0.00014631164,0.003900814,-6.6521636e-05,0.0037577786,0.001281182,-0.002011052,-0.0038690697,0.003684282,-0.00925987,0.0007624792,0.001843068,0.0017637057,-0.0033935055,-0.00059186073
TMEM150C,0.0005206857,-0.00042167216,-0.0006768358,-0.0006383634,-0.0002204828,0.0014977099,-0.0011360355,0.000117529824,0.0006175441,-0.0019355264,-0.00022613195,-0.0007143285,-0.00038041477,-0.0013310637,0.001313046,-0.003781653,-0.0046066395,-0.0031949987,0.00078974693,0.0012187366,-0.0031915605,0.00011382012,0.0036348174,0.0008665658,0.002969749,0.0010071553,0.003949521,0.0004333366
HPSE,-0.0028432433,-0.0010051526,0.00019855777,-0.0011220449,0.0032526187,0.0003654557,0.001348867,-0.0020515304,-0.00045827377,-0.003962593,-0.0026281117,-0.00011400476,-0.002073615,-0.0019363079,-0.008907582,-0.0021967008,0.0012069376,-0.00219067,0.0027422793,0.006388236,0.0038713806,-0.005812378,-0.0016110562,0.003468605,0.001957537,-0.00045838265,-0.0007941484,-0.00088189536
GPAT3,-0.006326745,-0.005629362,0.0005902452,-0.0016341113,0.008275271,0.0055821664,-0.0021555375,-0.00961554,-0.0069113486,-0.0025449959,0.014817054,0.01404767,-0.0022467787,0.012197908,-0.002411421,0.00053753634,-0.0024560196,0.0062125064,0.0067605097,0.00425495,-0.009791586,-0.018595075,-0.009633348,-0.005037776,-0.0003087161,0.0076528187,0.008215551,0.015946584
ABCG2,-0.00345689,-0.0017507068,0.0016844543,-0.0030674275,0.0007046939,-0.0049165487,-0.0083298655,-0.0029802462,0.0006540246,-0.0055022584,0.0022786073,0.001367447,-0.0016291158,-0.0030723494,0.0012024548,-0.0055796495,-0.004666132,-0.004755245,-0.0026182197,0.004705508,0.0041581495,0.00032637414,0.014369383,0.0008303028,0.010393248,-0.0022357043,-0.0031633144,-0.0010883271
HERC6,-0.0012707686,0.0006302397,-0.0036778331,-0.00028776797,0.0019462567,-0.00030875547,-0.00079609983,-0.0034439736,0.009649539,-0.006156415,0.0060788263,-0.005621785,0.010938328,-0.007895492,0.0026513669,0.0047286507,-0.009846927,0.00895856,-0.0014080633,-0.002955041,0.005209129,-0.006084732,0.0016131551,-0.012169932,0.012341294,0.008619724,-0.011745713,0.007796308
SNCA,3.7594735e-05,0.0021389013,-0.003156897,-0.0015157132,0.002107323,-0.006488851,-0.002761102,0.005229646,-0.005320689,-0.008392451,0.008810552,-0.016248887,-0.009525175,0.0035205465,0.011565698,-0.006586305,0.011297256,0.0031006087,0.0056589204,-0.012677532,0.007490302,-0.003999354,-0.0007693259,-0.00015089112,-0.01039328,0.0008168886,-0.0028602865,0.0013077606
DAPP1,-0.0012457232,0.0022866996,-0.0018398183,-0.0030861031,0.0023795988,-0.0058324044,0.00017826525,0.0006973891,-0.0011994812,-0.0020485816,-0.0038078607,-0.0073280106,0.0033902936,-0.0038996171,-0.005243601,0.0025604211,-0.004439367,-0.000398728,0.0046601654,-7.7248034e-05,0.0052227858,-0.0047132536,-0.0013481303,0.011597453,0.00053731154,-0.000673041,-0.013500332,0.005775835
PPP3CA,0.002074898,0.002556497,0.0054155695,-0.0024970323,0.003222762,-0.00023589215,0.0039395834,-0.0019601916,0.0034529185,-0.0016810911,-0.0023531455,0.0018318329,0.0070996336,0.0022749542,-0.006010276,-0.0007215692,0.00080008473,0.0052690245,0.0009884717,-0.0064108553,-0.008923384,-0.0002545163,-0.0119022885,0.0045610317,0.0052299118,0.0048725526,0.0013027316,0.0030252992
FLJ20021,0.0001553274,0.0015305779,-0.0013032764,-0.006273508,0.00589639,0.0016046161,0.005109489,0.0017098489,-0.0038341987,-0.0036239456,0.0033373742,0.0012489251,0.0040943264,-0.0023805837,-0.0034674974,0.0029373877,0.0009092127,0.0005347572,0.001730682,0.0021077015,-0.0035938916,0.0019174602,-0.00475117,-0.0027956665,0.0016287803,0.00038565983,0.0025054112,0.00853635
MANBA,-0.0012481029,0.0020968472,0.0003257288,0.00056826224,0.003890774,-0.0056706136,-0.0012496699,0.0030352068,0.0045500062,-0.0033700964,0.0071143396,-0.0019562459,0.009205008,-0.0035668777,-0.0012831404,0.007635939,-0.0030700506,0.004289011,-0.0009545416,-0.004437862,0.00045131383,-0.002024043,-0.007075931,0.0047297133,0.009296294,-0.0012463453,-0.0039603664,0.009922801
CENPE,0.0034800877,0.0013339209,0.015700817,-0.0044885953,-0.005449078,-0.0021946642,-0.007807191,-0.010992205,0.011195648,-0.0014081519,-0.0016328152,-0.0030983596,-0.012193612,0.009320194,-0.013070468,-0.0211976,0.0043053124,0.012502448,0.0016433025,-0.0017478482,0.0038318739,-0.0026660138,0.0060319128,0.0055381344,0.013991769,-0.001999723,0.0007779011,-0.018348888
