src,dst,K,hill
20,310,-3.447354411143353,2.0
20,330,3.792047902933559,2.0
20,358,-3.4173863417446713,2.0
20,387,4.09493997182168,2.0
20,398,3.3010907993208787,2.0
20,455,2.606819545226091,2.0
20,458,-2.641801348403142,2.0
20,471,-2.0174113065288233,2.0
20,476,2.9028731466760176,2.0
20,499,4.246752921435559,2.0
20,639,4.382488126512829,2.0
20,655,2.60740262628725,2.0
20,699,4.877131990614223,2.0
20,702,3.50720838044038,2.0
20,720,4.750936247055508,2.0
20,764,4.120295845584893,2.0
20,804,-4.167300269067239,2.0
20,852,2.2551308639182133,2.0
20,860,-2.659973380690792,2.0
20,867,2.026444499883418,2.0
20,926,4.148382921430212,2.0
20,938,3.03331486528553,2.0
20,943,4.3599575482290405,2.0
20,961,3.016808659811079,2.0
20,981,4.458001256896583,2.0
20,982,2.3920947612449392,2.0
20,988,-2.5201194702725247,2.0
20,1005,-3.0226296187518096,2.0
20,1010,3.22546216664682,2.0
20,1049,-3.046108432528935,2.0
20,1052,4.290941097569659,2.0
20,1059,2.290854177880144,2.0
20,1068,3.053651058915464,2.0
21,92,4.499628370730787,2.0
21,103,-4.116859412540432,2.0
21,210,3.732025175589111,2.0
21,270,4.66920600434917,2.0
21,297,-4.100919061651421,2.0
21,366,2.6050998878930764,2.0
21,376,-3.2892361432270003,2.0
21,385,3.4821286008072,2.0
21,399,2.165652880251217,2.0
21,424,4.863912540080167,2.0
21,448,2.3857317823906357,2.0
21,457,-4.092383801680181,2.0
21,475,-3.5186931082726405,2.0
21,492,2.076896749653268,2.0
21,499,4.7742424275930855,2.0
21,511,4.5555104264568,2.0
21,527,3.5727737837115066,2.0
21,548,2.686827008418336,2.0
21,549,2.3648686720402825,2.0
21,606,3.09017743829638,2.0
21,620,-2.7662848431382714,2.0
21,676,3.520073603018896,2.0
21,677,4.899227888370287,2.0
21,711,-3.724860479688924,2.0
21,712,4.669793167670294,2.0
21,714,3.9526365124873317,2.0
21,766,3.4257395797616015,2.0
21,783,4.563822688200114,2.0
21,790,-3.4141043305189926,2.0
21,815,4.605884511531083,2.0
21,818,-2.8747303087272957,2.0
21,825,2.3864392212889642,2.0
21,891,4.565943393088816,2.0
21,893,3.7622454913780006,2.0
21,897,-4.66727719474688,2.0
21,938,4.81348162097715,2.0
21,946,2.1608851711143475,2.0
21,988,3.5029079055766053,2.0
21,1005,3.1248936472235878,2.0
21,1032,-3.8775751912103513,2.0
21,1052,4.380773591606971,2.0
21,1070,2.8417706479231066,2.0
22,91,-3.105861957494866,2.0
22,157,2.197526493525964,2.0
22,200,-3.866500772520823,2.0
22,211,3.755660988172866,2.0
22,241,2.842649819202799,2.0
22,265,4.730665104230937,2.0
22,338,2.9123300220285104,2.0
22,365,3.3491762317763185,2.0
22,366,3.631287367755967,2.0
22,399,2.300695634528858,2.0
22,453,4.7964851576408964,2.0
22,459,3.1236084573531233,2.0
22,561,2.2423376416230307,2.0
22,582,-3.16187352102599,2.0
22,638,-3.8006076412777423,2.0
22,670,-3.5409580154639886,2.0
22,790,-4.083625922111822,2.0
22,792,2.166451826203732,2.0
22,815,2.8536218308161683,2.0
22,835,4.457691730520307,2.0
22,856,2.2396810633740825,2.0
22,891,4.566457864087873,2.0
22,931,2.275688276231319,2.0
22,944,4.5033626446750885,2.0
22,961,3.08236520323618,2.0
22,1013,3.8366271897716473,2.0
22,1040,2.4586613469439946,2.0
23,112,3.7662783906950286,2.0
23,113,4.369604322139229,2.0
23,210,3.968719679745076,2.0
23,217,3.826274975388659,2.0
23,259,3.235346082457324,2.0
23,294,3.421425304880416,2.0
23,297,3.2435624881705434,2.0
23,303,4.526498090184149,2.0
23,305,-2.6900013576451993,2.0
23,318,2.017162794625894,2.0
23,330,-3.953959691678718,2.0
23,387,2.607386550916494,2.0
23,424,4.670345408929428,2.0
23,429,-4.577138989119968,2.0
23,458,2.2301821157846176,2.0
23,459,2.319165216242232,2.0
23,560,-3.4855147767399988,2.0
23,561,-3.8276679883080638,2.0
23,590,2.8247250124467222,2.0
23,620,4.150393150098112,2.0
23,677,3.7847480627566146,2.0
23,688,2.974472329245664,2.0
23,720,2.0761144641269467,2.0
23,742,4.250450843895553,2.0
23,750,2.6442609974752482,2.0
23,752,4.503421230387885,2.0
23,814,3.2608707801627657,2.0
23,834,3.731232327895296,2.0
23,863,4.618846191227005,2.0
23,882,4.5908690027598595,2.0
23,891,3.1145587257307197,2.0
23,893,-2.626666678144529,2.0
23,911,4.325438233185784,2.0
23,933,3.2992406108063936,2.0
23,938,2.5761259806770123,2.0
23,961,4.71327602695145,2.0
23,971,2.594312582723262,2.0
23,1005,2.0774215045736932,2.0
23,1033,2.06083992130226,2.0
23,1040,-3.866946069362793,2.0
23,1073,3.985025182152591,2.0
23,1077,2.933125115170952,2.0
23,1083,2.9600329677411903,2.0
24,98,4.040475640276636,2.0
24,103,-2.1744013730804856,2.0
24,141,4.787349058073977,2.0
24,152,-2.6675631325323392,2.0
24,156,4.999019615726277,2.0
24,200,2.5145680813615607,2.0
24,217,4.314639371937132,2.0
24,226,2.670237634788875,2.0
24,246,2.2425404049297617,2.0
24,297,-4.624799973051946,2.0
24,310,4.576253777572676,2.0
24,324,-3.210711177348804,2.0
24,328,-4.1071884276212804,2.0
24,362,-3.671197798051751,2.0
24,453,4.558868341021246,2.0
24,474,2.9451679079559634,2.0
24,507,3.5710171999969553,2.0
24,590,3.4561171136136513,2.0
24,592,-3.0617174787705763,2.0
24,596,4.674365193669116,2.0
24,617,-2.4976337739876064,2.0
24,650,2.4485259185620887,2.0
24,670,-3.7307286059682543,2.0
24,676,3.972482689954826,2.0
24,680,2.5838577629736954,2.0
24,688,3.1721523267638725,2.0
24,712,4.839691528936231,2.0
24,720,2.739852268072022,2.0
24,821,-4.005082106352182,2.0
24,828,4.220448181092772,2.0
24,833,3.3443860983954785,2.0
24,843,-4.812577960278749,2.0
24,855,4.209970205656371,2.0
24,856,-3.3737737395826937,2.0
24,905,3.7080056053282817,2.0
24,926,-4.077840330275302,2.0
24,938,3.7765705412876547,2.0
24,966,4.636092751478228,2.0
24,988,-3.0706659868412034,2.0
24,1032,2.899657220167415,2.0
24,1033,2.641516668485793,2.0
24,1043,2.1133489041937854,2.0
25,117,4.610165579327848,2.0
25,167,4.035179439217722,2.0
25,182,-3.9815972463094584,2.0
25,201,-3.843928456804658,2.0
25,219,4.547657434082314,2.0
25,237,-3.4408007769968822,2.0
25,238,4.6112324856749005,2.0
25,292,3.0783350785467176,2.0
25,297,4.780122513017272,2.0
25,315,-4.0959709402437205,2.0
25,322,2.771531408073282,2.0
25,350,3.6922547650658752,2.0
25,362,-3.5990916844647667,2.0
25,387,2.413696465191002,2.0
25,399,3.773728717251842,2.0
25,428,-2.944356871150874,2.0
25,459,2.1570463004288074,2.0
25,494,-4.845968473119695,2.0
25,507,3.9244711071928635,2.0
25,549,4.630756795612541,2.0
25,556,4.02816801503976,2.0
25,602,3.070951076420339,2.0
25,650,3.5380642169864345,2.0
25,704,4.027240281041531,2.0
25,751,4.880756975604313,2.0
25,766,-2.7610083773650893,2.0
25,816,-4.624931175872353,2.0
25,818,4.772233415882808,2.0
25,862,4.01124654397687,2.0
25,891,-4.793799882204013,2.0
25,911,-3.1936357624321055,2.0
25,981,4.8590485281213285,2.0
25,983,4.1083486314979245,2.0
25,987,2.126017302256436,2.0
25,998,4.720618495457158,2.0
25,1005,3.4534184270995776,2.0
25,1024,3.3809809543334985,2.0
25,1059,3.699399817938903,2.0
25,1060,-2.448153640313684,2.0
26,98,2.0464473774125462,2.0
26,112,-2.818751480973114,2.0
26,153,2.0073637593315325,2.0
26,217,-3.247133927449545,2.0
26,219,-4.184946531481204,2.0
26,221,4.396315487343886,2.0
26,237,4.8355692833810195,2.0
26,245,3.8255138389123595,2.0
26,292,2.7638805999586866,2.0
26,305,4.772443847410097,2.0
26,324,4.3259472616411285,2.0
26,369,3.723285449009434,2.0
26,387,-4.086920647156807,2.0
26,420,4.772949065022288,2.0
26,432,4.137182085418765,2.0
26,434,-3.105123522754202,2.0
26,459,4.13908460686729,2.0
26,476,2.120834488206164,2.0
26,503,3.159246685491744,2.0
26,518,3.218969095536738,2.0
26,533,2.500514703262504,2.0
26,537,-2.0692564416553108,2.0
26,557,-2.4001437099132286,2.0
26,592,3.9638644873911653,2.0
26,673,4.406866449091062,2.0
26,688,4.964610478180923,2.0
26,704,3.039090509325483,2.0
26,713,3.798137666783305,2.0
26,720,4.811434900445366,2.0
26,751,-2.501125344014458,2.0
26,804,-4.152936759028228,2.0
26,816,4.26493619944749,2.0
26,821,2.2669266076080152,2.0
26,832,4.583748155549195,2.0
26,856,4.439315141332532,2.0
26,873,2.1002090197323033,2.0
26,931,2.2732532446401543,2.0
26,981,2.147380681675557,2.0
26,987,3.0042305953980866,2.0
26,991,3.5278669720397784,2.0
26,1005,3.5970431838638866,2.0
26,1010,-2.803000279308328,2.0
26,1022,4.734790659680822,2.0
26,1033,3.1047883696157395,2.0
26,1052,2.1366504678960574,2.0
27,112,-2.3939697492929524,2.0
27,143,-4.457493500288689,2.0
27,149,4.988435726372575,2.0
27,157,2.988626400571646,2.0
27,167,3.144863132529812,2.0
27,194,3.854112574030871,2.0
27,200,4.155324424206624,2.0
27,237,-3.176088604410774,2.0
27,239,-4.714788550945446,2.0
27,243,3.680011967686755,2.0
27,245,-3.351170229217793,2.0
27,246,3.9400182594797153,2.0
27,270,4.858411544747519,2.0
27,285,4.383656883265116,2.0
27,293,-2.1200393916053732,2.0
27,318,2.996929732219879,2.0
27,338,3.411634054853668,2.0
27,351,-2.9435527166273157,2.0
27,364,4.10056268249137,2.0
27,398,4.478807449587743,2.0
27,459,4.194035285555815,2.0
27,590,4.9679998604848254,2.0
27,614,-2.817642943679087,2.0
27,617,4.624968485073264,2.0
27,619,4.299867995523458,2.0
27,670,-3.0865362726744383,2.0
27,688,4.202373630970905,2.0
27,720,-2.312227869254741,2.0
27,724,4.368000447021657,2.0
27,852,-3.5969918077613077,2.0
27,890,2.8768705181277596,2.0
27,961,3.96733190535254,2.0
27,1001,3.924859996143227,2.0
27,1005,2.628458668158799,2.0
27,1010,2.0911922444345783,2.0
27,1047,3.300867760705022,2.0
27,1052,3.7085356080332637,2.0
27,1060,4.6298158351117955,2.0
27,1075,4.784650386942783,2.0
28,113,4.261410451305634,2.0
28,115,3.317909816983991,2.0
28,117,-4.238246469718679,2.0
28,130,2.6144045748175007,2.0
28,219,-3.1131942044105942,2.0
28,246,3.902683996440844,2.0
28,265,-2.0544738968212366,2.0
28,270,4.167383931016862,2.0
28,297,4.5066065038045,2.0
28,324,3.1974249832818544,2.0
28,342,3.343827251531493,2.0
28,369,4.5538466366495935,2.0
28,399,4.326963905978101,2.0
28,410,2.864448467100125,2.0
28,436,2.9719283196846167,2.0
28,474,4.03663469717179,2.0
28,503,3.689594277344484,2.0
28,533,-2.4866887132894906,2.0
28,538,2.929789727687499,2.0
28,549,4.699949830635962,2.0
28,556,4.06452331016679,2.0
28,557,4.957922953056558,2.0
28,588,4.301037589942308,2.0
28,592,4.825923296430771,2.0
28,606,-2.6485657216114262,2.0
28,650,4.314454624450777,2.0
28,676,-2.0606525604433923,2.0
28,688,4.012280065134602,2.0
28,714,3.407846834360724,2.0
28,727,-3.040280215760206,2.0
28,750,4.587213056879268,2.0
28,766,4.5628030779725925,2.0
28,833,-2.0669051146959307,2.0
28,856,3.828515367348293,2.0
28,863,-3.1034966729628692,2.0
28,873,3.2469830045013475,2.0
28,897,4.496122217656328,2.0
28,910,2.9295193145830347,2.0
28,954,4.829146431912861,2.0
28,1024,2.538901479116422,2.0
28,1025,-3.988167270104533,2.0
28,1032,4.016315201041294,2.0
28,1038,2.7565854842837547,2.0
29,91,-4.285415764864857,2.0
29,149,2.987287640944279,2.0
29,244,3.601869640804802,2.0
29,259,2.1850408887592865,2.0
29,300,2.6262376471958877,2.0
29,305,3.457461676581197,2.0
29,372,-2.2579212058376346,2.0
29,398,4.529997064675813,2.0
29,419,4.154018630322944,2.0
29,429,4.8309010119454845,2.0
29,499,4.080400717892081,2.0
29,526,-4.821204116786557,2.0
29,533,3.663537667072895,2.0
29,592,-3.800655833185908,2.0
29,606,-4.930913163878783,2.0
29,617,3.926387440592781,2.0
29,620,-2.09235970658224,2.0
29,677,-4.17140832989157,2.0
29,704,4.716406076412246,2.0
29,735,-4.38674074938298,2.0
29,742,-3.751499817876268,2.0
29,796,-4.013910539280549,2.0
29,814,-4.970575367755015,2.0
29,816,2.2719862655280147,2.0
29,856,4.001734485899719,2.0
29,873,2.8501930837117815,2.0
29,881,3.9202711897585103,2.0
29,943,-3.822870727651816,2.0
29,987,-2.460370496324486,2.0
29,1002,-2.6202399372207177,2.0
29,1025,3.8648887341296403,2.0
29,1068,2.3846898419113223,2.0
29,1083,2.7955426253909685,2.0
30,112,-2.981274518004916,2.0
30,121,3.4641804688089888,2.0
30,141,4.82342100543752,2.0
30,225,2.6814472665108386,2.0
30,237,3.168878052074031,2.0
30,246,3.819373326630637,2.0
30,265,4.266016788511917,2.0
30,292,4.704960160138116,2.0
30,305,4.746418962720545,2.0
30,372,4.329920223117869,2.0
30,385,-2.6849925097799314,2.0
30,387,2.074427990127697,2.0
30,389,3.1513217910668714,2.0
30,396,-2.4246465529634698,2.0
30,429,4.131162942314894,2.0
30,459,-3.9833917604771503,2.0
30,511,2.1319149248643647,2.0
30,549,4.5097813373928535,2.0
30,551,2.746229798873547,2.0
30,561,-3.296681226473127,2.0
30,565,4.0038012063672275,2.0
30,606,3.28825636055676,2.0
30,614,3.32386340839983,2.0
30,677,2.1968839860072213,2.0
30,699,3.2043306477800115,2.0
30,715,4.2945436796599505,2.0
30,811,-4.7455290115597935,2.0
30,833,-3.2404914111901153,2.0
30,842,3.2707574806372364,2.0
30,852,-4.107881318970956,2.0
30,856,4.82831600331583,2.0
30,911,-2.801182820718081,2.0
30,931,3.3204326196138103,2.0
30,943,4.387919730656904,2.0
30,965,3.8290807081221154,2.0
30,981,2.331759031891864,2.0
30,982,-3.883198206686797,2.0
30,987,2.5602388537919807,2.0
30,1010,3.5306478022352126,2.0
30,1024,3.5873098029813155,2.0
30,1077,4.628610086674954,2.0
31,112,3.3874828220373145,2.0
31,156,2.8383272667076827,2.0
31,210,2.6928990446480947,2.0
31,231,4.622755630053009,2.0
31,237,2.513032563254685,2.0
31,292,3.277605682649431,2.0
31,295,2.561519344780841,2.0
31,338,-4.319912120343126,2.0
31,400,3.423117919923857,2.0
31,401,3.053431071670436,2.0
31,428,3.0832989218794005,2.0
31,441,4.5566426201689385,2.0
31,501,3.661321862883314,2.0
31,549,4.153603553393791,2.0
31,565,4.6911155487520535,2.0
31,582,4.705225028121927,2.0
31,590,-2.9855271630135896,2.0
31,619,-4.857353789439156,2.0
31,624,-2.074627646043816,2.0
31,638,3.130506683048497,2.0
31,642,4.6873965725265245,2.0
31,655,-2.823910639450949,2.0
31,702,2.819244350963955,2.0
31,796,2.907866855245666,2.0
31,816,-3.8369401545407666,2.0
31,857,3.314998326843061,2.0
31,878,4.180204509060028,2.0
31,982,4.684731927693997,2.0
31,983,4.022598124828582,2.0
31,987,2.6134001605927266,2.0
31,1000,4.798045707081506,2.0
31,1024,2.7934786200424355,2.0
31,1032,2.4496828859844744,2.0
32,132,2.269901836582883,2.0
32,149,3.6901512219984967,2.0
32,201,2.3412873874419553,2.0
32,217,-2.416327652337892,2.0
32,237,2.90009144178649,2.0
32,239,2.8449590290533915,2.0
32,256,3.8127185309964267,2.0
32,259,-4.4502358384180445,2.0
32,338,-4.284048968608677,2.0
32,376,2.7874533641494303,2.0
32,391,-2.7359314939579398,2.0
32,429,4.8973745903209025,2.0
32,459,2.0247087247758806,2.0
32,463,4.639161599180648,2.0
32,556,-2.599185557367215,2.0
32,557,-4.841852969269303,2.0
32,596,-3.026921854482559,2.0
32,651,-3.321055321679757,2.0
32,663,4.121361841833143,2.0
32,676,3.763007154419781,2.0
32,747,-2.9538179891204686,2.0
32,750,-3.6614927476034707,2.0
32,816,-4.192120653088659,2.0
32,910,2.127004837707476,2.0
32,933,2.0335979157671122,2.0
32,978,3.374200817218674,2.0
32,982,2.395509853410543,2.0
32,1024,3.9930328743941432,2.0
32,1040,2.6421573686823026,2.0
32,1059,-3.298553320387013,2.0
32,1078,2.593012810622807,2.0
32,1083,-3.6454507572473736,2.0
33,91,2.3481603781537066,2.0
33,92,-2.069320558362441,2.0
33,99,2.1533949143200917,2.0
33,103,-4.86277532454593,2.0
33,265,2.4268586558328074,2.0
33,294,4.125434759410505,2.0
33,305,2.203778612668479,2.0
33,322,2.3244810567055465,2.0
33,365,3.526628754228004,2.0
33,387,3.394612790463031,2.0
33,398,4.854740928319609,2.0
33,429,-4.834506359062212,2.0
33,436,4.338825927627395,2.0
33,448,3.8063054903820492,2.0
33,533,3.364880952179033,2.0
33,545,3.0685356029852633,2.0
33,596,4.841262640926667,2.0
33,597,3.8087264342740568,2.0
33,655,3.7372175830579835,2.0
33,657,2.695703365306745,2.0
33,704,-2.1400934536553393,2.0
33,745,-4.835565739278634,2.0
33,752,2.9412057765339616,2.0
33,812,3.327767069973376,2.0
33,849,2.3439198307571205,2.0
33,857,-4.510772989727876,2.0
33,893,2.082895498567792,2.0
33,981,4.501972286297289,2.0
33,982,2.4208550383639005,2.0
33,1047,4.659692337893456,2.0
33,1052,4.189317912008472,2.0
33,1060,-2.4940107875219155,2.0
33,1084,3.6974539785784044,2.0
34,102,2.937968943065658,2.0
34,107,2.5346992967347504,2.0
34,117,-4.577546598233325,2.0
34,177,3.210568299521688,2.0
34,194,-3.1956311430961475,2.0
34,200,2.50966002441986,2.0
34,210,-3.149197028257336,2.0
34,219,-4.61485053898655,2.0
34,223,-3.089386131468908,2.0
34,238,-4.854810687499365,2.0
34,330,-4.838926697625162,2.0
34,358,2.434695977922038,2.0
34,396,-2.5319337605679344,2.0
34,404,4.588022210995668,2.0
34,450,-3.1782827567741574,2.0
34,474,2.013121946849028,2.0
34,501,2.821615459116113,2.0
34,522,-3.79288697958668,2.0
34,561,4.397797897879904,2.0
34,565,-2.4001658512797786,2.0
34,727,2.331624093250206,2.0
34,766,4.7662779607169945,2.0
34,789,-4.253445103467747,2.0
34,816,3.7693388023342353,2.0
34,820,-4.307560369987784,2.0
34,828,3.2865630839199156,2.0
34,856,4.27536724192738,2.0
34,931,3.115408973823607,2.0
34,961,2.732283717477807,2.0
34,990,-4.187040263878906,2.0
34,1079,-3.259016876471805,2.0
34,1083,-4.944131312978584,2.0
35,110,3.4009022274913936,2.0
35,118,2.6834022671385687,2.0
35,130,2.5980503868340588,2.0
35,161,3.2762935827690365,2.0
35,175,-4.2664839710426445,2.0
35,188,3.8152144555423004,2.0
35,192,-4.06588786970163,2.0
35,193,-2.8469790521958274,2.0
35,203,3.4443060378728165,2.0
35,270,2.133185794907981,2.0
35,299,4.452597247874362,2.0
35,315,-4.969676486719624,2.0
35,370,3.2206371878740128,2.0
35,400,2.03289095939463,2.0
35,405,-2.509377918652842,2.0
35,505,3.9575806332512564,2.0
35,534,3.8362379546115775,2.0
35,542,4.363594158756632,2.0
35,552,-2.7616520328832044,2.0
35,587,-4.290895746641402,2.0
35,602,4.063952064571009,2.0
35,608,2.96844349314153,2.0
35,726,3.636464444170886,2.0
35,762,-2.44182142549498,2.0
35,819,3.357693510306748,2.0
35,823,4.643592018666923,2.0
35,918,-3.263574139476172,2.0
35,949,4.518700119426266,2.0
35,1007,3.7707600957790834,2.0
35,1017,-2.57563013930707,2.0
35,1062,-3.7433187340936893,2.0
35,1066,3.5179499874711904,2.0
35,1075,3.195924005589152,2.0
35,1080,2.3588913185482108,2.0
36,95,2.7803479490461975,2.0
36,111,4.825714918514987,2.0
36,118,3.590265490743272,2.0
36,127,4.4939722138557485,2.0
36,154,3.0951370804283407,2.0
36,178,2.300634047151574,2.0
36,187,4.021134943162546,2.0
36,231,2.0232789450122732,2.0
36,243,3.425878929696525,2.0
36,245,2.578405707999378,2.0
36,254,-3.8821265133060865,2.0
36,278,4.938259619413556,2.0
36,284,3.393208718961938,2.0
36,331,4.452494769577,2.0
36,336,-3.523352560853363,2.0
36,370,3.4875200933120722,2.0
36,394,4.791270479536333,2.0
36,422,-4.669897606240045,2.0
36,443,4.357401395563923,2.0
36,457,-2.8887672599503524,2.0
36,475,3.6350252471718214,2.0
36,497,2.671691699917055,2.0
36,506,3.331750094139619,2.0
36,555,3.452639197279372,2.0
36,569,4.4949201205079925,2.0
36,585,-4.688085095974979,2.0
36,587,-3.2438601871894335,2.0
36,593,-2.0531133352197117,2.0
36,609,-4.585321519368064,2.0
36,615,2.522836035504082,2.0
36,622,3.8656458916711807,2.0
36,633,-2.0749127013023934,2.0
36,684,-3.1985194257816927,2.0
36,722,4.957880906346049,2.0
36,748,2.3020808033114095,2.0
36,780,3.271079455998927,2.0
36,800,2.9214498505698563,2.0
36,816,4.7152643701647925,2.0
36,952,-4.608020323722066,2.0
36,1017,2.7130962809186867,2.0
36,1080,-2.2435633611512937,2.0
37,154,-3.829606204956613,2.0
37,178,4.178318205108256,2.0
37,188,2.9434299075995316,2.0
37,195,4.486691335927633,2.0
37,217,-3.81025273541685,2.0
37,227,3.1673690288450906,2.0
37,245,3.672927180029476,2.0
37,258,3.730282542307773,2.0
37,298,2.4966058780815983,2.0
37,299,-3.2081971096008983,2.0
37,329,3.030291764058479,2.0
37,343,3.202708167737378,2.0
37,392,4.283331765455774,2.0
37,393,3.447615222400018,2.0
37,447,-4.820948459717793,2.0
37,482,-2.881029240075309,2.0
37,552,3.247110734854787,2.0
37,577,4.3608704314371245,2.0
37,585,3.6380737799622507,2.0
37,587,-3.6410844392733432,2.0
37,608,2.1600204890155505,2.0
37,612,3.1957989881553672,2.0
37,642,2.8122011972651975,2.0
37,682,-4.998005368493346,2.0
37,685,-2.9250652118969307,2.0
37,726,4.6534896043815905,2.0
37,751,4.028701205121433,2.0
37,771,3.0227492275762713,2.0
37,780,3.630603135122371,2.0
37,797,4.5216076398475815,2.0
37,800,-4.650104894092736,2.0
37,803,-2.4811816250184355,2.0
37,827,-3.0187194236245087,2.0
37,859,3.005669540640715,2.0
37,959,2.1261343882278343,2.0
37,991,3.7947132795556895,2.0
37,1080,-4.564460158976564,2.0
38,110,3.88310124080222,2.0
38,134,-3.1269462064790026,2.0
38,138,2.4231793984768912,2.0
38,163,4.127971558327902,2.0
38,192,4.563695506823722,2.0
38,252,4.057563477204475,2.0
38,279,-2.053635452104454,2.0
38,308,2.6486986831729737,2.0
38,329,2.2084399546505957,2.0
38,336,3.71115829872868,2.0
38,351,4.269433036521237,2.0
38,405,-2.331737561205978,2.0
38,423,-4.515013461780155,2.0
38,444,3.6665269351864493,2.0
38,445,-4.069907036425175,2.0
38,457,4.914205545825938,2.0
38,467,-2.251042964743092,2.0
38,472,-4.7036720689333675,2.0
38,473,2.378308087962228,2.0
38,486,-3.178876419910047,2.0
38,537,4.5543160889933425,2.0
38,567,4.718762710213605,2.0
38,594,3.519115020635436,2.0
38,602,3.7823139148262754,2.0
38,633,-4.1244420037956715,2.0
38,684,4.498276005358143,2.0
38,703,2.3645335086129986,2.0
38,723,4.430207924687683,2.0
38,735,3.4438284515348503,2.0
38,755,3.351870275324507,2.0
38,762,3.2716992559909945,2.0
38,809,3.527634755738128,2.0
38,909,-4.8351516601838105,2.0
38,918,-3.644611318376455,2.0
38,942,4.859532614789417,2.0
38,968,-2.540870391846922,2.0
38,986,-4.172407936497899,2.0
38,991,-4.4367186158262415,2.0
38,1031,4.037386494004586,2.0
38,1033,3.820766840679621,2.0
38,1062,3.694438343258547,2.0
38,1080,4.5827914477360885,2.0
39,111,3.2422058583213276,2.0
39,122,2.7610904899874322,2.0
39,135,4.609305704041778,2.0
39,138,3.296074398901225,2.0
39,175,4.4250940705304505,2.0
39,203,2.7902108358675335,2.0
39,244,2.011787964266653,2.0
39,257,3.486377578708833,2.0
39,263,2.300684769928653,2.0
39,299,4.263127866574729,2.0
39,320,2.828225408208231,2.0
39,347,3.330936939810436,2.0
39,370,2.2611006952746626,2.0
39,376,2.859977745341758,2.0
39,381,4.344470729775716,2.0
39,423,2.4547637357069583,2.0
39,500,3.941478683380872,2.0
39,509,4.752277558413503,2.0
39,523,4.039510279273161,2.0
39,541,-4.43306506787668,2.0
39,552,2.326914887911747,2.0
39,559,2.7521954780061635,2.0
39,597,4.683616556721773,2.0
39,615,4.145316840854267,2.0
39,644,-3.9186614791319334,2.0
39,671,3.9913002083651,2.0
39,682,3.2426016629139305,2.0
39,708,-2.1336698948529595,2.0
39,738,4.353324626212187,2.0
39,751,4.036139708646061,2.0
39,800,3.418413392338174,2.0
39,830,-4.6992788461047725,2.0
39,837,3.0084789949552966,2.0
39,857,2.882965232693708,2.0
39,872,-4.618388975238329,2.0
39,918,-4.390962964276957,2.0
39,950,-3.5449394319450342,2.0
39,972,2.39220421837355,2.0
39,977,-2.6452144143951575,2.0
39,1021,-3.9686839712264197,2.0
39,1031,3.155123713521235,2.0
39,1034,4.509419574997914,2.0
39,1056,4.8498650279966125,2.0
39,1066,4.416910775824755,2.0
39,1080,-3.1326362689866714,2.0
40,95,2.5013002632969017,2.0
40,139,2.100179614597572,2.0
40,161,-3.1571501382830602,2.0
40,188,4.710677911091846,2.0
40,191,2.7169597632670293,2.0
40,195,-2.619539494789352,2.0
40,243,4.909462355723121,2.0
40,253,2.0750123385517765,2.0
40,254,4.357346451181263,2.0
40,257,2.964109867222611,2.0
40,299,2.112463870608978,2.0
40,381,-4.753407620628751,2.0
40,412,-2.418926990628751,2.0
40,423,3.6553378511770864,2.0
40,518,-2.8221626222886433,2.0
40,581,2.1955784065540733,2.0
40,622,2.149767456990137,2.0
40,646,-2.3466700965090164,2.0
40,668,-2.2141010416681404,2.0
40,706,4.281674346559768,2.0
40,762,3.4566986068502876,2.0
40,807,3.028676274046939,2.0
40,818,3.2551067303960215,2.0
40,819,-4.78684020671787,2.0
40,827,4.732255438214441,2.0
40,859,-4.147029440367731,2.0
40,935,4.654047132265063,2.0
40,939,2.9589440827628746,2.0
40,950,3.1433279780248484,2.0
40,989,3.841136545562684,2.0
40,993,3.8708778418917924,2.0
40,1029,3.4450995140370226,2.0
40,1033,3.2019735453138596,2.0
40,1046,4.958540934826085,2.0
40,1066,4.463370878353173,2.0
40,1069,3.304940593664136,2.0
40,1075,-4.181877431718705,2.0
41,111,-2.3005079787119898,2.0
41,137,3.057293076658222,2.0
41,154,-3.2089184003701825,2.0
41,159,2.0496113736820125,2.0
41,165,4.444376004907689,2.0
41,191,-3.0775802071675447,2.0
41,193,3.7412544973404414,2.0
41,195,-2.221889561812868,2.0
41,219,2.524990486251752,2.0
41,239,4.669081175982679,2.0
41,284,3.8260625836484023,2.0
41,286,-4.850852150511457,2.0
41,299,4.996250103173951,2.0
41,381,3.115580345999283,2.0
41,393,2.896409192249824,2.0
41,412,4.5750681654772904,2.0
41,473,-4.995834281112362,2.0
41,509,3.888923702697372,2.0
41,540,4.385422167534567,2.0
41,597,-4.3452375764458235,2.0
41,615,3.066019124658641,2.0
41,639,3.7228111407712614,2.0
41,644,4.499170823792641,2.0
41,646,-4.064341628783167,2.0
41,659,-2.063491441946115,2.0
41,660,3.0101170066926004,2.0
41,663,2.433427089783816,2.0
41,666,-2.6989166362341175,2.0
41,684,4.716468432473977,2.0
41,706,-2.1106798667323043,2.0
41,729,2.659402135885771,2.0
41,744,2.9287080567146946,2.0
41,761,3.8506522158991845,2.0
41,768,3.6023050702575965,2.0
41,776,2.6548084485601584,2.0
41,819,2.492723201669463,2.0
41,831,2.7103941037883565,2.0
41,840,3.507588880104967,2.0
41,864,-2.8135333571336103,2.0
41,918,4.842807504823167,2.0
