gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35
NUCKS1,0.0059147454,0.014952181,0.004680613,0.015775355,0.0033399742,0.008569725,-0.007971112,-0.014075583,-0.0027304292,-0.012944617,-0.005001203,0.0077088745,0.025738854,0.020043964,0.02025228,-0.005331116,-0.009455248,0.007126373,0.0051606195,0.0028456491,0.015600905,0.00425173,0.007241974,0.012888335,0.018709607,0.011239064,-0.0036928272,-0.0012155378,-0.012583368,-0.0007213355,0.005593595,-0.006221895,-0.0071584475,-0.013984957,-0.020200277,-0.010906673
RAB7B,-0.008081311,0.0003960787,-0.0006513429,0.008781015,0.010319385,-0.008891162,0.0016268052,-0.0062076757,-0.00014818902,0.0054542716,0.011964367,0.0041157873,0.007838685,0.012250436,0.0030800444,0.01441688,0.0028325438,-0.021017063,-0.010269642,-0.013495915,0.0019845646,-0.0026541492,0.0011766561,-0.015559507,0.0002473204,-0.009665512,0.018245649,0.006563638,0.019231431,0.0025299764,0.0023160353,0.0021711367,0.005026317,-0.0042376406,-0.00025928323,-0.00914161
MAPKAPK2,-0.007716365,-0.0012252951,-0.0145483175,-0.013424618,0.000748556,0.0006970862,-0.006042916,0.0029969495,0.008542209,-0.0064959824,0.00037928042,0.005602575,0.007484748,0.008552037,0.013835279,0.0029158404,0.0018401744,-0.0014050772,0.0016479384,-0.001338309,-0.009000661,-0.0007496796,-0.0008794952,-0.0032884018,0.00059858453,-0.008083388,0.0006157874,-0.0013702174,-0.001425152,-0.002712152,-0.0024651887,0.0010027152,0.00011762485,-0.0017275829,0.004680858,0.0002635348
FCAMR,0.0007618146,-0.0030690923,0.001514442,-0.0017087061,0.001410469,0.003838283,0.0007317708,0.0024303405,-0.0015350142,-0.0014818945,-0.00304834,-0.00012394384,-0.00068409974,-0.0027521716,-0.0040008607,-0.0013699839,0.0021700503,0.0025438678,0.0025528201,3.224231e-05,-0.00021244558,0.000753981,0.0022537587,0.00053639855,-0.0010740286,-0.0025816534,-0.000981503,0.002128481,-0.00048533152,-0.00065586553,-0.00085382716,0.0024268625,-0.00012583265,0.0008486421,0.002656538,0.0011737705
CD55,0.0015108803,0.000748269,-0.0016424366,0.005479027,-0.0005382227,0.011187146,-0.0050929417,-0.010870537,0.00368434,0.0038045566,0.009201494,0.000825391,-0.0036276223,0.008079129,0.0139374435,0.0022404375,0.0012780013,-0.00671324,-0.00641857,0.0015088114,0.005755003,-0.0022307634,0.0019252909,-0.0045890957,-0.0021752703,0.002885135,0.009399919,-0.00069213606,0.009896279,7.734669e-05,0.0094157895,-0.006773264,-0.008261713,-0.0017658833,-0.0022855964,-0.008031828
CR1,0.0014370413,-0.01615433,-0.01313202,-0.005477008,0.002116961,0.015332136,-0.011841709,-0.0074423873,0.0024551952,0.008030739,0.013205865,-0.009640385,-0.028913647,0.017589986,0.006800322,-0.0013954173,0.002689157,-0.0025243715,-0.011621872,0.00135981,0.009506783,-0.0044121323,-0.0055592908,-0.01683432,0.002570188,0.010228863,0.0022442902,0.003513238,-0.005055749,-0.007695962,0.020509582,-0.014826769,-0.024031484,0.00268568,0.0140564665,-0.00044605546
CR1L,-0.004167986,0.008061471,-0.008669552,-0.011983646,-0.0019186343,-0.008635215,-0.0062647667,0.004991917,0.008094494,-0.0073819943,-0.0017859607,0.007510625,0.014218167,0.015884252,0.026201105,0.0022012652,0.0010609213,0.0014149172,0.0047222693,0.0014092365,-0.0056102867,-0.0063957544,-0.0041132146,-0.0059420997,-0.0029874728,-0.0032248662,-0.0037514435,-0.0027733718,-0.0059738597,-0.0018477116,-0.0010744947,2.5791081e-05,-0.0057202457,-0.0061487244,0.014739717,0.005931278
CD34,0.0010771377,-0.01108233,-0.008188709,-0.0021480971,0.001889112,0.0022361367,0.010342714,-0.003011808,0.008686372,-0.012867206,-0.019719813,0.022183498,-0.016244315,-0.010020463,0.004611951,-0.0054247533,-0.004046766,0.005011372,0.003238829,0.0010935836,-0.009730141,0.0014102614,-0.0041913236,0.0076269004,0.008954435,-0.010328088,0.0013849008,-0.013612401,-0.0020685063,0.014367472,0.010204575,0.011460026,-0.0035560385,0.0026373018,0.0007051535,-0.0014547352
PLXNA2,-0.0008720756,-0.011372038,-0.010841489,-0.010491433,0.0047832704,0.0014856595,0.00019537867,0.012934954,-0.0061209067,-0.004635893,-0.0025674894,-0.0049708397,-0.004975798,0.0051845214,-0.00041447207,0.007038838,-0.008617206,0.0058576236,-0.0025179214,-0.0039409893,-0.010711539,-0.0031044781,-0.009712221,-0.008952217,-0.00053965265,-0.00267608,-0.003608717,-0.0015811785,-0.002451787,-0.006666249,-0.002005591,-0.007481927,-0.0043765507,0.010164112,0.0104034925,0.0033864772
LINC00467,-0.0014833407,-0.024302928,-0.02010413,-0.010031666,0.008080234,-0.0006063225,0.010722265,0.019125886,-0.0036488348,0.003190805,-0.0021919946,-0.0026801617,-0.017152108,-0.0020432838,-0.020182166,0.005028011,0.0030262282,-0.0018447379,-0.010052962,-0.0064751916,-0.010294087,-0.0037172341,-0.005927561,-0.008498372,-0.0023692676,-0.0058199074,-0.0067234216,0.00059067423,-0.010547906,-0.0019514636,-0.0019949153,0.002694642,0.002079164,0.003437586,0.014387558,0.013400016
NENF,0.011141639,0.009485791,-0.005443374,-0.014255471,-0.0026069442,0.0050934674,0.0045703244,0.014584478,-0.0022354517,0.002815125,-0.0033635255,-0.0055297446,0.002810889,0.0146578085,0.0053992034,-0.0034858321,0.0057009715,0.005150398,0.00038101777,-0.0013466441,0.00083965686,-0.0042767716,-0.0007858634,-0.0029118955,0.002086259,0.0016658906,-0.007169888,-0.0024312255,-0.014008419,-0.0025786532,-9.401876e-05,-0.007550404,0.00073174684,0.0040629213,0.0033153135,0.008659284
ATF3,-0.00578304,0.006525224,-0.024771916,0.0017786672,0.0221717,-0.008326424,0.0069286614,-0.0062447684,-0.0025833277,-0.010808798,0.0056614727,0.005693177,0.003467245,0.0071955756,0.0069362237,0.02080109,-0.0070511266,-0.03622374,-0.007925967,-0.0298592,-0.0016994434,-0.0027929947,0.0041567553,-0.014432132,0.008290354,-0.0100474935,0.01581503,0.0038277002,0.009078839,-0.0015339581,-0.00042601812,0.0025129307,-0.0009186929,-0.012804687,-0.014690686,-0.011866216
BATF3,-0.013441744,-0.00833217,0.009023668,0.01955818,0.009570831,0.024881037,0.0078604175,-0.0141985705,-0.002811229,0.011123769,-0.0057618334,0.0070623183,0.024884213,0.004476264,-0.0023498435,-0.028860223,0.0076833484,-0.0006596401,0.0033215312,0.00068259804,0.03388609,0.0070072203,0.0149335,0.037679195,0.017866522,0.0068308995,0.0072904695,0.047463797,-0.013780309,0.028940693,0.046641745,0.030948993,0.034474567,-0.0071646543,-0.009467562,-0.010231707
VASH2,0.00042058429,0.00014747838,0.003229989,-0.001829143,0.00068188435,0.0053236173,-0.0036576863,-0.0041416683,-0.0020150868,-0.0005743304,-0.00037357982,0.00028194382,0.0040372,0.0010270515,-0.00023671998,-0.000123857,0.0010190522,0.0006596396,-0.002271484,0.00015529465,0.0009118335,0.00060294895,-0.0015874784,0.0002654105,0.0020391522,-0.00043343552,0.00031274412,0.0006341638,-0.0004561091,-0.0003040961,0.0014285846,0.0023701224,0.0012638537,-0.00047636093,-0.00014565946,-0.0014031194
PROX1,-0.0024946553,0.012408947,0.006299968,0.0045093563,0.008783885,-0.0037920487,0.0065229377,-0.0011664596,-0.0021323913,0.0011420595,-0.00037586474,-0.010472243,-0.0118098045,-0.0033232118,-0.004823289,-0.0008435026,0.0042125676,-0.008708285,-0.006079656,-0.0061807195,-0.00057361176,-0.0011718196,-0.0038268077,-0.004759494,-0.00092024566,-0.002218745,0.0011885072,0.011409536,-0.0024975964,-0.001401208,0.008120902,0.003743085,-0.0038669512,0.0018804579,-0.0002249199,-0.00029558426
CENPF,0.0047128303,0.02198994,0.006781493,0.011124701,-0.0061063413,0.007847565,-0.019271543,-0.01375586,-0.0016765839,-0.010642445,-0.001992987,0.008722485,0.02417064,0.012680672,0.022640489,-0.0056377077,-0.008300581,0.0047007552,0.0076156496,0.0046225395,0.012310927,0.0015366444,0.008485998,0.01127764,0.015937565,0.010159134,-0.0041714353,-0.005656614,-0.0051661264,-0.0072443867,0.0033663863,-0.0074355663,-0.008044319,-0.010491784,-0.026771447,-0.014389748
MARC2,0.0039855624,-0.011982315,-0.011932677,-0.010651629,0.005311242,0.004670137,-8.677875e-05,0.0026565213,0.0013017468,0.00048134668,0.0045468034,-0.004688807,-0.014711979,-0.0034440157,0.009849242,0.0026970247,0.004996156,-0.005583946,-0.005258039,-0.004850785,0.0019089206,-0.0020519078,-0.006620922,-0.009449439,-0.00047435108,0.00755272,-0.0005274014,0.0015446525,-0.010593968,-0.0012671696,0.0018177186,-0.0016448945,-0.01614265,-0.0038039864,0.0053501087,0.0022242032
MARC1,-0.00012509801,-0.007615506,-0.0024333312,-0.0063565527,0.0039321394,0.0018753253,0.0031839432,-0.0022754646,0.003102106,0.0026598084,0.004938912,-0.001264738,-0.0022845266,0.00047513947,0.0014383221,-0.002578764,0.0041030333,-0.0018862492,0.00049649295,0.00061366917,-0.0009811571,0.003022619,0.0023442754,-0.0043585496,-0.0025981397,0.0054681124,-0.00016552668,0.0008226037,-0.0015305491,-0.0055344477,-0.0011746216,-0.0014349687,-0.004317577,-0.0005718776,-0.0040699407,0.0035637664
LINC01352,0.004937275,0.0006559446,0.0038535802,0.0046780645,-0.00037303733,0.008538863,0.0014998164,0.0028754368,0.0029902188,0.0037798595,0.0063309195,-0.005745985,0.005766522,-0.0045663635,0.0021187027,0.0031468393,0.0065008737,0.0012244768,-0.0005089474,-0.00074796856,-0.0015305585,0.001825239,-0.003246442,-0.002956701,-0.0036982088,0.0027935887,0.0017893653,0.0015686012,0.0004890875,-0.002715128,-0.004935152,0.0011875259,0.0017794098,0.0024397841,0.0023250722,0.00049265346
HLX,-0.0021370077,-0.006340067,0.0012498444,-0.006590053,0.007819583,0.0064611356,-0.020714225,0.006726503,0.005344399,0.0043501104,0.0092936,-0.0106744645,-0.015077234,-0.001432617,-0.0014397271,0.0011342523,0.00029955833,0.0021225202,-0.002056276,-0.0015116741,-0.005636302,0.0024415934,0.003001433,-0.005886178,-0.0037013188,0.004817665,0.005457414,0.0050638276,-0.0006732917,-0.0067910417,0.0067774435,-0.006206268,0.0065443073,0.002017079,-0.008966331,-0.0021408747
LEFTY1,-0.0008236677,-0.0012394115,-0.0006914355,0.0031032073,-7.521542e-05,0.0014167372,0.0011515674,0.001724618,-3.545742e-05,0.0020842182,-0.0022735063,-0.0005656234,-0.0019590068,-0.0025341792,-0.0011223737,0.00090881455,-0.0006800258,0.0012152039,-0.0016665717,-0.0012937709,-0.0014481889,-0.00023925013,-0.0002822474,0.0024730712,0.00068136776,0.001495453,-0.000418568,-0.0005449569,4.881089e-05,-0.00046180064,0.00044925074,0.0017612876,0.001079709,0.0016831196,0.0016427687,-4.6117435e-05
LEFTY2,-0.003036573,-0.0041221273,-0.0024782855,0.0017821839,0.00026734584,-0.003174742,-0.0024474703,-0.0009890477,3.0542476e-05,0.0014803178,-0.0042243632,0.0019886473,-0.0017105652,7.0775604e-06,-0.0024595596,-0.0005286426,0.00067784317,-0.0006991983,-0.00068805047,-0.0028503803,0.00016801564,-0.0005314584,-0.0028696652,0.0011162526,-0.001481771,0.000658879,0.00084155763,0.0044423877,0.0008088572,-0.0016720414,-0.00066646404,0.0020032634,0.0026310564,0.00048739865,0.0037194137,0.0021397232
MIXL1,-0.0039417855,0.0026377689,-0.0017443858,-8.364752e-06,-0.0038167895,-0.0037512805,-0.0033275585,-0.004460611,0.0003973781,0.0005272166,-0.0012627838,-0.0034576624,-0.0006152373,-0.001879324,0.002638005,-0.0008433247,0.0017331559,-0.002931061,0.0012235952,0.0013067956,0.0040796343,-0.0046286196,-0.00046182334,-0.00010748017,-0.000855868,0.0007988291,0.0014750157,0.002317137,-0.008837349,0.009463986,0.0013210024,0.00028900488,0.0023829264,0.0011272813,-0.0056658033,0.004303871
ITPKB,-0.0018945404,-0.00046011154,-0.00025992875,9.9050514e-05,0.0013482438,-0.0056015584,-0.0004724389,0.0028103923,-0.0024439048,-0.0021629955,-0.002602622,-0.008927756,-0.006105414,-0.0052786614,0.0020289645,-0.009874017,-0.0020304834,-0.0038691948,0.00045303136,-0.00037119313,-0.002464984,0.0016874925,-0.015083136,0.0035380612,0.0037170611,0.0051986887,0.014875793,-0.004239682,-0.009627907,-0.0064010546,0.004950747,0.0023967877,-6.872482e-05,-0.0021495968,0.0059575452,-0.0011029622
WNT9A,-0.003888112,-0.0040779477,-0.0026828463,0.0034157962,0.008062468,-0.0016815256,-0.0002624484,-0.0018272771,-0.00044949647,-0.0034119452,0.0044325,0.0031624008,0.0016374197,0.0036268237,-8.0493055e-06,0.0011559662,-0.0012407122,-0.011666889,-0.0030211187,-0.0103096,0.0027830065,0.00078682584,0.00905675,-0.0019556498,0.0061938483,-0.0063319625,0.00974065,0.0049582147,0.010027975,-0.00040057933,0.0007833249,0.008384189,0.00039255497,-0.0019562151,-0.0044573196,-0.005970051
HIST3H2A,-0.007190489,0.003595332,-0.0024028316,0.0024035436,-0.0047941445,-0.008832562,-0.0011420767,-0.0005474044,-0.004303075,-0.0047409683,-0.0013691047,-0.0013272344,0.0066131526,0.007410564,0.0065897736,-0.00022277578,-0.0033855797,-0.0017400873,0.0028313613,-0.0035769856,-0.003264375,-0.0010930976,0.00056652754,-0.0002449693,0.0025534194,0.0013065878,-0.0038845907,0.0005515627,-0.007967006,-0.0044212393,-0.004860572,-0.007174642,-0.0059728315,-0.0023831201,-0.0072817435,-0.005230853
PGBD5,-0.0031878895,0.0010209589,0.0019711824,-0.00042659196,0.0034524205,-0.0004551232,-0.003539166,-0.002354753,-0.0019744365,0.0016492713,0.00094089477,-0.0036870013,-0.00029026018,-0.0016501865,0.00051734596,0.0005665296,0.0013435333,-0.0019188601,-0.0010553326,-0.0012164741,-0.0002071451,-0.0011401398,-0.0020571973,0.00025481114,-0.0027052795,-0.00035625693,0.0029263813,0.0010350263,0.0038869677,0.0013338813,-0.0012630598,0.0018816247,-0.0025381942,0.0030838465,0.0019947167,0.001584341
FAM89A,0.004319834,0.011942478,0.0044517624,0.009556784,-0.009625583,0.019102711,-0.0129116615,-0.022513738,-0.0057156337,-0.0026786886,0.0068688258,-0.004035551,-0.0014487666,0.0029031746,0.0062051974,-0.0035263065,-0.006634526,0.0013777778,-0.0017149841,-0.00362888,0.0019859741,0.005853605,-0.0026301937,0.002342085,0.005281706,0.008762431,0.0002974046,0.0040748576,-0.008084137,0.0061982702,0.0111221345,-0.008910883,-0.0042863097,-0.0066906675,-0.0076983715,-0.0020387573
SLC35F3,-0.007989945,-0.0262556,0.01618154,0.009726419,0.025826022,0.02146573,0.013239871,0.017111111,0.009817479,0.005477087,-0.010301637,0.01761057,0.053563878,0.005495398,-0.011182549,-0.041168172,0.004302112,0.010193266,0.003478062,0.008788438,0.044943087,0.017615097,0.030522063,0.08992067,0.036562823,0.012528396,-0.006517915,0.060955033,0.008437283,0.008088915,0.083007425,0.099253565,0.03726435,-0.0077891024,0.005896269,-0.03577399
IRF2BP2,-0.0019859364,-0.006946644,-0.006190173,-0.004534778,0.004361354,0.0094673205,-0.009125662,-0.007645222,0.010463036,0.006893459,0.013635649,-0.0010059557,-0.018394813,0.0044068354,0.0051616402,0.0005113393,-0.0012210578,-0.010137944,-0.011883282,-0.0071680583,0.005819784,-0.00010743636,0.0027167832,-0.0066127763,0.008282924,0.0043345643,0.0073312134,0.008006248,0.005771031,-0.0027825844,0.01474725,-0.0003844046,-0.003645634,0.0036289277,-0.008323428,-0.010776854
LINC01132,-0.0030691265,-0.0017096674,0.0017002354,-0.0009212082,0.0052644815,-0.005455664,-0.0007106802,-0.001101086,-0.0005777897,0.00015766849,-0.0022445787,0.0034722849,0.0036351022,0.0034242065,0.00054637034,0.0020091545,-0.000692965,0.0023547413,-0.007062574,-0.0006794526,-0.0023310923,-0.0008093273,-0.0025486448,-0.00019786463,-0.0009830018,0.0020778435,-0.0025236532,-0.002191586,0.004343635,-0.0027873658,0.0032356232,0.00448209,0.005202987,0.005395591,-0.0006891063,0.0021609785
ARID4B,-0.0033029313,-0.009566084,-0.00041196612,0.0021214143,0.0036247957,0.0035225607,-0.0056231064,0.004916218,0.0009941612,0.0015312819,-0.0011003346,-0.0004001353,-0.0030661488,0.001317825,-0.004883727,0.0008969681,7.65754e-05,-0.0040299436,-0.0008781939,-0.001937199,0.001204659,0.00074764236,-0.00027635953,-0.0043611676,0.0018590485,0.0012406963,0.0035748521,0.0011823981,-0.0030136076,0.004099531,0.0040634205,-0.00035639317,0.0051945914,-0.0011522025,-0.0003048198,0.0025574667
SDCCAG8,-0.00065513625,-0.0045118383,-0.004304471,-0.0015129867,-0.0001250398,0.0031445285,0.001488457,0.0017453127,8.326884e-05,0.0013709846,0.00150296,0.0030585637,-0.007613157,-0.002357531,-0.016239654,0.001355401,-0.002266497,-0.0014271179,-0.0037114206,-0.004434149,-0.005153399,0.00017701028,-0.0016514075,-0.0010115168,0.00045065687,-0.0041407,-0.0032314986,0.0023267805,-0.006120016,0.0031080008,0.0043033087,0.003024766,0.0023276135,-0.0016195345,0.0072162226,0.00065466564
ZBTB18,-0.010592042,0.0030315001,-0.007073254,0.0004542715,-0.02601772,0.0011883323,-0.033630833,0.01271424,-0.0021404817,0.0011008334,0.012640755,0.00031948916,-0.00892903,0.004153205,0.002979427,0.012986426,-0.012605413,0.042203914,-0.042909108,0.044278603,-0.04863976,-0.0019399368,0.00905941,0.013800033,-0.01833168,-0.0009727439,0.0034744,-0.059593692,0.053390972,-0.01324927,0.0059675924,-0.046188585,0.039257675,0.02632302,-0.050932482,-0.0005820763
SMYD3,-0.011303917,-0.024514722,-0.022395313,-0.0011409803,0.012109856,0.019605085,-0.009173642,0.005687297,0.0040200423,-0.0023945058,-0.004675487,-0.00019884274,0.006969163,3.6053946e-06,-0.010987384,0.0022262365,-0.005275075,0.0037949355,-0.0071647484,-0.004031621,-0.007855761,-0.0012713014,-0.0077596647,0.0054270434,-0.001112366,-0.009237892,-0.0047063413,0.008962686,-0.009701188,0.0061532287,0.008875124,0.013362023,0.018687872,-0.0046936474,0.015195461,0.011724594
MYT1L,0.0038872357,-0.003052324,-0.00052177877,-0.0008627913,0.0039616334,0.0005342321,0.0016973922,0.007403565,-0.0010905173,0.00058811205,0.00048377132,0.00093845103,0.000692855,0.0005567641,-0.00036306962,0.0009452535,0.0004614035,-0.00045246177,-0.0021646377,-0.00027809813,-0.0014744614,-0.0001236756,-0.0007776245,-0.002244647,0.00026016255,0.00016966999,9.1656904e-05,-0.00017276363,0.0024635906,0.0016279215,-0.0006040981,-0.0023927644,-0.002391833,-5.47756e-05,0.00069620914,-1.9808767e-05
CMPK2,0.0033909902,-0.0037611257,-0.008758176,0.008625192,0.0025377895,0.0038744623,-0.001426649,0.019417677,0.003830522,-0.00452243,0.0036558318,0.0008051058,0.012042948,0.004493995,0.008797979,0.0037558689,-0.0032628344,0.0059487326,0.0028356428,-0.0018745275,-0.015055408,0.00018960249,-0.004315224,0.00159322,0.0047511654,0.005555868,-0.0056637027,-0.0060068723,-0.005938477,-0.0021010824,-0.00256361,0.00316219,0.0059027844,-0.004346273,0.010845949,0.009729662
RSAD2,0.003769814,-0.016534042,-0.016098745,0.003144873,0.01848052,-0.0017902198,-0.0041788984,0.01630312,0.0013217179,-0.014132506,0.015073832,0.0026678082,0.0028960584,0.0007296767,0.0074683656,0.017308524,-0.015540164,-0.00050847046,-0.008702649,-0.007915282,-0.030957991,0.009825564,-0.0022908966,-0.0019815674,-0.0019721242,0.022523545,-0.015658319,-0.0012359949,-0.010772366,0.00018559421,-0.004319057,0.0058069048,-0.0021545694,-0.0024282897,0.034233455,0.035294674
ID2-AS1,-0.004444251,-0.00046977596,0.00028602468,-0.0010556142,-0.0052785994,-0.0020317722,-0.0011959529,-0.0021315003,-0.0023453578,-0.0036676512,-0.0023816728,-0.00309119,-0.00074893096,-0.0009744344,-0.0021014458,-0.0018111165,0.0017709584,-0.00055441447,0.0009025974,1.2328442e-05,-0.00081403734,0.0013345091,0.00027619564,-0.00045936054,-0.0008380339,0.0003480912,0.0014244132,0.0063814945,-0.0013106328,-0.001208435,0.0014695381,0.0017600722,-0.0010544992,0.00014814055,0.0037047386,-0.0011644885
ID2,-0.03328793,0.01894423,-0.0014936938,-0.012590495,0.012794999,-0.0201853,-0.019995086,-0.016292362,-0.01824064,-0.010485258,0.001289603,-0.017256914,0.016768353,0.008852787,0.0023070045,0.049315862,0.008560759,8.1593505e-05,-0.094803125,-0.02564159,-0.07313644,-0.00847717,-0.0365917,-0.046043783,-0.039698847,-0.039940085,-0.0037142732,-0.010877422,0.0034203392,-0.011656263,0.024981374,-0.024085242,0.045944657,-0.0038023286,-0.0070724417,0.02834844
IAH1,0.0006272324,-0.0018990493,0.002615967,-0.0044852397,0.0016127448,-0.0043350705,6.6631175e-05,0.0039307326,-0.0024299126,-0.0005979123,0.0011950964,0.00010447876,-0.0010844984,0.0007734662,0.0010961001,-0.00046656164,-0.0019980345,-0.0046772845,-0.0037204782,-0.0032362826,-0.0036340589,0.0010936792,0.0036587412,-0.0030057277,0.0012322451,-0.0007679931,0.0013125743,0.0012635607,0.0043544327,-0.0013633172,0.00077037694,-0.0006625344,-0.00067031675,-0.0011991119,-0.0028617473,-0.0018317857
ADAM17,-0.003485437,-0.0065792017,-0.0026896102,-0.00220983,0.002611965,-0.0010234236,-0.0025451826,-0.000327466,-0.003049855,-0.0034633498,0.0019305142,0.00050979626,0.0009818841,0.0046573123,0.001242904,-0.00013562382,-0.00039494532,-0.007510587,0.0010057676,1.709815e-05,0.00036189466,-0.0034927486,0.0073074903,-0.002828546,-0.0007943374,-4.0960324e-05,0.006556931,0.0018915182,0.004260626,0.0015459759,0.00014181041,-0.00042690156,-0.0015888717,0.002264649,-0.0046437937,-0.0035201348
GRHL1,-0.0041816398,-0.0031355454,0.003575496,0.0013237932,0.002786223,0.0022483312,-0.0016157399,0.001987324,-0.0012569806,-0.0008552264,0.00028776747,-0.0005249202,0.0013117978,-0.00026853895,-0.005098708,-0.00124639,-0.00011725378,-0.0022509953,0.0017923902,0.0020584646,0.0013834486,0.00039912225,0.00095031795,0.000724525,0.0014016037,0.00048372813,0.0020417836,0.0026538644,-0.00035104572,0.001071963,0.00015258665,-0.00018112619,0.0025392533,-0.0004169453,0.003881987,0.0034528978
RRM2,0.0069005666,0.016971953,-0.0005444101,0.006285196,0.0008331217,0.005747013,-0.009189809,-0.008552217,0.0013117864,-0.0072484147,0.0033630219,-0.0011303378,0.013215655,0.007982166,0.0113072675,6.262514e-05,-0.006249625,0.007016414,0.0016891016,0.0024938497,0.0035048432,-0.0014006156,0.0017844825,0.0057521616,0.008238851,0.0067719575,-0.0026668014,-0.0067028822,-0.0036409188,0.0007593954,0.004305331,-0.0015154298,-0.0031732444,-0.0066850153,-0.0111068105,-0.008694934
C2orf48,0.0025242139,0.00012243664,-0.004662052,-0.0063234135,-0.0042687436,0.005176638,-0.010615751,0.002199874,-0.00069786323,-0.0039565195,-0.0012872623,0.0021991902,0.0040315804,0.0048021767,0.009127109,0.0015324777,-0.0022533098,0.0045175757,-0.0017820548,0.0006413235,-0.002951139,-0.0007505395,-0.0032580863,0.0012006349,0.0018548011,0.000490058,-0.0010466091,-0.0033790118,0.00088494463,0.00037109148,0.0017626879,-0.0031457285,0.00072013715,-0.0026911355,-0.0028510068,-0.0026884258
ODC1,0.010297319,0.04997985,0.035981677,0.028520066,-0.028500864,-0.0018658204,-0.017258463,-0.027684191,-0.00540475,-0.0047429437,-0.0016916767,0.0027969398,0.027505485,0.012995653,0.022972925,-0.012304527,-0.0065860134,0.0061710165,0.013915849,0.010620924,0.021215579,0.0052537387,0.014468044,0.020869821,0.014600655,0.014320832,-0.004534656,-0.006086169,-0.009473723,-0.0075472686,-0.0011518092,-0.012030815,-0.010099059,-0.013494783,-0.04064275,-0.020155743
RN7SL832P,-0.0023262354,-0.0017465032,0.003106469,0.0029562397,-0.0013274865,0.0008815707,-0.0026695663,-0.00557386,-0.00016287305,-0.0010165453,-5.4295928e-05,0.0015164913,-0.00022870222,0.00026335736,0.0012541077,0.00073857896,0.0038787352,-0.00015399947,0.0027884804,-0.003088509,0.001598047,-0.00027680935,-0.004434733,0.0018662765,0.00053807,0.001942667,3.945213e-06,-0.003866629,-0.0014010292,0.00016347093,-6.691741e-05,0.00154558,0.0038155934,0.0011510176,0.0012673488,0.0028007014
MIR3681HG,-0.009879811,0.0022442704,-0.0039311987,-0.0013015445,0.0025112021,-0.0026927153,-0.006073756,0.00078968145,0.0037902154,-0.0026220689,0.0024737457,0.0030919407,-0.006027155,-0.008874468,-0.008232402,0.002031769,-0.008259646,-0.0040558022,-0.0010261737,-0.0051991167,-0.007734645,0.003730707,0.0045789042,0.0064866105,0.0020704344,0.010847102,-0.0037010098,0.006510408,-0.0025974016,-0.002806742,-0.00033856533,0.010148156,0.003564778,-0.00044478523,0.0073229945,0.0011666771
DDX1,0.0082592415,0.02484831,0.021435143,0.0030264074,-0.016814489,-0.008221607,-0.006634749,0.010746259,-0.005962695,-0.0076175574,-0.008617128,0.009138625,0.0249791,0.011565434,0.01773174,-0.010431261,-0.0064346856,0.01128259,0.015537956,0.009170677,0.016029706,0.00022413729,0.008313761,0.012968556,0.011680081,0.014057083,-0.010214545,-0.0061899372,-0.02092127,-0.011098174,-0.0010910084,-0.01203758,-0.007060198,-0.009174189,-0.013740776,-0.0060624494
MYCN,-0.009024134,0.038277276,0.022271728,-0.004628415,-0.015363778,0.0012094919,0.006625444,-0.021675674,0.06911253,0.047865734,-0.119051196,-0.03608706,0.13237548,-0.11766345,-0.02939568,-0.058072347,-0.04133921,0.009175198,0.034747053,-0.04779726,-0.01498927,0.01108915,0.006023723,-0.11622974,0.14054418,-0.006017696,0.009097403,-0.048004564,0.05166006,0.007181806,0.07952654,-0.12779365,-0.035184965,-0.008272217,0.038168967,0.0034108586
RHOB,-0.005978432,0.0012040163,-0.0056893583,0.0017363001,0.006851589,-0.0024366006,0.0012108044,-0.0044683935,-0.002832511,-0.003498947,0.00023363737,0.005934392,0.001545944,0.003106551,0.0009802321,0.0040718107,0.0011866615,-0.013934525,-0.002239241,-0.010378552,0.005865671,-9.524711e-05,0.0043489826,-0.0040576435,0.0014414851,-0.00449578,0.01036245,0.0030064678,0.008318836,0.0018328339,0.0009138863,0.0043661846,0.000114270544,-0.0040953346,-0.006750775,-0.006016993
FAM228B,-0.0044535175,-0.004822352,-0.004919175,-0.0038963591,0.00050658244,-0.00014809781,0.0032254916,0.0013826352,0.0032728952,-5.798688e-05,-0.00048903615,0.0012183511,-0.006227739,-0.004111978,-0.007668044,0.0005462261,0.002396809,-0.0056349626,-0.0047859927,0.0005237898,-0.0032245188,-0.0011095862,-0.00031649723,-0.004048294,-0.0032599187,0.001379097,-0.00077711046,0.009178762,-0.00707839,0.00024555132,0.0015429358,0.00032060881,0.0039897105,0.0025640223,0.0070143845,0.0071460493
