cluster_id,go_term,k,K,n,N,pval,overlap_genes,pval_adj,significant
0,regulation of reactive oxygen species metabolic process (GO:2000377),10,11,1375,1490,0.7938829061922503,ALOX5;CDKN1A;CYP1B1;GADD45A;NOXA1;RAC2;SNCA;TFAP2A;TGFBR2;THBS1,0.9996626926295505,False
0,regulation of receptor binding (GO:1900120),2,2,1375,1490,0.8515466891432022,B2M;MMP9,0.9996626926295505,False
0,regulation of receptor recycling (GO:0001919),3,3,1375,1490,0.78573494905485,ANXA2;OPTN;SNCA,0.9996626926295505,False
0,regulation of receptor signaling pathway via STAT (GO:1904892),2,2,1375,1490,0.8515466891432022,HES1;PTPRC,0.9996626926295505,False
0,regulation of release of sequestered calcium ion into cytosol (GO:0051279),9,9,1375,1490,0.48435833424020347,CALM2;CAPN3;CASQ1;GPER1;GSTM2;HRC;PTK2B;SNCA;UBASH3B,0.9996626926295505,False
0,regulation of respiratory burst (GO:0060263),5,5,1375,1490,0.6688640573582811,CAMK1D;INSR;JCHAIN;NOXA1;RAC2,0.9996626926295505,False
0,regulation of respiratory burst involved in inflammatory response (GO:0060264),1,1,1375,1490,0.9228187919463087,GRN,0.9996626926295505,False
0,regulation of response to biotic stimulus (GO:0002831),6,7,1375,1490,0.9039774797184592,BIRC3;CD55;DHX58;IRF1;TKFC;TRIM5,0.9996626926295505,False
0,regulation of response to cytokine stimulus (GO:0060759),4,5,1375,1490,0.9493869114655107,CD24;DDX58;KLF4;RUNX1,0.9996626926295505,False
0,regulation of response to endoplasmic reticulum stress (GO:1905897),4,5,1375,1490,0.9493869114655107,ALOX5;CLU;MANF;NUPR1,0.9996626926295505,False
0,regulation of response to external stimulus (GO:0032101),21,24,1375,1490,0.8922446573376193,ALOX5;ANXA1;BCL6;BIRC3;CASP4;CD55;DHX58;EFNB2;GRK7;GRN;IRF1;MGLL;P2RX4;PDE6A;PDE6B;PTGES;SAG;SEMA7A;TKFC;TMSB4X;TRIM5,0.9996626926295505,False
0,regulation of response to interferon-gamma (GO:0060330),3,3,1375,1490,0.78573494905485,HSP90AB1;SOCS1;SOCS3,0.9996626926295505,False
0,regulation of response to oxidative stress (GO:1902882),2,2,1375,1490,0.8515466891432022,ALOX5;MCTP1,0.9996626926295505,False
0,regulation of response to stress (GO:0080134),1,2,1375,1490,0.9940908947494151,MLC1,0.9996626926295505,False
0,regulation of response to wounding (GO:1903034),4,4,1375,1490,0.7249686281797271,ALOX5;PLAU;TNFRSF12A;VIL1,0.9996626926295505,False
0,regulation of rhodopsin mediated signaling pathway (GO:0022400),4,4,1375,1490,0.7249686281797271,GRK7;PDE6A;PDE6B;SAG,0.9996626926295505,False
0,regulation of ribonuclease activity (GO:0060700),1,1,1375,1490,0.9228187919463087,NPM1,0.9996626926295505,False
0,regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314),3,3,1375,1490,0.78573494905485,CALM2;GSTM2;HRC,0.9996626926295505,False
0,regulation of saliva secretion (GO:0046877),1,1,1375,1490,0.9228187919463087,AQP1,0.9996626926295505,False
0,regulation of secretion (GO:0051046),3,3,1375,1490,0.78573494905485,ERBB3;KCNQ1;SGK1,0.9996626926295505,False
0,regulation of secretion by cell (GO:1903530),14,14,1375,1490,0.32314510685443637,ANXA1;CAMK2A;CHRNB4;HAP1;MCTP1;MEF2C;RAB13;RAB3B;RAB3D;RALA;SCG5;SYT1;VAMP2;VAMP8,0.9996626926295505,False
0,regulation of sequestering of calcium ion (GO:0051282),3,3,1375,1490,0.78573494905485,CASQ1;PTK2B;UBASH3B,0.9996626926295505,False
0,regulation of sequestering of triglyceride (GO:0010889),1,1,1375,1490,0.9228187919463087,PPARA,0.9996626926295505,False
0,regulation of short-term neuronal synaptic plasticity (GO:0048172),2,2,1375,1490,0.8515466891432022,SHISA8;SYP,0.9996626926295505,False
0,regulation of signal transduction (GO:0009966),25,30,1375,1490,0.9762516677571427,CD24;CD55;CD63;CLU;ERBB3;FGFR2;FRRS1L;FUZ;GRK7;IGFBP2;IGFBP4;IGFBP6;ITGA3;MFNG;MGLL;NUCKS1;RGS16;RGS2;RUNX1;SOCS2;TGFB1;TIMP1;TRIM5;UBASH3B;USP20,0.9996626926295505,False
0,regulation of skeletal muscle cell differentiation (GO:2001014),1,2,1375,1490,0.9940908947494151,MEF2C,0.9996626926295505,False
0,regulation of small molecule metabolic process (GO:0062012),3,3,1375,1490,0.78573494905485,APOE;FMO5;PPARA,0.9996626926295505,False
0,regulation of smooth muscle cell proliferation (GO:0048660),12,13,1375,1490,0.7347969423881406,AIF1;CCL5;CTNNB1;ID2;IL18;IL6R;NDRG4;PHB;PTGIR;THBS1;TNFAIP3;TRIB1,0.9996626926295505,False
0,regulation of smoothened signaling pathway (GO:0008589),2,3,1375,1490,0.983170169319907,FGFR2;FUZ,0.9996626926295505,False
0,regulation of sodium ion transmembrane transporter activity (GO:2000649),3,5,1375,1490,0.9960044120022806,GLRX;HECW1;HECW2,0.9996626926295505,False
0,regulation of stem cell differentiation (GO:2000736),15,15,1375,1490,0.2979678119436911,GATA2;HES1;HOXB4;LMO2;MYB;PSMA4;PSMB1;PSMB2;PSMB3;PSMB6;PSMB8;PSMB9;PSME1;RUNX1;ZFP36L2,0.9996626926295505,False
0,regulation of stem cell division (GO:2000035),1,1,1375,1490,0.9228187919463087,EVI2B,0.9996626926295505,False
0,regulation of stem cell population maintenance (GO:2000036),3,3,1375,1490,0.78573494905485,LOXL2;MYC;WDR43,0.9996626926295505,False
0,regulation of stem cell proliferation (GO:0072091),5,5,1375,1490,0.6688640573582811,ACE;HMGB2;NANOG;PTPRC;ZFP36L1,0.9996626926295505,False
0,regulation of stress-activated protein kinase signaling cascade (GO:0070302),2,2,1375,1490,0.8515466891432022,GSTP1;NBR1,0.9996626926295505,False
0,regulation of striated muscle tissue development (GO:0016202),2,2,1375,1490,0.8515466891432022,CENPF;TGFB1,0.9996626926295505,False
0,regulation of supramolecular fiber organization (GO:1902903),6,6,1375,1490,0.6170665040948453,AKAP13;APOE;HSPA8;MAP1A;MAP1B;MAPRE3,0.9996626926295505,False
0,regulation of synapse maturation (GO:0090128),2,2,1375,1490,0.8515466891432022,CDC20;RELN,0.9996626926295505,False
0,regulation of synapse organization (GO:0050807),3,3,1375,1490,0.78573494905485,CTNNA2;MDGA1;MEF2C,0.9996626926295505,False
0,regulation of synaptic vesicle recycling (GO:1903421),1,1,1375,1490,0.9228187919463087,SNCA,0.9996626926295505,False
0,regulation of systemic arterial blood pressure (GO:0003073),2,2,1375,1490,0.8515466891432022,ACE;ADM,0.9996626926295505,False
0,regulation of systemic arterial blood pressure by hormone (GO:0001990),2,2,1375,1490,0.8515466891432022,ACE;ENPEP,0.9996626926295505,False
0,regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081),2,2,1375,1490,0.8515466891432022,ACE;ENPEP,0.9996626926295505,False
0,regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188),3,3,1375,1490,0.78573494905485,LGALS3;LGALS9;LILRB1,0.9996626926295505,False
0,regulation of T cell tolerance induction (GO:0002664),3,3,1375,1490,0.78573494905485,CLC;HLA-B;TGFBR2,0.9996626926295505,False
0,regulation of T-helper cell differentiation (GO:0045622),1,1,1375,1490,0.9228187919463087,MYB,0.9996626926295505,False
0,regulation of tissue remodeling (GO:0034103),7,7,1375,1490,0.5692480081575764,CEACAM1;CST3;IL15;IL18;MDK;RUNX1;TGFB1,0.9996626926295505,False
0,regulation of trans-synaptic signaling (GO:0099177),3,3,1375,1490,0.78573494905485,FABP5;GRIK1;RELN,0.9996626926295505,False
0,regulation of transcription regulatory region DNA binding (GO:2000677),2,2,1375,1490,0.8515466891432022,HEY1;TGFB1,0.9996626926295505,False
0,regulation of transferase activity (GO:0051338),1,1,1375,1490,0.9228187919463087,NLRC5,0.9996626926295505,False
0,regulation of transforming growth factor beta production (GO:0071634),4,4,1375,1490,0.7249686281797271,CD34;FN1;LGALS9;LILRB1,0.9996626926295505,False
0,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),7,7,1375,1490,0.5692480081575764,DKK3;ENG;FOLR1;FST;ITGA3;TFAP2B;TGFB1,0.9996626926295505,False
0,regulation of transmembrane transport (GO:0034762),8,8,1375,1490,0.5251053777205423,ACTB;KCNJ15;KCNJ6;PIM1;PRKCB;SLC2A1;SNCA;TRIB3,0.9996626926295505,False
0,regulation of transport (GO:0051049),7,8,1375,1490,0.8782464212168135,ACTB;ACTG1;ARL6IP5;FES;REEP6;SNCA;VAMP2,0.9996626926295505,False
0,regulation of tube diameter (GO:0035296),2,2,1375,1490,0.8515466891432022,ACE;SCPEP1,0.9996626926295505,False
0,regulation of tumor necrosis factor superfamily cytokine production (GO:1903555),3,3,1375,1490,0.78573494905485,CD47;MAPKAPK2;ZFP36,0.9996626926295505,False
0,regulation of type 2 immune response (GO:0002828),1,2,1375,1490,0.9940908947494151,CD74,0.9996626926295505,False
0,regulation of type I interferon production (GO:0032479),16,17,1375,1490,0.6176909813686693,CTNNB1;DDX58;DHX58;GAPDH;IRF1;IRF7;ISG15;NLRC5;POLR2E;POLR3GL;RNF125;TAX1BP1;TNFAIP3;TRIM56;UBA7;UBE2L6,0.9996626926295505,False
0,regulation of ubiquitin-protein transferase activity (GO:0051438),4,4,1375,1490,0.7249686281797271,ARRDC3;ARRDC4;PLK1;TRIB3,0.9996626926295505,False
0,regulation of urine volume (GO:0035809),2,2,1375,1490,0.8515466891432022,ADM;TFAP2B,0.9996626926295505,False
0,regulation of vascular endothelial growth factor production (GO:0010574),5,6,1375,1490,0.9278518236754607,ATF4;C3;CYP1B1;IL6ST;TGFB1,0.9996626926295505,False
0,regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947),2,2,1375,1490,0.8515466891432022,HHEX;PRKCB,0.9996626926295505,False
0,regulation of vascular endothelial growth factor signaling pathway (GO:1900746),1,2,1375,1490,0.9940908947494151,CD63,0.9996626926295505,False
0,regulation of vasculature development (GO:1901342),4,5,1375,1490,0.9493869114655107,CTNNB1;PROK1;VASH1;VASH2,0.9996626926295505,False
0,regulation of vasculogenesis (GO:2001212),3,3,1375,1490,0.78573494905485,CD34;CEACAM1;HEY1,0.9996626926295505,False
0,regulation of ventricular cardiac muscle cell action potential (GO:0098911),2,2,1375,1490,0.8515466891432022,DSC2;TRPM4,0.9996626926295505,False
0,regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307),4,4,1375,1490,0.7249686281797271,KCNE3;KCNH2;KCNQ1;NOS1AP,0.9996626926295505,False
0,regulation of vesicle fusion (GO:0031338),2,2,1375,1490,0.8515466891432022,ANXA1;ANXA2,0.9996626926295505,False
0,regulation of vesicle size (GO:0097494),1,1,1375,1490,0.9228187919463087,RAB3B,0.9996626926295505,False
0,regulation of vesicle-mediated transport (GO:0060627),11,11,1375,1490,0.4120342840123278,ABL2;FES;HAP1;PLD1;PTPRC;RAB13;RAB3B;RAB3D;RALA;SYT1;VAMP2,0.9996626926295505,False
0,regulation of viral entry into host cell (GO:0046596),12,12,1375,1490,0.3799964593595773,CD4;CD74;GSN;IFITM2;IFITM3;LGALS1;LGALS9;LY6E;TRIM22;TRIM38;TRIM5;TRIML2,0.9996626926295505,False
0,regulation of viral genome replication (GO:0045069),14,16,1375,1490,0.879947384812751,APOBEC3C;BST2;CCL5;CXCL8;FAM111A;IFITM2;IFITM3;ISG15;ISG20;PARP10;PPARA;RNASEL;RSAD2;ZC3HAV1,0.9996626926295505,False
0,regulation of viral life cycle (GO:1903900),6,6,1375,1490,0.6170665040948453,AXL;KPNA2;TRIM22;TRIM38;TRIM5;TRIML2,0.9996626926295505,False
0,regulation of viral transcription (GO:0046782),3,3,1375,1490,0.78573494905485,IFITM3;POLR2E;ZFP36,0.9996626926295505,False
0,regulation of voltage-gated calcium channel activity (GO:1901385),6,6,1375,1490,0.6170665040948453,CBARP;GNB5;GPR35;NOS1AP;STAC2;STAC3,0.9996626926295505,False
0,regulation of Wnt signaling pathway (GO:0030111),17,19,1375,1490,0.8238164804068219,CITED1;CTNNB1;DAAM2;DACT3;FGFR2;FOLR1;FZD7;HHEX;ITGA3;LRP1;MACF1;MDFI;RNF43;RUNX1;SFRP5;TAX1BP3;TNFAIP3,0.9996626926295505,False
0,relaxation of cardiac muscle (GO:0055119),5,5,1375,1490,0.6688640573582811,ATP1B1;GSN;GSTM2;P2RX4;RGS2,0.9996626926295505,False
0,relaxation of muscle (GO:0090075),5,5,1375,1490,0.6688640573582811,ATP1B1;GSN;GSTM2;P2RX4;RGS2,0.9996626926295505,False
0,removal of superoxide radicals (GO:0019430),4,4,1375,1490,0.7249686281797271,CCS;PRDX1;PRDX2;SOD2,0.9996626926295505,False
0,renal absorption (GO:0070293),7,7,1375,1490,0.5692480081575764,GSN;HBB;HNF1A;KCNQ1;MAGED2;SGK1;SLC15A2,0.9996626926295505,False
0,renal filtration (GO:0097205),4,4,1375,1490,0.7249686281797271,CD34;ITGA3;JCHAIN;TBC1D8B,0.9996626926295505,False
0,renal filtration cell differentiation (GO:0061318),1,1,1375,1490,0.9228187919463087,CD24,0.9996626926295505,False
0,renal system development (GO:0072001),7,8,1375,1490,0.8782464212168135,ACE;CENPF;FOXF1;LHX1;TCF21;TFAP2A;TFAP2B,0.9996626926295505,False
0,renal tubule development (GO:0061326),1,1,1375,1490,0.9228187919463087,MEF2C,0.9996626926295505,False
0,renal water homeostasis (GO:0003091),6,6,1375,1490,0.6170665040948453,ADCY2;ADCY4;AQP1;AVP;PRKAR2B;TFAP2B,0.9996626926295505,False
0,resolution of meiotic recombination intermediates (GO:0000712),1,1,1375,1490,0.9228187919463087,TOP2A,0.9996626926295505,False
0,respiratory system development (GO:0060541),6,8,1375,1490,0.9811706552233965,CEBPA;FGFR2;FOXF1;ITGA3;PDPN;TCF21,0.9996626926295505,False
0,respiratory tube development (GO:0030323),6,8,1375,1490,0.9811706552233965,CEBPA;FGFR2;FOXF1;ITGA3;PDPN;TCF21,0.9996626926295505,False
0,response to acetylcholine (GO:1905144),1,1,1375,1490,0.9228187919463087,ATP2B4,0.9996626926295505,False
0,response to acidic pH (GO:0010447),2,2,1375,1490,0.8515466891432022,CTSS;GPR65,0.9996626926295505,False
0,response to alcohol (GO:0097305),3,6,1375,1490,0.9995517369589506,CCR7;TGFB1;TGFBR2,0.9996626926295505,False
0,response to amino acid (GO:0043200),2,2,1375,1490,0.8515466891432022,CPEB4;SESN2,0.9996626926295505,False
0,response to amino acid starvation (GO:1990928),8,8,1375,1490,0.5251053777205423,ATF4;ATP6V0B;ATP6V0E1;ATP6V1B1;CDKN1A;CEBPB;SESN2;SESN3,0.9996626926295505,False
0,response to amyloid-beta (GO:1904645),6,7,1375,1490,0.9039774797184592,CASP4;ICAM1;LRP1;MMP2;MMP9;NTRK1,0.9996626926295505,False
0,response to ATP (GO:0033198),2,2,1375,1490,0.8515466891432022,P2RX4;P2RX7,0.9996626926295505,False
0,response to axon injury (GO:0048678),4,4,1375,1490,0.7249686281797271,DHFR;FOLR1;P2RX4;TYROBP,0.9996626926295505,False
0,response to cadmium ion (GO:0046686),8,8,1375,1490,0.5251053777205423,FOS;JUN;MMP9;MT1E;MT1F;MT1G;MT2A;NCF1,0.9996626926295505,False
0,response to caffeine (GO:0031000),1,1,1375,1490,0.9228187919463087,GSTM2,0.9996626926295505,False
0,response to calcium ion (GO:0051592),14,17,1375,1490,0.9634866950270988,CALM2;CAPN3;CARF;DMTN;ITPKB;KCNMB1;MEF2C;PLCG2;PPP3CA;RASA4;SMPD1;SYT1;SYT11;THBS1,0.9996626926295505,False
0,response to cAMP (GO:0051591),7,8,1375,1490,0.8782464212168135,AHR;AQP1;CITED1;DMTN;KCNQ1;VGF;ZFP36L1,0.9996626926295505,False
0,response to chemokine (GO:1990868),1,1,1375,1490,0.9228187919463087,DUSP1,0.9996626926295505,False
0,response to cholesterol (GO:0070723),3,4,1375,1490,0.9680339116802187,MLC1;TGFB1;TGFBR2,0.9996626926295505,False
0,response to copper ion (GO:0046688),7,7,1375,1490,0.5692480081575764,AQP1;LOXL2;MT1E;MT1F;MT1G;MT2A;SNCA,0.9996626926295505,False
0,response to cytokine (GO:0034097),28,31,1375,1490,0.7871419038482613,ANXA1;BCL2L1;BST2;CCR7;CD74;CITED1;CSF1R;GGT5;HCLS1;IFITM2;IFITM3;IGBP1;IL6R;IL6ST;ISG15;ITIH4;LGALS9;MAPKAPK2;PTPN12;PTPN6;PTPN7;RELB;SMPD1;SNCA;TIMP1;TIMP2;TIMP4;TRIM56,0.9996626926295505,False
0,response to denervation involved in regulation of muscle adaptation (GO:0014894),1,1,1375,1490,0.9228187919463087,FBXO32,0.9996626926295505,False
0,response to dopamine (GO:1903350),1,1,1375,1490,0.9228187919463087,ATF4,0.9996626926295505,False
0,response to dsRNA (GO:0043331),3,3,1375,1490,0.78573494905485,DDX58;PMAIP1;SLC3A2,0.9996626926295505,False
0,response to endoplasmic reticulum stress (GO:0034976),18,19,1375,1490,0.5619219319523012,ATF3;ATF4;ATF6B;BBC3;BCL2L11;CASP4;CEBPB;CXCL8;DDIT3;HERPUD1;HSPA5;JUN;OS9;PIK3R1;PPP1R15A;RASGRF2;THBS1;TRIB3,0.9996626926295505,False
0,response to estradiol (GO:0032355),8,8,1375,1490,0.5251053777205423,ANXA1;CTNNB1;FAM210B;FOXA1;GGT5;GPER1;SOCS2;TGFB1,0.9996626926295505,False
0,response to estrogen (GO:0043627),9,9,1375,1490,0.48435833424020347,ASH2L;CD24;CITED1;CITED2;CITED4;GHRL;GSTM3;NCOA4;SERPINB9,0.9996626926295505,False
0,response to exogenous dsRNA (GO:0043330),2,2,1375,1490,0.8515466891432022,DDX58;SLC3A2,0.9996626926295505,False
0,response to forskolin (GO:1904321),2,2,1375,1490,0.8515466891432022,ADCY2;AHR,0.9996626926295505,False
0,response to gamma radiation (GO:0010332),2,2,1375,1490,0.8515466891432022,CRYAB;MYC,0.9996626926295505,False
0,response to glucagon (GO:0033762),3,4,1375,1490,0.9680339116802187,ADCY2;ADCY4;PRKAR2B,0.9996626926295505,False
0,response to granulocyte macrophage colony-stimulating factor (GO:0097012),4,4,1375,1490,0.7249686281797271,CD4;PDE1B;ZFP36;ZFP36L2,0.9996626926295505,False
0,response to heparin (GO:0071503),1,2,1375,1490,0.9940908947494151,EGR1,0.9996626926295505,False
0,response to host defenses (GO:0052200),3,4,1375,1490,0.9680339116802187,B2M;UBB;UBC,0.9996626926295505,False
0,response to hydrogen peroxide (GO:0042542),9,9,1375,1490,0.48435833424020347,ANXA1;AQP1;CYP1B1;HBA1;HBB;HP;NFE2L2;RHOB;TNFAIP3,0.9996626926295505,False
0,response to hydroperoxide (GO:0033194),1,1,1375,1490,0.9228187919463087,GPX3,0.9996626926295505,False
0,response to indole-3-methanol (GO:0071680),1,1,1375,1490,0.9228187919463087,CTNNB1,0.9996626926295505,False
0,response to insulin (GO:0032868),9,10,1375,1490,0.8228531863256932,CEACAM1;CITED1;INSR;PIK3R1;PKM;RAB13;TRIB3;VAMP2;ZFP36L1,0.9996626926295505,False
0,response to interferon-alpha (GO:0035455),4,4,1375,1490,0.7249686281797271,AXL;BST2;IFITM2;IFITM3,0.9996626926295505,False
0,response to interferon-beta (GO:0035456),4,5,1375,1490,0.9493869114655107,BST2;IFITM2;IFITM3;IRF1,0.9996626926295505,False
0,response to interferon-gamma (GO:0034341),15,18,1375,1490,0.9557736290466838,AIF1;BST2;CCL2;CCL25;CCL5;CD47;CD74;CITED1;GAPDH;GBP2;HLA-DPA1;IFITM2;IFITM3;LGALS9;SNCA,0.9996626926295505,False
0,response to interleukin-1 (GO:0070555),13,15,1375,1490,0.8968990565164884,ANXA1;CCL2;CCL25;CCL5;CD47;CITED1;CXCL8;GBP2;IGBP1;LGALS9;PYCARD;SMPD1;SNCA,0.9996626926295505,False
0,response to interleukin-4 (GO:0070670),1,1,1375,1490,0.9228187919463087,CITED1,0.9996626926295505,False
0,response to interleukin-6 (GO:0070741),3,4,1375,1490,0.9680339116802187,CITED1;PHB;SELPLG,0.9996626926295505,False
0,response to ionizing radiation (GO:0010212),8,8,1375,1490,0.5251053777205423,ANXA1;CDKN1A;GADD45A;MYC;NABP1;RHOB;RNF168;SMPD1,0.9996626926295505,False
0,response to iron ion (GO:0010039),5,5,1375,1490,0.6688640573582811,B2M;HAMP;SNCA;TF;TFAP2A,0.9996626926295505,False
0,response to ketone (GO:1901654),4,7,1375,1490,0.9990162916824721,CATSPERG;CCR7;TGFB1;THBS1,0.9996626926295505,False
0,response to laminar fluid shear stress (GO:0034616),4,4,1375,1490,0.7249686281797271,ABCA1;KLF2;KLF4;NFE2L2,0.9996626926295505,False
0,response to leucine (GO:0043201),2,2,1375,1490,0.8515466891432022,SESN2;SESN3,0.9996626926295505,False
0,response to light stimulus (GO:0009416),2,2,1375,1490,0.8515466891432022,CDKN2D;MSH6,0.9996626926295505,False
0,response to lipopolysaccharide (GO:0032496),27,30,1375,1490,0.8036885604860875,ADAM17;AXL;CARD16;CCL2;CD68;CITED1;CXCL5;CXCL8;GGT5;GSTP1;HMGB1;HMGB2;LGALS9;LILRB1;LY96;MAPKAPK2;MEF2C;PYCARD;S100A8;SERPINE1;SNCA;STAP1;TNFAIP3;TNIP3;TRIB1;VIM;ZFP36,0.9996626926295505,False
0,response to macrophage colony-stimulating factor (GO:0036005),2,3,1375,1490,0.983170169319907,CSF1R;PDE1B,0.9996626926295505,False
0,response to magnesium ion (GO:0032026),3,3,1375,1490,0.78573494905485,FBP1;SNCA;THBS1,0.9996626926295505,False
0,response to misfolded protein (GO:0051788),1,1,1375,1490,0.9228187919463087,CLU,0.9996626926295505,False
0,response to mitochondrial depolarisation (GO:0098780),1,1,1375,1490,0.9228187919463087,SQSTM1,0.9996626926295505,False
0,response to molecule of bacterial origin (GO:0002237),13,15,1375,1490,0.8968990565164884,ADAM17;CD24;CITED1;CXCL8;GGT5;HMGB2;LGALS9;LY96;MAPKAPK2;S100A8;SNCA;TNFAIP3;TRIB1,0.9996626926295505,False
0,response to muramyl dipeptide (GO:0032495),1,1,1375,1490,0.9228187919463087,VIM,0.9996626926295505,False
0,response to muscle stretch (GO:0035994),2,2,1375,1490,0.8515466891432022,CTNNB1;GSN,0.9996626926295505,False
0,response to nitric oxide (GO:0071731),2,3,1375,1490,0.983170169319907,AQP1;CCR7,0.9996626926295505,False
0,response to peptide hormone (GO:0043434),4,6,1375,1490,0.9924570870456105,ANXA1;CITED1;GPER1;ZFP36L1,0.9996626926295505,False
0,response to potassium ion (GO:0035864),1,1,1375,1490,0.9228187919463087,CARF,0.9996626926295505,False
0,response to progesterone (GO:0032570),3,4,1375,1490,0.9680339116802187,CATSPERG;TGFB1;THBS1,0.9996626926295505,False
0,response to prostaglandin (GO:0034694),1,2,1375,1490,0.9940908947494151,CCR7,0.9996626926295505,False
0,response to prostaglandin E (GO:0034695),1,3,1375,1490,0.9995512574641693,CCR7,0.9996626926295505,False
0,response to purine-containing compound (GO:0014074),4,4,1375,1490,0.7249686281797271,CITED1;P2RX4;P2RX7;VGF,0.9996626926295505,False
0,response to reactive oxygen species (GO:0000302),12,13,1375,1490,0.7347969423881406,APOE;FOS;GSTP1;HBA1;HBB;HP;JUN;MMP9;NCF1;PRDX5;SOD2;TPM1,0.9996626926295505,False
0,response to retinoic acid (GO:0032526),6,7,1375,1490,0.9039774797184592,ABL2;AQP1;CDKN2D;FZD7;PTK2B;TESC,0.9996626926295505,False
0,response to salt stress (GO:0009651),3,3,1375,1490,0.78573494905485,AQP1;CAPN3;ZFP36L1,0.9996626926295505,False
0,response to steroid hormone (GO:0048545),8,9,1375,1490,0.8510817255632541,ADTRP;CATSPERG;MGARP;PAQR7;PAQR8;TFPI;TGFB1;THBS1,0.9996626926295505,False
0,response to sterol (GO:0036314),2,3,1375,1490,0.983170169319907,TGFB1;TGFBR2,0.9996626926295505,False
0,response to testosterone (GO:0033574),2,2,1375,1490,0.8515466891432022,MSN;NCOA4,0.9996626926295505,False
0,response to thyroid hormone (GO:0097066),5,5,1375,1490,0.6688640573582811,CTSB;CTSL;CTSS;HPN;LMO2,0.9996626926295505,False
0,response to tumor necrosis factor (GO:0034612),15,17,1375,1490,0.8620461040525337,ASAH1;CCL2;CCL25;CCL5;CXCL8;GBP2;GGT5;GPER1;IGBP1;NFE2L2;PYCARD;SMPD1;ZFP36;ZFP36L1;ZFP36L2,0.9996626926295505,False
0,response to type I interferon (GO:0034340),3,3,1375,1490,0.78573494905485,ISG15;SMPD1;TRIM56,0.9996626926295505,False
0,response to unfolded protein (GO:0006986),15,15,1375,1490,0.2979678119436911,DDIT3;DNAJB1;DNAJB2;DNAJB4;DNAJC4;HERPUD1;HSP90AA1;HSP90AB1;HSPA1A;HSPA1B;HSPA5;HSPA6;HSPA8;HSPB1;OPTN,0.9996626926295505,False
0,response to UV (GO:0009411),11,12,1375,1490,0.7644503551925809,AQP1;ATF4;AURKB;BCL3;BMF;CDKN2D;MSH6;MYC;NPM1;PCNA;SMPD1,0.9996626926295505,False
0,response to vitamin (GO:0033273),1,1,1375,1490,0.9228187919463087,CDKN2D,0.9996626926295505,False
0,response to vitamin D (GO:0033280),2,2,1375,1490,0.8515466891432022,CDKN2D;FES,0.9996626926295505,False
0,response to X-ray (GO:0010165),3,3,1375,1490,0.78573494905485,ANXA1;NUCKS1;PRAP1,0.9996626926295505,False
0,response to zinc ion (GO:0010043),6,6,1375,1490,0.6170665040948453,HVCN1;MT1E;MT1F;MT1G;MT2A;P2RX4,0.9996626926295505,False
0,reticulophagy (GO:0061709),1,1,1375,1490,0.9228187919463087,ATG2A,0.9996626926295505,False
0,retina homeostasis (GO:0001895),9,9,1375,1490,0.48435833424020347,ACTB;ACTG1;ATP1B2;B2M;HSPB1;JCHAIN;LYZ;PRDX1;TF,0.9996626926295505,False
0,retina vasculature development in camera-type eye (GO:0061298),1,1,1375,1490,0.9228187919463087,ACVRL1,0.9996626926295505,False
0,retinal metabolic process (GO:0042574),2,2,1375,1490,0.8515466891432022,CYP1B1;CYP27C1,0.9996626926295505,False
0,retinoic acid metabolic process (GO:0042573),4,5,1375,1490,0.9493869114655107,CYP26A1;CYP27C1;CYP3A5;SCPEP1,0.9996626926295505,False
0,retinol metabolic process (GO:0042572),3,4,1375,1490,0.9680339116802187,CYP1B1;CYP27C1;DHRS9,0.9996626926295505,False
0,"retrograde protein transport, ER to cytosol (GO:0030970)",2,2,1375,1490,0.8515466891432022,HERPUD1;OS9,0.9996626926295505,False
0,"retrograde transport, endosome to Golgi (GO:0042147)",4,5,1375,1490,0.9493869114655107,CLN5;DENND2A;RHOBTB3;TBC1D10C,0.9996626926295505,False
0,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",4,4,1375,1490,0.7249686281797271,CENPE;DNAJC28;KIF2C;TAPBP,0.9996626926295505,False
0,rhodopsin mediated signaling pathway (GO:0016056),3,3,1375,1490,0.78573494905485,PDE6A;PDE6B;SAG,0.9996626926295505,False
0,riboflavin metabolic process (GO:0006771),2,2,1375,1490,0.8515466891432022,ACP5;RFK,0.9996626926295505,False
0,ribonucleoprotein complex biogenesis (GO:0022613),6,6,1375,1490,0.6170665040948453,EBNA1BP2;GLUL;NPM1;RPL14;RPL7;RPS6,0.9996626926295505,False
0,ribose phosphate biosynthetic process (GO:0046390),2,2,1375,1490,0.8515466891432022,G6PD;TKT,0.9996626926295505,False
0,ribose phosphate metabolic process (GO:0019693),2,2,1375,1490,0.8515466891432022,G6PD;TKT,0.9996626926295505,False
