gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54
DDX1,0.01137528,-0.007000315,0.011453562,0.014479162,0.008094315,0.023011185,0.016893033,0.016912041,0.0055425637,-0.0047760005,0.0041998257,-0.009150967,0.005640388,-0.009566306,-0.014145818,-0.015516796,-0.0077252444,-0.0058845067,0.016952097,0.007086071,0.0052659865,0.007327657,0.012108408,0.018225769,-0.005154756,-0.0032471782,-0.0013090263,0.008561003,0.0045568366,0.020714054,0.026697688,0.003342148,-0.0007267729,-0.009278842,-0.012165758,-0.011059284,0.011005062,-0.016212177,-0.015766513,0.0046917973,0.0037088243,0.020774102,-0.008332694,-0.006380282,-0.009208978,0.013957144,0.030790828,0.013163275,-0.006294816,-0.0343006,-0.015868165,0.0132855205,-0.0073358123,0.004746218,-0.005316975
MYCN,-0.003936175,0.024043564,0.007454035,0.011898757,0.018089468,0.0026556714,-0.00032053224,0.0058445125,-0.017107058,0.007692857,0.06531198,0.051078,0.031972814,0.077416174,0.07561351,0.004509491,-0.008913424,-0.15452695,0.042538833,-0.0038177832,0.040623657,0.018525466,0.039946385,-0.014363319,-0.00046883954,-0.08422392,0.017091563,-0.031872865,-0.0013768277,0.032846652,0.02535292,0.010780051,-0.037471525,-0.008472041,0.006808441,0.049596917,0.0113397855,-0.011389301,-0.070922405,0.031054193,0.008127129,-0.0010917858,0.0019659386,-0.08285165,0.02221578,-0.021773718,-0.007198875,-0.023571927,-0.0023771245,-0.0012464377,0.026287686,-0.0031603996,0.06956482,-0.063124426,-0.027304946
RHOB,0.006852078,-0.0051067723,0.0010967233,0.0033912314,-0.0048393873,-0.0050471714,0.004715482,-0.007044625,-0.0044855922,-0.0062320335,-0.0027358567,-0.002015005,0.0039594173,0.0013998678,0.0067093913,-0.0013228268,-0.004278827,0.0043188184,0.004446902,0.005928158,0.0036137577,-0.0070261452,-0.0111254435,-8.6506494e-05,-0.0038593172,0.003294872,-0.001843399,-0.00087636936,-0.0016291441,-0.005443653,-0.0048722737,-0.00045989864,-0.002717172,-0.002127299,0.0139259305,0.017765371,0.0005630611,0.01706297,0.0017970664,0.0029065942,-0.0019250755,0.0051918663,0.008748547,0.007479416,0.0055642123,-0.0019288558,0.0028901065,-0.0012639478,0.001958852,-0.004983127,0.005525399,0.0025360903,0.0019841797,0.0029452266,-0.00036329962
FAM228B,-0.004604562,1.671676e-05,-0.0039144517,-0.005916352,0.0037097533,-0.0009987174,-0.0019761617,0.00018163062,-0.0022803268,0.0009440799,-0.0009782584,0.004614473,0.00552954,0.0015280831,0.0039609387,0.0029158483,-8.892631e-05,-0.0012861056,0.0015710467,0.00024373713,0.0015318979,-0.0036026854,-0.00705196,0.0063075298,0.0027866822,0.007228548,-0.0027173136,0.0015228011,0.005429856,-0.009811628,-0.0052696103,0.008239369,-0.0032325746,0.005865151,-0.0033978957,0.0082417885,-0.0025294907,0.0011530047,0.00010827731,-0.005038807,-0.0022047851,0.0048153615,-0.007831214,-0.0015524826,-0.0013112607,0.0004365108,-0.008439706,-0.006543146,0.00012867812,0.0061925934,0.0024053387,-0.00040078614,-0.0017318522,0.012521984,0.010406304
CENPA,0.0026056506,-0.010411566,0.003170233,-0.008772022,-0.016873905,-0.0062659304,0.010485249,0.008317583,0.022498107,0.0067575104,0.013293389,-0.009756353,0.004040429,0.028797843,0.00020333457,-0.023611639,-0.002332881,-0.028227251,-0.004959557,0.0007772833,0.0017473268,-0.0030740164,0.005135995,0.0023533031,-0.0018639268,-0.0043843677,-0.0011522559,-0.007938042,-0.010038269,-0.012355191,-0.008382791,0.0074787945,0.027642922,0.012175702,0.0154792685,-0.012768233,-0.029497577,0.0011849742,-0.013718472,-0.009441222,-0.009690061,-0.0067247106,0.008299108,0.007965822,-0.0036921059,0.01621688,0.018581692,0.039523147,0.0078794835,-0.019525686,-0.010447267,-0.0036028265,-0.019027965,-0.00014417089,0.00095504394
MAPRE3,-0.0049042553,0.003897296,1.996981e-05,-0.0074679786,-0.0014361038,0.0010566778,-0.0028949368,0.0024157441,-7.707987e-05,0.006082523,-0.005989404,-0.008883178,0.010733047,0.00097510056,0.0019192388,-0.0018298232,0.0019074036,-0.005993125,-0.017053943,0.0018298207,0.0030101994,-0.004402602,0.008169756,-0.0017657652,-0.0076110177,-0.008416285,-0.00039877527,-0.009927192,-0.0021218169,-0.002810042,-0.005072105,-0.0038724681,0.0031240438,0.0061602364,-0.0019991999,-0.00018015302,-0.003401456,0.0031075282,0.0038291293,-0.0040408215,-0.0057587954,0.0014683492,-0.0019164965,-0.0063550067,-0.0044071637,0.013007395,-0.01006847,0.008035864,0.007844298,-0.0005505621,0.011746336,-0.007977917,-0.0013654195,-0.0067706876,0.007536286
ABHD1,0.0011676478,-0.00034417782,-0.0019619034,4.8233716e-05,-0.001991427,0.0016147156,-0.0014074907,-0.0025582656,0.0023585374,-0.0012160033,0.00081353105,0.0028543833,0.0019414676,-0.0013050695,0.0019390627,-0.001976598,-0.0003341545,0.00079798215,0.0037760301,0.0007360223,-0.0030035132,-0.0013518828,0.0009897914,0.0022238966,0.002563509,6.981376e-05,-0.0009029499,-0.0014064483,0.0016738635,-0.00047509186,-0.0007929004,0.0007107138,0.0014504448,0.0001859322,0.0030375626,0.0013885234,-9.28334e-05,0.0031202731,-0.0038204289,0.00046598326,-0.0021078058,-0.002981238,-0.0029809366,-0.0005483734,-0.0024695783,0.0018471293,-0.00010144091,-0.00051743403,-0.0018061975,0.002047636,-0.0010523779,-0.000700491,-0.00020740392,0.002531793,-0.0014721175
TCF23,0.0019246762,-0.00038625195,0.0035298301,0.0019924222,-0.0037384978,0.0017204098,0.0018159506,0.0015534281,-0.0017196839,-0.0021664961,-0.004606943,0.0029199957,0.001041969,-0.0027505637,-0.0019167985,0.0019545876,-0.002439111,-0.00027103914,0.00329865,0.0011966163,0.003418324,-0.0040800357,0.0014221676,0.0068751276,-0.0023376562,-0.00400439,-0.0010189826,0.00033115764,0.0017116027,0.0025629653,0.0036411409,0.002962198,-0.0030806987,0.000422742,2.7347221e-05,-0.0012809399,-0.0051726797,-0.0007724998,0.002278025,-0.0009171484,-0.0006167601,0.0009560576,0.0014873769,-0.0011203031,0.00015394743,0.004622119,2.6959753e-05,-0.0052325404,-0.0029165049,0.0005322641,-0.0009755766,0.001876731,0.0027962248,0.002854033,-0.0019782581
FNDC4,0.0036945106,0.0043242266,-0.0011974204,-0.0029845561,-0.00017562405,-5.9552003e-05,0.005387655,-0.0059631052,-0.004608643,-0.0009830719,8.217359e-05,-0.002732107,0.0012334359,-0.0021445733,0.0040950314,-0.002132539,-0.006538825,0.009310868,0.007429403,-0.0025283294,-0.0029440708,-0.0033846796,-0.0013811169,0.0048370506,0.0012013979,0.006343087,0.0020865805,-0.0047478196,0.006779045,-0.0056885434,-0.0080297375,-0.0038292557,-3.5646714e-05,-0.004741872,0.0047155945,0.004503158,0.004794787,-0.0017279952,-0.002226946,0.010486689,-0.0070531927,-0.009307285,-0.0029996354,-0.0014115912,-0.005216002,0.008244201,-0.0017255491,-0.006263797,0.012373217,-0.0074462285,0.0019391767,-0.006181148,0.000951109,0.0013495187,0.0025191552
FOSL2,0.0053573595,0.0010884576,-0.0023147177,0.000689654,-0.0024076744,-0.007332958,0.004061103,-0.0056933183,-0.011596608,-0.004712869,-0.008798255,0.004670619,0.00010163351,-0.0056781843,-0.006455789,0.014212492,-0.008558833,0.004728155,0.007079701,0.0009772497,-0.006102442,0.0068298574,-0.013973601,0.00954922,-0.0020963703,-0.012331719,0.0022427316,-0.0074148136,0.0030587714,0.006468527,0.0027177958,0.010560022,-0.0022550223,-0.0032859764,0.0013694937,0.006644393,0.008272089,0.0015402664,0.006019297,0.0008183082,0.017931137,0.00038793357,0.01107145,0.028611202,0.0020831774,-0.0058130585,0.0017130875,-0.01629477,-0.0034949996,-0.0020435136,0.012977692,5.3833013e-05,0.0105780335,0.00415349,-0.0042310013
PPP1CB,0.00078479474,0.0029004547,0.0023260955,0.0077334824,0.0032748457,0.0067382073,0.000607425,0.0016339088,-0.0028911924,-0.0032198443,-0.008378269,-0.0028293235,0.00044421206,-0.009202818,-0.002432417,0.00519313,0.008730367,0.0036606975,0.0036698945,0.002396836,0.008285976,0.0023547357,0.005236841,0.0008484341,-0.0024357203,-0.0016206339,0.0041280985,0.009101851,0.0026375954,0.007825074,0.007745132,-0.0074472423,-0.0017067436,-0.008519088,-0.000749186,0.0049913423,0.008959721,0.007700653,-0.0027490843,0.0058721486,0.004083919,0.011244396,-0.007735868,-0.008264055,-0.003579265,0.007659232,0.008277387,-0.010129025,-0.005677686,-0.013612002,7.290854e-05,0.008778346,0.002405743,-0.0006551137,-0.0033619595
WDR43,0.004117009,-0.006480621,0.0050754542,0.0076965387,-0.0037426273,0.013105957,0.006132672,0.025213744,0.0090776095,-0.0036429225,0.006345995,-0.007555199,-0.0064210193,0.009988306,-0.013252593,-0.004270123,-0.008605592,-0.017444568,0.011282062,-0.005142786,0.0033569115,-0.0019113448,0.0030214386,0.0011836196,0.00016384736,-0.0036437577,-0.0038486926,0.013803685,-0.008177691,0.011053279,0.017051984,0.011458136,0.011308953,-0.0032024672,-0.00090917124,-0.014620537,-0.004540911,-0.009756587,-0.0047896453,0.00217915,0.0033744958,0.013972719,0.0011534584,-0.0077331457,-0.0016064729,0.0034515688,0.034818124,0.020415504,-0.00805937,-0.0284432,-0.014025281,0.007884913,-0.0073980116,0.0020031775,-0.0049804896
YPEL5,-0.0032270004,0.0036876202,0.0001676216,-0.0058913534,6.913548e-05,-0.0062894938,-0.0054372572,-0.008683061,-0.006364428,-0.003253374,-0.005116452,-0.0012904187,0.010721683,-0.004498552,0.0049673435,0.008148504,0.0049321423,0.00781691,8.474497e-06,0.006643266,-0.0013193652,-0.015020175,-0.0019357147,0.0012096608,-0.016213221,0.005311468,-0.0023363084,-0.014398681,0.002521351,-0.013256951,-0.0065536574,0.001292713,-0.007749536,-0.0040502204,0.0059751444,0.019936413,0.001991711,0.0068892213,0.012446752,0.00812687,0.0012406282,-0.008561018,-0.0024491032,0.0033346075,0.0064936327,0.002166004,-0.015341528,-0.0076078074,0.006884587,0.019003194,0.013600742,-0.007093496,0.0052055577,-0.00056956033,0.0021143663
LBH,-0.007308558,0.0064708577,0.004832693,-0.0059066163,0.0011105443,-0.003813605,-0.0036186997,0.0028983934,-0.005101905,0.006071729,-0.0020099669,-0.009180023,0.011588313,-0.0053300424,-0.0012919088,-0.0037099759,0.0021282015,0.011460873,-0.016766272,-0.00083729526,0.003000233,-0.01254003,0.0052389917,0.015134561,-0.007097752,-0.011631464,0.00476474,-0.013565076,0.009494985,-0.00490323,-0.0005441929,-0.004379342,-0.006367868,0.0074143605,-0.0065335683,-0.0029633988,-0.0047002984,-0.0025332528,0.008711406,-0.0055024712,0.0077947984,-0.0037057726,-0.0033215338,0.0026225108,0.0061352393,0.007443979,-0.009209242,-0.021297054,0.01327781,0.0035504687,0.011202698,-0.022197478,0.010818751,-0.007330993,0.0006385292
RASGRP3,0.0010647536,0.0011846935,0.002404028,0.0016891167,-0.0025854458,-0.001561089,0.00031759913,-0.0006693566,-0.003969969,-0.0023975738,-7.779821e-05,0.002439767,0.007594158,-0.0022335663,-0.009616567,0.008673175,-0.004527441,0.00092485815,-0.0038650364,-0.0016100565,-0.0012875189,-0.004632705,0.00010281298,0.008058606,-0.008217406,-0.0050717588,-7.786189e-05,-0.005067301,0.0035550802,-0.009845717,0.005198436,0.006513621,0.0017609174,-0.0037455573,-0.0038793043,0.0051250947,-0.017805072,-0.00521246,0.0066957944,0.004359305,0.018129652,-0.018063176,0.008236815,0.00893686,0.00072744023,-0.0086476235,-0.0036402482,-0.006802435,-0.00060178334,0.0060934466,0.008453203,-0.00277069,0.006345396,0.004938016,-0.002316333
CYP1B1,0.0007811404,-0.0025681776,0.0001671654,0.0017064016,0.00041692026,0.001159697,-0.0018545903,-8.267792e-05,-0.00087047426,0.00025843675,0.0006970258,-0.0010145152,-0.0011322413,-0.0020551123,-0.00079269876,-0.0015575411,-0.00029795492,0.0006972177,-0.00080623565,0.0021865715,-0.00031494233,-0.00052585406,0.0016198938,-0.004349308,0.0018325621,-0.0009656422,-0.0019925886,0.000198536,0.00060957763,0.0017382049,-0.0009974429,-0.0016109332,0.0009700163,-0.0016145813,-0.00015558291,0.0017364186,0.0032313555,-0.0013281481,-0.0005715328,0.00036355027,0.0007445236,0.000913,-0.00073976954,0.0007228833,-0.0049599353,0.00033571682,0.001124548,-0.00042706227,-0.00076649594,-0.0010890617,-0.00071831484,-0.0044837715,0.000114998016,0.0017286076,-0.000958844
SRSF7,0.0050392537,-0.013022969,-0.0055099004,0.01862895,-0.007419369,0.005194829,-0.005251997,0.016688088,-0.0005229947,-0.0053919917,0.022570824,0.0019242979,-0.02602131,0.015376904,-0.003248169,-0.0037519287,-0.0011766509,0.0062829754,0.0044716615,-0.0008952612,0.0054555936,0.008111835,0.002902627,-0.0067869173,0.0072189295,0.004319207,-0.0078118695,0.023064697,-0.022366453,0.00802075,0.00951816,0.0005527511,-0.000854101,-0.0014255884,0.0016996706,-0.013913859,-0.0048146853,-0.0055705975,0.0020746018,-0.0033930836,-0.0065039718,-0.0067226626,0.0050564953,-0.010007262,0.0003470437,-0.022303699,0.028074687,0.013508323,-0.0048464914,-0.03307238,-0.016256547,0.012377283,-3.7745387e-05,0.0032503041,-0.0015890216
PKDCC,0.0030084474,-0.0038041826,-0.0028667627,-0.0017913731,-0.0049747964,1.1294556e-05,0.0037480001,-0.0027195632,0.0024304262,-0.0029293955,0.0061104037,-0.0026678222,0.010628404,0.007158826,-0.0029534418,-0.0035198547,-0.0016005164,-0.007069126,0.0043699974,-0.0030858861,-0.0031506128,-9.177562e-05,-0.00017703157,-0.00044530493,0.0039937217,-0.006332512,0.0036760033,-0.005807078,0.0043808557,-0.0040942165,-0.0036962095,-0.0028014092,-0.008972596,-2.2348942e-05,-0.003649398,-0.006012376,-0.005733332,0.00079752796,0.00029426836,0.005685512,0.004237398,0.0008634337,-0.0007014474,0.00656376,-0.0014712699,0.002103771,0.0007411588,-0.00089435274,-0.002240741,-0.0068452493,0.0031470335,0.0035240918,0.0048795254,-0.0010081665,-0.0012819627
ZFP36L2,0.0038418001,-0.0017323442,-0.010055644,-0.009384135,-0.0056769014,0.0073385886,0.0024577132,-0.0037431514,0.0074731093,0.0055010393,0.0011216704,0.005241451,0.012490196,0.010514616,-0.0128637655,0.00041483218,-0.0010743601,-0.0055119894,0.007001086,0.0039837756,0.0011543055,0.00755702,-0.014328211,-0.0011885517,0.026705401,-0.008456626,-0.00012520827,-0.010700092,0.004363343,-0.00211987,-0.013189555,0.017682604,0.00418212,0.0034963677,0.003897827,-0.0074560395,-0.0062466455,0.0008655959,-0.00031055187,-0.0030875541,0.008294966,0.015337818,-0.012271662,0.0133236395,0.0036268495,0.00083285506,0.02206697,0.013260003,0.005998428,0.013485021,-0.017280241,-0.017818673,-0.0039205374,0.00085634424,-0.0014642766
PLEKHH2,-0.0051165433,0.0035316693,0.00027833477,-0.0010923543,0.0005694741,0.0034200354,-0.00665039,0.0025329601,-0.0028123641,-0.004119833,-0.013398338,0.009422537,0.0006341003,-0.003874482,0.0047856313,0.008733296,0.0028710042,-0.004148259,0.000440046,-0.00045689585,-0.0029218274,-0.00029255945,-0.0011898113,-0.0029860341,-0.008056009,0.0024772221,-0.0029736608,0.0021992926,0.00054178643,0.005451795,-0.008354248,0.0035695215,0.0028369958,-0.01095445,0.0028420377,-0.0035648933,-0.0060520843,0.003703004,0.006360125,0.003272349,-0.0035237095,0.0065010027,-0.006855126,-0.0020747308,-0.0020584974,0.014323605,-0.013568696,-0.017192781,-0.007037153,-0.000905811,0.0032568227,0.0042371023,0.0028989404,-0.00082404685,0.0001382087
LINC01118,0.0030689545,-0.00010942442,0.0014925007,-0.0054249587,-0.00023613458,0.00028302922,0.0055547203,-0.003615854,-0.0012289068,-0.0019471536,-0.0023195192,-0.00043851524,0.0012184316,-0.00037489785,-0.0021311126,0.0024268972,-0.0010566156,-0.0004932105,0.0013012124,0.0009287877,-0.0019578352,0.0007122603,-0.0038238047,-0.0017188754,-0.0014112361,-0.0014890548,0.0001951981,-8.229593e-05,0.00016125845,-0.003926334,-0.0031689228,-0.00026787672,0.0018017573,0.000405352,0.0029485067,0.0009400444,-0.000924956,0.004822276,0.00013820523,-0.00015659953,0.0014755625,0.0036082645,2.1779895e-05,0.0011934714,0.0010864497,-1.1641505e-05,-0.0009051276,-0.0025960205,-0.0005928383,0.00055070414,0.0017568481,-0.0018913399,0.0006593802,-0.00045302082,-0.0058423523
CALM2,-0.0105927335,-0.0071592024,0.0006490226,-0.0038705915,-0.008363109,-0.01380561,-0.015406988,0.010030596,0.016068539,0.0075378777,0.023548527,-0.014314077,-0.019123346,0.030134207,0.0052686227,-0.014821449,0.00894457,-0.0055148867,-0.00025181432,0.006916716,0.004871462,0.006337717,-0.008468861,0.0024700705,0.007771297,-0.0026864845,4.0314953e-06,0.005249596,-0.023152817,-0.012087891,-0.00925519,0.007441298,0.017023,0.011165361,0.01913617,0.0047480315,-0.016701445,0.01506021,-0.0029225878,-0.0043834457,-0.015513187,-0.016524948,0.0013263257,0.012532835,0.0027361352,-0.011749546,0.020775685,0.027216144,0.0044083223,-0.010074942,-0.016092565,-0.0016986058,-0.012197319,-0.002377486,0.00026001103
BCYRN1,0.0037012864,0.005507836,0.009426866,0.0009829436,-0.001253213,0.0027641396,0.010984669,0.01215489,0.0024383396,-0.0009224592,-0.004863094,0.00027770648,0.010701044,0.000105933075,-0.0027280513,-0.0037510502,-0.007699077,-0.010058747,0.0061476906,-0.00224894,-0.0013642011,-0.006519876,0.008024481,0.011559333,0.000996361,-0.001852567,-0.005731544,-0.00039577103,-0.0017259768,0.0059949886,0.011173985,0.005060174,0.00092583196,0.0023456004,0.00052878633,-0.0055996324,-0.005863401,-0.0075785024,-0.0005003259,0.00035050727,0.00063164847,0.006169025,0.0015644182,-0.0069173207,-0.0054583712,0.014873347,0.020105267,0.011038505,-0.00022649256,-0.017900841,-0.00804554,0.0012507215,-0.0026594186,0.007972933,-0.0031302038
MSH6,0.0066547547,-0.0049057566,-0.0021287317,0.015668016,0.0051765013,0.011263775,-0.00025760406,0.0053150156,-0.011274776,-0.0116404975,-0.0023479424,0.007515896,-0.0080630155,-0.008537619,-0.008343231,0.008378013,0.0049539283,0.012746984,0.014545312,0.004328932,-0.001437724,0.0057682437,-0.0011666236,-0.004888799,0.0031612786,0.009211884,-0.0005788163,0.013739216,0.004593501,0.009243285,0.012069528,0.0007792934,-0.01594973,-0.015167199,-0.009755115,-0.0017542463,0.014974573,-0.004241664,0.0031011582,0.010897163,0.007843423,0.0023566964,-0.0053957007,-0.008419404,-0.0077829375,-0.010562324,0.013611627,-0.011640903,-0.010497486,-0.011526538,-0.0036048666,0.004303693,0.0077917124,0.0048988084,-0.0061798836
RTN4,-0.0026893627,-0.0024749385,0.0077026254,0.003118963,-0.009731725,-0.0069560595,-0.0057872306,0.007731611,0.006152778,0.0019594864,-0.00054922106,-0.009047058,-0.005683196,0.014994484,0.0002616273,0.0035556832,-0.003022021,0.0002764447,0.004151021,0.001028317,0.015761446,-0.009826146,-0.008501507,0.018176641,-0.0066163647,-0.005219993,0.0012564452,0.010468928,-0.016985735,-0.0050361473,0.001238134,0.009105415,0.0022323865,0.009840016,0.013662882,0.00866081,-0.011792094,0.015080018,0.0058592237,-0.009501778,0.0009842492,0.0012998485,0.0073737055,0.004295043,0.0059755547,-0.006916411,0.020372774,0.012093134,-0.004925037,-0.0022985116,-0.008942304,0.0010082532,-0.009376417,0.0024061715,-0.00547601
UGP2,-0.0065165455,0.0018060177,-0.003677565,-0.0049894424,0.0020871982,-0.00076805655,-0.0056640375,-0.0017409731,0.008379512,-0.0032801863,0.0032156808,0.00337469,-0.002401034,0.0041371826,-0.00512996,-0.0008590317,0.011557947,-0.0051111323,0.0082586855,-0.0038294494,0.0022852197,-0.0016274225,-0.0050658584,-0.0011663897,0.015483849,0.003939039,0.0020868678,-0.002403088,-0.002613414,-0.002460178,-0.0085539315,-0.0024015133,0.0008151726,-0.010336705,0.0046652295,-0.00434471,-0.0030263113,0.0066334647,-4.372091e-05,0.019765364,-0.0043157013,0.0044391905,-0.015983384,0.0024501258,0.00053633587,1.5969057e-05,-0.008797061,0.0064042653,-0.012862747,0.010388667,-0.0045700893,0.014322191,-0.00045916066,0.006569828,0.0036369334
LGALSL,0.00084871764,-0.0013870444,0.0023654392,0.0049440037,-5.406383e-06,-0.003253806,-0.0004193368,0.0030994546,-0.0007527715,-0.003469082,0.008644468,0.0016047054,-0.0025318342,-0.00077350717,0.007857209,-0.0021430268,-0.0006231562,0.010553114,0.0017860526,-0.005775959,0.0022372373,-0.0001388941,-0.0073933564,0.007199734,0.004056333,-0.0057576317,-0.0025611294,-0.001005889,0.0014423107,0.0004534442,0.0036112452,-0.0010127127,0.002465933,-0.004128481,-0.0022251168,0.00019045311,0.00093836966,-0.0009235578,-0.002730178,0.002643076,0.013544617,-0.01146948,0.0069721662,0.014044412,0.0042557707,-0.0045891963,0.0071885167,-0.0070604663,-0.00093888986,-0.007324429,-0.0013027063,-0.0003611741,0.0021975327,0.0049336464,-0.0019157666
MEIS1-AS3,0.00033128296,0.0006969929,0.0017100294,0.000119311364,0.0015012923,0.0016399579,0.00064746436,-0.0003210744,8.03683e-05,0.0024373552,-0.0011470917,0.0014295756,-0.00056460756,-0.00017812572,0.00017460457,0.00034435303,0.00029062963,0.00060126587,-6.539533e-05,-0.0010318836,0.0013528524,0.00069657195,-0.00025303403,0.00036215497,-0.0024699888,0.0020406991,0.0037922603,0.0012154497,0.0016303752,0.0027491357,0.00075595017,-0.00045108865,-0.0013670177,0.0030103489,-0.0013186529,-0.000438477,0.0015347901,0.00019701483,-0.0008400782,-0.0015576244,0.0014287337,0.0012090609,-0.00011862519,-0.0008550289,0.0037303613,0.00030836463,-6.5794164e-05,0.001546312,0.002570812,-0.0006065744,0.0006555567,0.0030619577,0.0015162599,-0.0025596328,-0.0016104155
MEIS1,0.004736349,-0.008682009,0.002345984,-0.0008480646,0.008953305,-0.004355106,0.007403371,-0.005746082,-0.0014818565,0.00027040843,0.0100713605,-0.010761275,0.0052332734,-0.01241612,0.007239764,-0.019393478,0.008774355,0.00583686,0.0025212956,-0.0023644126,0.002331869,-0.0031823062,0.008205552,0.002301118,-0.004047948,0.00021558054,0.0007456804,-0.008063275,0.011686001,-0.010839289,0.0006704517,0.00047182455,0.006608207,-0.0001583276,-0.011289813,0.0060595735,0.01798293,-0.0055828085,-0.007851681,0.0019344733,0.002263803,-0.008075653,-0.0013432485,-0.0044199834,-0.004077761,0.0074790483,-0.010170145,0.0030489776,-0.0039889496,0.00034894634,0.011104594,0.004617421,-0.0006132642,0.0019613,0.00045926138
PLEK,-0.0028583778,-0.0025162771,-0.016267695,-0.018192409,-0.0008840718,0.005153387,-0.012092429,-0.023889512,0.008687528,0.0057303575,0.014073099,0.011182603,0.009809128,0.011157201,-0.011844597,0.0047141,0.035977963,-0.0036850981,0.00022614755,0.004561799,0.0026405156,0.019653019,-0.025418429,-0.0016239262,0.03999248,-0.0016825134,0.0065825144,-0.001706245,0.016525786,-0.0070216777,-0.011165538,0.031616375,-0.0019564757,-8.285612e-06,-0.003234752,-0.008950608,0.0099162115,0.028426304,-0.007861823,-0.007524496,0.0015857384,0.0041005523,-0.03446188,0.012812421,0.0021464662,-0.012032975,0.027211005,0.0020706241,0.002091726,0.056946613,-0.025963703,-0.021194594,-0.008675461,-0.0051662116,-0.010252521
ARHGAP25,-0.0036153176,0.0022109344,-0.0026207317,-0.0094018085,0.00037258185,-0.0061086663,-0.0023739226,-0.0030927279,-0.0013888662,-0.0034807334,0.012872422,0.0032232758,0.006310466,-0.010943984,-0.009987868,-0.0022091742,-0.0024631172,-0.0003926769,-0.006937258,-0.008011207,0.005434135,0.004754756,-0.013377344,-0.0021785111,0.010076981,-0.0023798079,0.0050971755,-0.0020921263,0.0071034096,-0.008847241,-0.0061386125,0.0046762065,-0.0012360422,-0.0065259,-0.0021679152,0.0013848682,0.00043969692,0.0108004855,-0.0032266974,0.004522885,0.013716502,-0.008619328,0.0007487084,0.006844909,-0.0058358344,-0.0060476637,0.004430209,0.0013488214,-0.00084876746,0.013868549,0.010419025,0.0035100947,0.0003711629,-0.003303612,0.0068682437
AAK1,-0.004203634,0.008897463,0.0037508698,-0.011086445,0.0028262537,-0.008027449,-0.00052557234,-0.012228656,0.00028645192,-0.0073088873,-0.010792191,-0.0032890951,0.018321551,-0.0013416115,0.0049191355,0.004958038,0.004816285,-0.0007229492,0.0029971965,0.008771134,0.0014415946,-0.005224767,-0.011949209,0.0004860907,-0.0005002889,-0.007832206,0.0012088366,-0.017164035,0.011022519,-5.216674e-05,-0.009539959,0.003891012,-0.005393374,-0.007624798,0.013474631,0.02480766,-0.0014956365,0.02262315,-0.0010914162,0.019191347,0.008188916,-0.0015845451,-0.0038005935,0.015387032,-0.00072530453,0.0087231565,-0.014819693,-0.0023685803,-0.012888694,0.015362447,-0.0033756352,0.015832564,-0.0020905042,0.006126486,-0.006547865
NAGK,-0.0001367448,0.0002732444,0.001785869,-0.00047102774,-0.0019787056,-0.0019432037,-0.0018632241,-0.0013305974,-0.0020244736,0.0014612146,-0.002099466,-0.0020046516,0.0026292144,0.0036512124,0.008648173,0.0007755713,0.0003252476,-0.0013830076,0.0004985134,0.0021279203,0.0046239416,-0.000907769,0.0018068585,0.0037439638,-0.0017249103,-0.0033348638,-0.0023306673,-0.0040764967,0.0020036842,0.0032773144,-0.00611622,0.0042312276,-1.9813253e-05,0.0018279932,0.0037790113,0.00390945,-0.006976321,0.003999315,0.0070089805,0.0025608987,-0.0083441315,-0.006956358,-0.0015097507,0.0018222245,0.0008257625,-0.0023828894,-0.0033141498,-0.0011897833,-0.00060513424,0.009310929,-0.00129518,0.0060639353,-0.001025697,0.0013756414,0.007209698
CTNNA2,0.001605888,-0.0017124257,0.00065237907,0.00029037386,-0.0038262827,0.0004193841,-1.0779886e-05,-0.0016880548,-0.002900052,0.00050431537,-0.0026036,0.00064266444,0.0025781037,0.0020867048,0.0006864367,0.0010142949,0.0009735929,-0.0003885939,0.00030934982,-0.002199136,-0.0006403131,-0.00037043518,-0.0027536056,0.0015062565,-0.0031579118,-0.000881253,0.004614362,-0.0012124768,-0.0010940775,0.0010164198,-0.00063312385,-0.002459439,-0.0034329207,-0.0011795356,-0.0014890918,-0.0026993132,-0.0027010392,-0.0029047846,0.00043416902,-0.00064876763,0.004717799,-0.00039119326,0.0018783926,0.00052849774,-0.0037997973,0.0015737963,-0.003161783,-0.002655924,-0.0009294508,0.00083393755,0.0026791538,-0.004109315,0.0009717744,-0.002031054,-0.0024034479
