gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54
CSF1R,-0.0018401732,-0.001954119,0.001577488,-0.0012128566,-0.0025319553,-0.000844486,-0.0036372999,-0.00093854207,-0.00021734409,0.003034884,0.000769722,0.011938348,-0.020322116,0.007132255,-0.014073406,0.014154914,-0.004256108,0.0037898708,-0.0030815369,0.0024692432,0.00091104134,0.011165797,-0.008428374,-0.0004975083,-0.0052641584,0.006132029,0.0076737916,0.013664558,-0.02339281,0.015188819,-0.016171219,0.0044735125,0.008427295,0.0134625705,0.0060121827,-0.014560122,0.013824528,0.0007167627,-0.0013328289,-0.004042849,0.0045708804,-0.013829347,0.0009456394,-0.0040680612,0.006787104,-0.0013008312,-0.0044184863,-0.006023336,-0.0054930276,-0.0072541763,0.002017615,0.00014213864,-0.00021468733,0.009800873,-0.0012193217
CAMK2A,-0.002352599,-0.0021339965,0.0020327808,-0.00022436357,0.0023149876,-0.002170326,-0.0038173604,0.0010902949,0.00025181755,-0.0014156515,-0.002812464,0.0018305209,-0.0007491501,0.0055870884,0.00071251165,-0.004029694,-0.0014231233,0.00033552732,-0.005940338,-0.00043276112,0.0022858097,0.0011929102,-1.02463655e-05,0.0010203236,0.0013595427,-0.0061692484,-0.00025323033,-0.0008188549,0.00021255978,0.00066208903,-0.00043276898,0.0012971038,-0.00253445,-0.0016616575,0.00031816744,0.001862137,0.0017779992,-0.002930055,0.002207342,-0.0034338855,0.0006127721,-0.0016705518,-0.0025045192,-0.0022286305,-0.0018553479,-0.0035238578,0.0011983452,-0.0049746074,-0.00010481307,0.0016342863,-0.002790436,0.0055173384,0.0033600584,-0.0041496377,0.002139883
CD74,-0.0028533516,-0.0012274701,0.0035726754,-0.0060153813,0.00038072225,0.00040221898,-0.00038327114,0.001380224,0.0011424349,-0.0032355133,-0.0042657126,0.0033068103,0.00013589232,-0.0005816254,8.796155e-05,-0.0072941612,0.0075809136,0.0014227905,-0.008486208,-0.0057017105,0.01503554,0.004957765,-0.00093316654,-0.0020264117,0.0010966406,-0.006941923,-0.010311464,0.035271443,0.0022981046,0.0020015761,0.008411737,0.005623433,0.009209535,-0.0035304795,-0.016422896,0.0007486134,-0.007042602,0.012339253,-0.0028138398,0.004492542,-0.017382428,0.0026308268,-0.0038654061,-0.0071221055,-0.008966854,-0.0060413997,-0.003216446,-0.0063882708,0.0034378031,-0.0017857414,0.0042413557,0.0072633475,-0.007188697,-0.0050885906,0.002156
SYNPO,0.0004519341,-0.00024455556,0.0023065868,0.0014829385,-0.0018151952,-0.00017472683,0.0020573086,0.0020507686,0.002041702,0.0011819868,-0.0023072562,0.00050224725,0.0025161179,0.0014117053,0.0025067762,-0.0023764162,-0.0017048041,0.0033155468,0.00371923,-0.001913124,0.0028471434,-0.0027285542,0.0001128782,-0.0014602408,-0.002287207,-0.0030874086,0.00026955624,0.0030338152,0.0030455661,0.0025852434,0.00264059,0.0045239367,-0.0012631827,0.002019241,0.002800412,-0.00473078,-0.0046665743,0.002516989,0.0020890394,-0.002005148,0.0006276417,-0.001714177,-0.0027440754,-0.0003371669,0.00024409547,-0.0017638922,-0.0014674405,0.00416839,0.0014108499,0.00026740172,-0.0045678588,0.0024565964,-0.0012898524,0.002035706,-0.00052755
SMIM3,-0.0060743233,-0.005627347,0.0036887669,1.9742134e-05,0.0057160985,-0.00458105,-0.0037272975,0.0062706517,0.007215718,-0.0018689106,-0.0030778416,-0.00025543693,-0.00033440194,0.00080820645,-0.0014037613,-0.004776897,0.012454898,0.014143313,-0.0027437636,-0.009002954,0.0021721404,-0.004806791,0.007582767,-0.0073311073,-0.0035127834,-0.010737916,-0.010175721,0.037162416,0.01653069,0.0019529122,0.024606517,0.0019213759,0.012043293,0.014668782,-0.0067358897,0.0070223818,0.00020410362,-0.0024103164,-0.007701345,0.00056568626,-0.013779675,-0.013033833,0.004181963,-0.010957608,-0.009319385,-0.006729839,0.006250866,-0.0088979,-9.4840216e-05,-0.005949359,-0.013959211,-0.0010886152,-0.00023214155,-0.010313268,0.004201376
SPARC,0.0026168565,-0.0037294785,0.0021437516,0.005828101,0.0014878223,-0.0025447041,0.00218694,-0.00080501015,-0.003165934,-0.00044554024,-0.009751228,-0.005563832,-0.0066975416,0.001883151,-0.0062096305,-0.0030004361,0.003983531,0.00027591063,-0.0037864647,-0.0016554313,0.0075819995,-0.0012513483,0.0051038708,-0.0013217728,-0.003112,-0.0017922898,-0.0011826272,0.005776619,0.001999114,0.0053882627,0.0057655196,0.0026794926,-0.0034792044,9.756764e-05,-0.00054283877,-0.0032564134,0.001220994,-0.0021135348,-0.00927021,-0.007736804,-0.007757079,-0.0038230899,0.009681921,0.0014165628,0.003038395,-0.0009961469,0.0016298351,-0.010590783,0.0068598166,0.002629275,0.0054998742,0.0035148305,0.0018472922,4.5188193e-05,-0.00017114799
HAND1,0.004346096,-0.044110633,0.0030319137,0.0083067715,0.012894901,0.006272028,0.018073553,-0.00095735386,0.023550296,0.011624554,0.0886502,-0.024182878,-0.06541531,-0.092352174,-0.03214528,-0.1044499,-0.02149371,-0.14571619,-0.06947654,-0.019423531,-0.013161696,0.001506355,-0.010962602,0.040112972,-0.017560376,0.026075566,0.034620572,-0.012979434,0.01056038,-0.005825394,0.031725038,-0.0069860662,0.015375324,0.036703516,-0.0017755612,0.029207952,0.050074097,0.002355656,0.055481207,-0.002765175,-0.007935561,0.014411054,-0.021064784,-0.003539878,0.026777346,0.039414685,0.03436521,0.100122176,0.021584919,-0.022864023,0.040553395,0.01102211,0.026900213,0.050584227,8.0074344e-05
FAXDC2,-0.00035303296,-0.004662788,-0.0053370656,0.0052601458,0.007789831,-0.0019091277,-0.0045890417,-0.007413343,-0.006327011,0.0044442057,-0.009878343,-0.0013721429,0.005230036,0.010739743,-0.013771089,-0.012538651,-0.0083267875,4.5193538e-05,0.006672946,-0.00060412876,-0.007577582,0.0010857102,-0.0077821515,-0.0067938543,0.006660519,0.0023987615,-0.0063857725,-0.0059097176,0.010985402,0.0055070855,0.0017379778,-0.0150684165,-0.019610293,0.0008201907,0.008340981,-0.0022938822,0.008245559,-0.009635719,-0.0073599815,0.0059086205,0.0011106401,-0.007494084,-0.0050793095,-0.00778557,0.0068515,-0.0057255705,-0.010547262,-0.001808338,0.003964944,0.0149468705,0.015707446,-0.0044738124,0.010310113,-0.0053322283,-0.0030958029
ADAM19,-0.0020747373,-0.0010311967,0.00079177174,0.0020801213,0.0036910735,-0.0035110984,-0.001438405,0.0009488637,0.0019645276,-0.0018766362,-0.004099484,-0.0012737388,0.0024393506,0.010021091,0.0011766746,-0.0038184985,-0.00083692616,0.0056040445,-0.001422625,0.002079548,0.008699734,-0.0064906077,0.0026267064,0.0024454216,0.002816859,0.0013169666,-2.1691852e-05,0.013211099,0.009915346,-0.0004482915,0.008987892,-0.0074054096,0.008400238,0.0064554415,-0.006500987,0.006269693,-0.0013658432,-0.0052887374,-0.0010579409,0.005074923,-0.0021337734,-0.00968704,-0.0013154392,-0.0015159467,-0.006524516,-0.0048835934,-0.0067761876,-0.0013975562,-0.0062123425,-0.0003340039,-0.0032936332,-0.00423394,-0.006002744,-0.00023121144,0.0021008991
C1QTNF2,-0.00034483607,-0.00016502706,0.0008192076,0.00025624296,0.0016989497,-0.0010869816,-0.0005769754,-0.00019516656,-0.0002806558,0.00015230199,0.0013080785,0.003442376,0.0017151634,0.0011225502,0.0014264234,0.00015315693,0.0012930506,0.00025663292,-0.0002956404,-0.0011990796,0.000648406,0.0017195243,0.001028321,0.0025188616,-0.0011896737,-0.000673597,-0.0011373116,0.00041051419,0.0005649525,0.00091238273,-0.00096831523,-0.0008777999,-0.003698575,-0.0007812604,0.00026624717,0.0030861115,0.0012363668,-0.0011117744,-0.0019015283,-0.0010991595,-0.00040203915,-0.0014114248,-0.000492292,-0.0031047075,-0.0004972429,-0.0024593556,0.00024233603,-0.0030322191,0.0022965886,0.00051077275,0.0008287579,0.00071249186,0.00207423,-0.0035213106,-0.0015827828
PTTG1,2.078474e-05,0.0137061095,-0.0060857837,-0.004995163,0.002096604,-0.0023418674,0.007535208,0.00977421,0.0053455094,-0.00054898096,0.028078152,-0.010666528,0.011708669,0.0002586238,0.016161557,0.03754802,-0.005310542,-0.009236847,0.008172918,0.0079108225,-0.0029049022,-0.0019733042,-0.009565888,-0.015493197,-0.009465584,0.00820027,0.010391686,-0.027913684,-0.0067458996,0.0027560794,0.011545755,0.026700325,0.008954761,-0.011966109,-0.0005761219,0.013747528,0.0069830813,-0.011288766,-0.007315146,-0.011218535,-0.0009928857,0.0014091363,0.012332128,0.005489898,0.002864836,0.01896625,0.008734613,-0.0017667951,0.0041473806,-0.019638978,-0.021655895,0.001668378,-0.0035996092,-0.0003059488,-0.00535995
HMMR,-0.0021393716,0.00018118536,-0.0027886708,-0.005410424,-0.0034568596,-0.009563818,0.007902394,-0.0012763521,0.0044125663,0.0026658077,0.006933661,0.002898892,-0.003377776,-0.0046776994,-0.005828113,0.015128579,-0.0015563667,0.0063470616,0.005659162,0.002144301,0.00019953193,0.0016591202,-0.0076843183,0.0025184934,-0.002281676,0.0047708107,0.002949039,-0.017391779,-0.0035238708,-0.005748456,0.005259415,0.009895425,0.00210743,-0.0042423974,0.00784619,-0.0008599601,-0.006587664,0.0010125405,-0.0029255608,-0.009269962,-0.0209208,-0.0035335927,0.005023085,0.008563724,0.00083512854,0.026488543,-0.016610846,-3.6049638e-05,0.0066876295,0.00065200415,-0.0021684696,9.117287e-05,-0.00015109373,-0.004274206,-0.0028949527
LCP2,0.00011233523,-0.0064159455,0.0040617944,0.00706776,-0.0019420199,-0.0025167153,0.00028610497,0.007334973,-0.0013554754,0.0065189768,-0.0096357,0.009858206,0.0022440953,-0.001040532,-0.008425852,-0.0035314367,0.019557549,-3.3066226e-05,-0.000589236,0.0016789135,0.005137582,0.0013491208,-0.003289111,0.01634543,-0.0007913253,-0.0061220955,-0.0073399474,0.011265369,-0.0073196744,0.000858489,0.01502815,0.0057185194,-0.005119049,0.005488036,0.006419913,0.0121671,-0.01082651,0.0016697678,0.0013067862,-0.00653491,0.0003963016,-0.009941765,0.009129233,-0.00019506397,0.014627379,0.0048932815,0.00990188,-0.019850101,0.022537071,-0.015756259,-0.01000678,-0.0044448725,0.0017084752,-0.009895903,0.0019207726
KCNMB1,0.0003118747,-0.0018504384,-0.00059029076,0.003367426,0.0012029993,-0.0010070147,-0.0023264156,-0.0014541484,-0.00081505487,-0.0008039592,-0.002291491,-9.6936325e-05,-0.0029340454,0.001078086,-0.0006822919,0.00017307265,-0.0012658153,0.0016056764,0.0010208266,0.0004170885,0.0021986302,-0.0013140207,0.00048579604,-0.004316116,0.002180076,-0.003177189,0.0014975487,0.001509178,0.0008666429,0.0037614566,-0.0023360485,-0.004049941,-0.0019994585,-0.0023020648,0.00023205977,0.0006412809,-0.0008654018,-0.002986866,-0.00035026655,-0.0032518343,0.0053031086,-0.004239527,-0.0042412104,0.002325129,0.0009132839,0.00089666416,0.0038621256,0.0028836033,0.0013060624,0.0010536009,0.0041548517,0.0009588918,0.00022204545,-8.9043315e-05,0.001824718
NPM1,0.0038878755,0.018936928,-0.011663255,-0.009123975,-0.011384958,0.003271811,0.017877033,0.016107783,0.0036432538,-0.006772696,0.03565374,-0.013194604,0.004119026,-0.009895257,0.011927507,0.046939388,0.0056206356,-0.0062864465,-0.004691559,0.001125221,-0.013933187,0.0020094118,-0.009556198,-0.034870397,0.02081316,0.006758778,-0.0023558184,-0.0310618,0.004131149,-0.0033362585,0.005424007,0.023884986,0.020180402,0.0038156784,-0.011844251,-0.006235893,-0.02574003,-0.007374669,0.02081772,0.021764077,0.0031990644,0.0049103415,0.014428025,0.01178427,-0.008896157,0.026535673,0.020264903,0.0023689112,-0.02389351,-0.024647873,-0.019598082,0.004056595,-0.017138876,0.007410007,0.009251053
DUSP1,-0.004105793,-0.0013366976,-0.0057115573,-0.0040000263,-0.0011839935,-0.008171564,9.012682e-05,0.003114657,0.0027642874,7.137094e-07,0.006054788,-0.008310521,0.0008977427,-0.0024156612,-0.006049107,0.005823696,-0.003219987,0.0018335207,-0.0009290186,0.0027142449,-0.01544199,0.00032100716,0.0013202538,-0.010421683,-0.00479918,0.008330602,0.008161103,-0.0030873835,-0.0061725453,-0.008826316,0.014384768,0.00064452714,-0.0008781504,0.0044646654,-0.00067339285,0.011960252,-0.009331004,0.0008128434,0.0054662977,0.015417036,0.011787619,-0.027844235,0.019191358,0.016825039,0.016866768,0.010507989,-0.006429226,-0.009491228,-0.0177519,2.7212243e-05,-0.0048416564,0.0060265735,-0.0017148075,0.008660105,0.006308676
ATP6V0E1,-0.0056195664,-0.0024764899,-0.004773155,-0.0020622592,-0.005227527,-0.0018021415,-0.0040269354,0.012964513,0.0028484045,0.00148785,-0.0032527924,-0.0022827042,-0.006605802,-0.00044910866,0.009996434,0.0011680943,0.013372125,-0.0077686124,-0.0019510194,-0.004506715,-0.0016793135,-0.0030756264,-0.0058997837,-0.014368196,0.0063615874,0.0014048618,-0.008217499,0.021271827,-0.010480063,-0.0033536737,0.008459533,0.0061506336,0.009104787,0.016862458,0.005354936,-0.004156027,-0.0027467175,0.0076369927,0.0064170496,-0.005038518,-0.0017691047,-0.0013499527,0.0049567707,-0.0054607405,0.001391955,-0.0010299436,0.018127665,-0.0046470114,0.0017261108,-0.010874137,-0.009383985,-0.0052816905,0.002460656,-0.010859307,0.010813325
CREBRF,-0.0012166123,-0.00033942214,-0.0040724073,0.0041835913,-0.002452006,-0.007553302,-0.0015825848,-0.0017363409,-0.0012199102,0.00042383358,0.00081490935,0.0035024665,0.0045444206,0.0038202868,-0.0020430041,-0.005265466,0.0001019459,-0.0013699459,0.00044343478,-0.0031785609,-0.0014483994,0.009491611,-0.00056762714,-0.0065444256,0.0037057868,-0.0033674496,-0.0020881093,0.011279065,3.256407e-05,-0.0143420985,0.0071919556,-0.010215489,0.0019519588,-0.008986109,0.0043907566,0.008155248,-0.0033746336,0.0036546139,0.0009940582,0.010725756,0.0008569052,-0.017273068,0.0013502218,0.0032102852,0.013112383,-0.00014431264,-0.0056817834,-0.00795631,-0.0038001698,-0.0014479713,0.001541247,0.004206123,-0.003967228,-0.002266269,0.008042738
CPEB4,-0.0025387595,-0.006591914,-0.0014693069,0.002779867,0.010250946,-0.00882487,-0.0019520888,-0.007538353,0.0030628485,-0.0010170961,-0.0037363325,-0.004496828,-0.00079114526,0.007971327,-0.013562332,-0.009607884,-0.0009033445,0.00024822928,-0.0038976367,0.003539424,0.00053416064,0.008005476,-0.0025979884,-0.0032951746,-0.00331886,-0.0022540248,0.0030209052,-0.00011734896,0.0077829687,-0.009381603,0.012241596,-0.01715541,0.0019712695,-0.012639723,0.0023392434,0.016109435,0.014606602,-0.0062171915,-0.008312596,0.003149654,0.0007042909,-0.009083319,-0.00018910748,0.005804328,0.008026739,-0.0027562976,-0.022626597,0.004799616,-0.0059574284,0.0075641535,0.0028248008,-0.0011983027,-0.0023327407,0.0055710566,-0.004767223
FAM153B,0.00065394957,0.00046497237,-0.0001142112,-0.0005993818,0.00040991892,0.0017285577,0.000643471,-0.0010041454,-0.00017554112,-0.0005516179,0.00017007368,-0.00043260268,-0.0018608604,0.0005382138,0.0009854996,0.0030276934,-0.0011744964,0.0004228268,0.00052522856,-0.0002039793,-0.0020213893,-0.00054795685,0.00042615493,0.001996129,0.0002713978,-0.0015826273,-1.8287059e-05,-0.00030455377,0.0009184282,-0.00095689506,-0.0021502257,0.0007037187,0.0006663541,-0.0005108796,-0.00042865713,-0.00010475609,0.0010737879,0.0004935086,-0.00053219975,0.0017535357,0.0017506622,0.0012227406,-0.0024132824,-0.00015328472,-0.000650778,-5.8273814e-05,0.00053042057,0.0028845377,-0.0014978154,-0.001418862,0.00094638614,-0.00050414377,0.0013381089,0.00052884815,-0.00026797902
DOK3,0.0024415131,-0.00089439965,-0.0018044622,0.004757777,0.00047956157,-0.0022902514,-0.00085646496,-0.005326563,-0.0045806533,0.001345144,-0.006140271,0.00027107642,-0.0015062501,0.0029098825,-0.0022780572,-0.010255438,0.001270734,-0.0017126821,-0.00021113006,4.5662514e-06,0.0024592339,0.002002635,-0.0061696535,-0.0015723275,0.0018639388,0.0005491614,-0.0014710035,0.008906047,-0.004425461,-0.0009781816,0.00080187153,-0.0041515557,-0.0052976795,0.0031713278,0.004421646,0.00088735507,0.004910916,0.006189129,0.00028542712,-0.008224239,-0.011254187,-0.007946613,-0.0019124919,-0.0034919302,0.00094071164,-0.004986603,0.00082263706,-0.006969714,0.007903395,0.007979219,0.012337231,0.00051624625,0.006296121,-0.0071072443,0.003151665
HNRNPH1,-0.0011847873,0.006007179,0.010521737,-0.0026716474,0.0027909009,0.0044011893,-0.0029064035,3.455137e-05,-0.00039445507,0.000395909,0.016588857,0.013319227,0.0103853,-0.0009041092,0.014062489,0.009371273,-0.015565756,-0.008878143,0.0024306213,0.0039211,0.0117342705,0.00088449125,0.012040932,0.015823832,-0.021851962,-0.008658602,0.0053551486,-0.0174456,0.00089256,0.008779679,-0.00068212487,0.0067065684,0.0015468361,-0.010347976,-0.0032183675,0.008082474,0.0063576424,0.0045001986,-0.0069577424,-0.0047597294,0.013832109,-0.002564245,-0.00366339,-0.0048403754,0.0013124772,-0.006534122,-0.008742002,0.006221506,0.0022424567,-0.00053778896,-0.006519856,0.0017690709,0.002653829,0.01027036,-0.008415142
SQSTM1,-0.0017320547,-0.0013781373,-0.0009358036,0.0034211988,0.000581723,-0.01139886,-0.0006511805,0.002133091,-0.00077167485,-0.0042862236,-0.007793906,-0.0005577657,0.00046387277,0.0025982524,-0.009095334,0.0018591329,0.0059449547,-0.0061276816,-0.002593784,-0.0032699113,0.0019504479,-0.00042188822,-0.0075229425,0.0032683972,-0.0017308879,0.0038442456,-0.00065647217,0.011587308,-0.014574626,-0.020717507,0.019058293,-0.007266505,-0.0031742926,-0.011000048,0.0045572207,0.0010108481,0.004416568,0.001779981,-0.0017419226,0.0067080013,0.005984481,-0.025139173,0.015811922,-0.0006573837,0.006315248,0.0037629842,-0.002638452,-0.005210142,-2.5548217e-05,-0.004717524,-0.0029293988,0.006186788,0.0061214995,0.0069922893,-0.0016221473
RNF130,0.0019648692,0.0013470323,0.00638457,-0.0006459032,-0.0052159987,0.0055393977,0.004957018,0.0054781428,-0.00065330486,0.0051253615,-0.0046005645,0.003926507,-0.0063082557,0.0009011824,0.00711396,0.006763094,0.0015977965,-0.0010734942,0.008265969,-0.0010867431,0.0079359,-0.005755796,0.013935556,0.008924928,0.0010529087,-0.0022338484,-0.0008094268,0.008119891,-0.012733593,0.00044724552,-0.0028566583,0.0037172756,0.016450483,0.010046588,0.007843677,-0.004481143,0.0044495477,0.0067188637,-0.0012733142,-0.004173604,0.0056971954,0.009639828,0.0049240887,-1.721976e-05,-0.006786304,0.0026834235,0.0039976547,0.001877595,-0.0020534536,-0.011730776,-0.009571427,-0.01713154,-0.010810402,-0.0005892687,-0.0036571377
BTNL9,-0.0017433276,-0.003938659,-0.0014719447,0.00069621473,-0.0033085332,-0.00033843386,-0.0008700777,0.0014365538,0.0012715893,-0.001268238,-0.0074417284,-0.0044737435,-0.0015309367,0.0018816501,0.0015503886,-0.006934223,0.0025081486,-0.0009896898,-0.0016828658,-0.00315351,0.0021711744,0.0013321814,-0.0030183273,0.0045731817,-0.0036899901,-0.0005284245,-0.0015619098,0.00070685655,-0.0018520768,-0.0015698185,0.0009331092,-0.0006712794,0.0049175303,-0.001509301,-0.0012064703,-0.0029902896,0.00032484476,0.006685508,6.601469e-06,0.0049213804,0.0041390494,0.005005536,-0.001738432,-0.0049404195,-0.004186209,0.00092693703,0.00025283353,0.00047730468,-0.0073088338,0.0005139898,-0.0010209077,0.0008951647,-0.0009801564,0.0018939566,-0.000822074
SERPINB1,-0.0043702824,-0.0064291484,-0.007711246,-0.00032655257,-0.0018354757,-0.007580816,-0.003588931,-0.00018739786,0.0026153687,0.0065193013,-0.015399846,-0.0113008255,-0.007258674,0.0022756269,-0.0013690812,-0.00223015,0.0038836775,0.0020207907,0.0065743187,-0.0042571267,-0.003012104,-0.0014472103,-0.0144667,-0.012233539,0.0009443349,0.0075920317,-0.00017275303,0.013434531,-0.019808281,-0.0065241875,-0.0053461245,-0.014248159,0.009056947,0.021235418,0.024589863,-0.0015949878,0.017445505,0.011875131,0.0076747416,-0.010396883,-0.013528345,-0.0024963962,0.007371459,-0.0009372027,-0.0069410936,0.006730807,0.0038605863,-0.0055424846,-0.012651888,-0.0009789307,-0.0024845286,-0.018198665,0.00022535975,-0.0020335054,0.0052592456
SERPINB9,0.0050258795,0.0008133653,0.00014148465,0.007075221,0.0053236163,-0.00065164326,0.0037869655,-0.0020994076,-0.0007106677,-0.0015023986,0.0024973995,-0.00013865337,0.0042933025,0.00677406,-0.006119594,0.00091437687,-0.0045450297,0.0010969483,0.0036574358,0.0015037524,-0.00054614776,0.00347049,-0.0008115823,0.00023370942,0.0002713607,-0.0071069426,-0.0018596777,-0.0009566951,0.0018656731,-0.0006382859,0.004637455,-0.0010592352,-0.0003656974,-0.008559213,0.00011687469,0.0002020095,0.0096321935,-0.009764856,6.506666e-05,-0.0036074317,-0.0025193808,-0.005101577,-0.00029967044,0.011357735,-0.0016104431,0.00078807067,0.0031106472,0.0066250446,0.002969608,-0.00032340988,-0.0046161157,0.003371577,0.00071918656,0.0010507421,-0.0042709573
TUBB2A,-0.0041760677,-0.0041663167,-0.004499488,0.0002956876,-0.0031105548,-0.008471342,0.0016388233,0.008160213,0.0020927023,-0.006699077,-0.004663155,0.0032658468,-0.0038341568,-7.963701e-05,-0.004045231,0.0035137876,0.005767787,0.0075398423,6.610706e-05,-0.00406691,-0.004235498,-0.0034471136,-0.0070447885,-0.007797871,0.0017060717,0.0056119165,0.0046695806,0.010897862,-0.0040904707,-0.022192586,0.021574425,0.0020940013,0.0021399725,-0.019185234,0.0030572307,0.008748781,-0.0038405522,-0.0003101596,-0.001294077,0.021745108,0.012544211,-0.014772039,0.015520195,-0.00435693,0.006242914,0.007617218,-0.0003826113,0.0015543536,-0.018192133,-0.0051299604,-0.0065808645,0.0051587354,-0.0029398676,0.0109491935,0.00433248
TUBB2B,-0.0037305052,-0.01242663,-0.0018527946,-0.0005136176,-0.0016173517,-0.0053343223,0.0051566414,0.006327321,0.0004467597,-0.010227349,-0.014624227,-0.0019167112,-0.013443191,0.00039366967,0.0002633417,-0.015827589,0.01543785,0.011950402,-0.0017541001,-0.0015505537,-0.0008154103,-0.00078009884,-0.016568143,-0.0059809866,-0.0017228774,-0.0012887894,0.0012733988,0.002468232,0.0038252734,-0.010018801,0.022196965,-0.00024709216,0.008951205,-0.009429127,0.00042472727,-0.0103983665,0.00046441314,0.01188125,-0.0084317075,0.018789042,-0.0015545575,-0.0002376619,0.014760134,-0.0101726465,-0.019251117,0.027755307,-0.0037938706,-0.0013637593,-0.029482313,-0.0024901447,-0.0074914326,0.0070528314,-0.0015497488,0.004045256,0.0022434972
TFAP2A,-0.0015482664,-0.009110497,0.01092486,0.0063318154,-0.007266183,-0.004619628,-3.0154068e-05,-0.0015331939,0.011188292,0.0040559634,-0.017600134,0.008386977,-0.0032131989,-0.0059768064,-0.01759374,-0.008148148,0.00724059,0.018618235,-0.002359168,-0.0037662527,0.023098236,-0.01156496,0.007853723,0.01759588,-0.013254668,-0.00083213416,0.011720824,0.011545498,-0.010760677,0.0008620733,0.011546787,-0.002925393,0.00909301,0.0077719493,0.01005895,-0.0057066204,-0.016102327,0.0061910115,-0.008972676,-0.011978289,-0.008789695,-0.001047547,-0.0072786133,0.010055148,0.00567015,0.0047786324,-0.010716189,0.0049299654,0.016956186,0.00096003135,-0.007513305,-0.004460037,-0.005056276,0.004595987,9.698517e-05
TFAP2A-AS1,-0.0021430452,-0.0022869674,-0.0023156093,0.0019860952,0.0010868162,-0.003520591,-0.0041055903,-0.0017493939,0.0015974775,0.00089971296,-0.005918205,0.002008747,0.0045236717,-0.00091825693,-0.0026641162,-0.0071341996,-0.0017245301,-0.0006432436,-5.447129e-05,0.0002989747,0.0066377986,0.0028903307,-0.00583811,-0.00066928257,0.00077965803,0.002092196,-0.0009484907,0.012544909,-0.0017562779,-0.00013345196,0.0056482237,-0.0003400682,0.0064827446,-0.002003617,0.00096253783,-0.0016880987,0.0014992981,0.0028413767,0.0023820677,-0.0036486613,-0.00604164,-0.0037586475,-0.005257782,-0.0053072763,-0.0045258985,-0.0050415774,-0.0035480643,0.0027542713,0.0072336406,-0.00084876403,-0.0026183892,-0.0014399185,-0.0038105662,-0.002063751,-0.0031757157
GCNT2,-0.0007365923,-0.0010727786,0.00027432633,0.0029098354,0.0005202017,-0.0031188019,-0.0018338603,-0.0009987014,-9.780275e-05,0.004053785,-0.0038873772,5.3989144e-05,0.008505795,0.0053619654,-0.010911347,-0.0067546694,0.0012634966,-0.00045275933,0.002062335,-0.0052645993,0.0024584234,-0.004938083,-0.0015133644,-0.0050786333,0.0027550438,0.002156197,-0.005177629,0.008727207,0.015586049,-0.0029457626,0.0005968378,-0.00021559707,-0.0018586129,0.0065173437,0.0073321383,-0.00805855,0.0014566933,-0.0013327468,-0.0017450723,-0.0001844492,0.0053075296,-0.0041906144,-0.0014898807,0.003066774,0.0022554032,-0.0029188008,-0.006620158,-0.0025404075,0.0012466222,0.0071834596,-0.008357301,-0.009185047,0.0007017601,-0.006054251,-0.0028206194
ADTRP,0.00013352644,-5.5432123e-05,-0.0031770132,0.0020467292,-0.00029693785,-0.0009560952,-0.0022036666,-0.0019118657,-0.00034898685,-0.0025602493,-0.0012607264,-0.0010818368,-0.0006662772,0.0005054889,-7.836945e-05,0.0020065012,-0.0028482347,-0.0003820257,-0.0055295466,-0.0035713245,-0.0014616783,-0.00077488367,0.0008364699,0.0028391378,0.003745937,0.00062772416,0.00028960663,0.0033607155,-0.0052600587,0.00086329697,0.00076905236,-0.008013879,-0.0011189325,0.00045198773,-0.00022419274,-0.001305945,0.00030380258,0.0025522853,0.0015380555,-0.0049474346,-0.00693607,-0.0046829376,0.0003516764,0.0025441516,-0.002601741,-0.0042415867,0.0050600013,0.0012215441,-0.0069602467,0.002208904,0.0039029,0.0007092648,-0.0006816924,-0.0011363584,0.0030426339
PHACTR1,0.0073503037,0.0075569707,0.0048451847,0.008040934,-0.002612031,-0.0041605127,0.0068154577,0.0002079019,-0.004378391,0.0038558359,0.008476883,0.0026922754,0.015243568,-0.000912223,-0.011552641,0.010126247,-0.0018754203,-0.0076925615,0.0015260972,-0.0010801232,0.003518636,8.579222e-05,0.0063681654,0.00463429,0.0024618048,0.0043531475,-0.004119665,-0.003991062,-0.001101114,-0.008747236,0.0031950604,0.005259507,-0.0085460795,-0.0047922577,-0.00024912905,-0.004938383,-0.009831077,-0.007822654,0.004626246,0.00066501694,0.001998633,-0.007339011,0.007053263,0.0156977,0.014353479,-0.00900864,0.009113596,0.0025312142,0.012443604,-0.006165241,0.007862584,-0.0009558685,0.004861177,0.0018401581,-0.0033708992
